id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
1657,정부/국회,정부_국회,스테이블코인,"“스테이블코인, KB Pay에 붙여본다”…KB국민카드, 마스터카드 글로벌 프로그램 합류",스테이블코인 kb pay에 붙여본다 kb국민카드 마스터카드 글로벌 프로그램 합류,더게이트,더게이트,"Mon, 21 Sep 2026 09:25:16 GMT","“스테이블코인, KB Pay에 붙여본다”…KB국민카드, 마스터카드 글로벌 프로그램 합류 더게이트",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBZQk5CTU10YzNXYjlrS0F6NG5abWNfTTFPLVJ5MzEta0lvdkpwLTlGa2RzRDB4UnVoTUdTamdrR0ZCb2pOZTMySm95NUNFcFhSU2dXcW0yeGFYQjU1b05Jdk9UU0FlUHNT0gFsQVVfeXFMUHJYT3JDdlEzSGk5SUZSRDQ4WTFBMV9ySm9SREhVdlNuUUIwWUFyR3I0RGN3T2doYkotOXU4QjVfVlREOFBpSVU3LVNscDBnN1FITndDMGdodXowYk5KcjBkdE0xdGZYbE9nV3Fa?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:스테이블코인 kb pay에 붙여본다 kb국민카드 마스터카드 글로벌 프로그램 합류,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:스테이블코인 kb pay에 붙여본다 kb국민카드 마스터카드 글로벌 프로그램 합류,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1703,정부/국회,정부_국회,스테이블코인,애자일 Coretime 업그레이드와 dotUSD 스테이블코인 국민투표 이후 Polkadot 8% 이상 상승,애자일 coretime 업그레이드와 dotusd 스테이블코인 국민투표 이후 polkadot 8 이상 상승,Traders Union,Traders Union,"Mon, 21 Sep 2026 09:16:40 GMT",애자일 Coretime 업그레이드와 dotUSD 스테이블코인 국민투표 이후 Polkadot 8% 이상 상승 Traders Union,https://news.google.com/rss/articles/CBMipgFBVV95cUxPclJtODl4ZVFTSHNYNnZ5akdTaDEzMUtERlZ6X0FCUGRYd0J3U2JxeWZIanNVMmRFRDBzc2dEbUFuSWlLQjhpVVB3WkVsNkF5dFQyMVFOQkNQTVAwNG0teHdhSV8xNElIcjNsUDB1WnFhaGhoUGtsSTBxVFE1c0pQZkRwM2FBMEtJdXplcmlycDVTOUx3Z1Z2MEw0N1BQaDR3QjlIZmxR?oc=5,google_rss_스테이블코인 AI when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,vote_or_mediation,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:애자일 coretime 업그레이드와 dotusd 스테이블코인 국민투표 이후 polkadot 8 이상 상승,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:애자일 coretime 업그레이드와 dotusd 스테이블코인 국민투표 이후 polkadot 8 이상 상승,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3712,정부/국회,정부_국회,원화 스테이블코인,스테이블코인 확산과 지급결제 인프라 전환의 경제적 파급효과,스테이블코인 확산과 지급결제 인프라 전환의 경제적 파급효과,KDI 경제교육·정보센터,KDI 경제교육·정보센터,"Mon, 21 Sep 2026 08:49:07 GMT",스테이블코인 확산과 지급결제 인프라 전환의 경제적 파급효과 KDI 경제교육·정보센터,https://news.google.com/rss/articles/CBMia0FVX3lxTE52OGhmU1luYkgzdEx5YTUwaGZydVJQLTN6Q05kdDM4eXVyd0hBUEZZNlRjQzNNQm5WS1hsQ1FjZFRoR3lJUmNtVk5PeGNwajUxbks2aDRISDctQm9mbmE3NHVDSzVyVUV0LUFN?oc=5,"google_rss_""원화 스테이블코인"" when:2d",-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:privacy_security:digital_asset_sector:privacy_security,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-175.0,digital_asset_stablecoin,government:digital_asset,global_incident:privacy_security:digital_asset_sector:privacy_security:general,global_incident:privacy_security:digital_asset_sector:privacy_security,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:privacy_security:digital_asset_sector:privacy_security,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:privacy_security:digital_asset_sector:privacy_security,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1644,정부/국회,정부_국회,스테이블코인,"KB국민카드, 마스터카드 손잡고 스테이블코인 결제 선점 나선다",kb국민카드 마스터카드 손잡고 스테이블코인 결제 선점 나선다,뉴스락,뉴스락,"Mon, 21 Sep 2026 08:46:20 GMT","KB국민카드, 마스터카드 손잡고 스테이블코인 결제 선점 나선다 뉴스락",https://news.google.com/rss/articles/CBMibEFVX3lxTE5LZnlDbHhnQ19CTGN0UUt2b0Zfdk1ZNVJXMnBaLUhKWDFEX21iMUtwWWFPQ3k0NWU3WlhpaXk5VXlLeTA2LVlfTW9SNy0wV1M0Z2FraEhWelZQLUJjbWcwNnVJTnpnTXQtd1lsSQ?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:kb국민카드 마스터카드 손잡고 스테이블코인 결제 선점 나선다,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:kb국민카드 마스터카드 손잡고 스테이블코인 결제 선점 나선다,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1659,정부/국회,정부_국회,스테이블코인,"유진투자증권·비토즈, 토큰증권 청약대금에 스테이블코인 결제 MOU",유진투자증권 비토즈 토큰증권 청약대금에 스테이블코인 결제 mou,블루밍비트,블루밍비트,"Mon, 21 Sep 2026 08:33:45 GMT","유진투자증권·비토즈, 토큰증권 청약대금에 스테이블코인 결제 MOU 블루밍비트",https://news.google.com/rss/articles/CBMiUEFVX3lxTE9yRmhoNFZ3dUtiTy0wR3FKREtnamliUEtyOGhhMjMxQkpTbXR0Qnlrd201OVNHZHN0NlB3Q0NDbjJReklBVTB3eDBoZ0twLVFj?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"weak_form_without_full_basis:actor=False,change=True,bridge=True",2,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:유진투자증권 비토즈 토큰증권 청약대금에 스테이블코인 결제 mou,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:유진투자증권 비토즈 토큰증권 청약대금에 스테이블코인 결제 mou,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1645,정부/국회,정부_국회,스테이블코인,"KB국민카드, 마스터카드 'CPP' 가입…스테이블코인 결제 기술 검증",kb국민카드 마스터카드 cpp 가입 스테이블코인 결제 기술 검증,S저널,S저널,"Mon, 21 Sep 2026 08:33:11 GMT","KB국민카드, 마스터카드 'CPP' 가입…스테이블코인 결제 기술 검증 S저널",https://news.google.com/rss/articles/CBMibkFVX3lxTE9ySWpWeWlyblZpajl4dW9kU3M1RnN5Z0ZwbWlFU0RHaERlYmRrRHFFS1RCTDhncGFHbGx0a2ZMQ0NfOXFPdUJNbWxYaGk3LU9DcDl4SngyNENKWWdfUnVBNWlGWXEwSzhsWi16bVFR?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:kb국민카드 마스터카드 cpp 가입 스테이블코인 결제 기술 검증,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:kb국민카드 마스터카드 cpp 가입 스테이블코인 결제 기술 검증,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1646,정부/국회,정부_국회,스테이블코인,"유진투자증권, 비토즈와 스테이블코인 활용한 토큰증권 청약대금 결제 검증",유진투자증권 비토즈와 스테이블코인 활용한 토큰증권 청약대금 결제 검증,비즈니스포스트,비즈니스포스트,"Mon, 21 Sep 2026 08:25:21 GMT","유진투자증권, 비토즈와 스테이블코인 활용한 토큰증권 청약대금 결제 검증 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE9Zb2JEQmtqRk9NdDNlTEd2TG5UY29MbjJVZTBYMGNlelRrSFpFcGxsRzlkcGRUblpjWlNpN1ZrSVFKUmxDZ0ZCQS1Rd3RIOWM4Qjd1RHMzNjlxU3Fhc2RVMHYxSnpSS0Fzb1JfWXVscFVWT3M?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:유진투자증권 비토즈와 스테이블코인 활용한 토큰증권 청약대금 결제 검증,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:유진투자증권 비토즈와 스테이블코인 활용한 토큰증권 청약대금 결제 검증,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1631,정부/국회,정부_국회,스테이블코인,"비댁스, 파이어블록스와 맞손…수탁·스테이블코인 거래 기반 강화",비댁스 파이어블록스와 맞손 수탁 스테이블코인 거래 기반 강화,국민일보,국민일보,"Mon, 21 Sep 2026 08:14:00 GMT","비댁스, 파이어블록스와 맞손…수탁·스테이블코인 거래 기반 강화 국민일보",https://news.google.com/rss/articles/CBMilgFBVV95cUxNYjJ2U0RtZXhZa1pyeXhCM2dwd3QxUFFvU1ZCVjZuVEJQOXR3WFF4eVBEalFEMEZoZmo2MU1ja2JHLXZ3UkhFSGxfaTFJWWVuTXVUeUY5OGtCamtkYllrdjNTQ0FUT0t5NlhGbnIxN1lRRDZTN3huMVN3TW5VclcyU0ljV2d4SU02Q29PWXhQS1VfTGp1cEHSAWxBVV95cUxPSGNvRUpDQ0lxRHZpVEVPVVdFMk5kVG5LN2N2Q0taTWlqNXNIQjkyRmJqNzhCbmo0WkJmTGRLZTJqbFluQmN2LUc1cjFQNmRkTUIzallBdVZJS1NiTzBqRlhWX2phOS1yNE9mX0c?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:비댁스 파이어블록스와 맞손 수탁 스테이블코인 거래 기반 강화,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:비댁스 파이어블록스와 맞손 수탁 스테이블코인 거래 기반 강화,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1716,정부/국회,정부_국회,스테이블코인,"KB금융, ERP 임베디드금융·스테이블코인 결제 기술 검증 확대",kb금융 erp 임베디드금융 스테이블코인 결제 기술 검증 확대,뉴스티앤티,뉴스티앤티,"Mon, 21 Sep 2026 08:10:49 GMT","KB금융, ERP 임베디드금융·스테이블코인 결제 기술 검증 확대 뉴스티앤티",https://news.google.com/rss/articles/CBMiakFVX3lxTFBtMEdzaXZXRFlqUGJRVkRtR3RXWUVZdjkyMERpaUdkZ0ViWUNISkRPMThBNC1aSUttaVZVODdOOEd4U2NMVGx2MUNFYWlLSkp1NFQ4WFBOQ3R5bVRQTk1HUGhLcnJPT09ySUE?oc=5,google_rss_스테이블코인 조사 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:kb금융 erp 임베디드금융 스테이블코인 결제 기술 검증 확대,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:kb금융 erp 임베디드금융 스테이블코인 결제 기술 검증 확대,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1674,정부/국회,정부_국회,스테이블코인,"스테이블코인으로 KB Pay 결제 가능할까…KB국민카드, 기술 검증 나선다",스테이블코인으로 kb pay 결제 가능할까 kb국민카드 기술 검증 나선다,파이낸셜포스트,파이낸셜포스트,"Mon, 21 Sep 2026 08:02:27 GMT","스테이블코인으로 KB Pay 결제 가능할까…KB국민카드, 기술 검증 나선다 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTE80R0ZhNGRrS0Y5bFc2YXJ5UXlnQUpveDFDRGg4TXZQOV9lQWhhVjFzNUJ5SVdDNF9fWWpBdTF1T25UOVZtbFY0V255VjFCOU9UWi1CSjlJSEdjckl3T2RzS3NDMUhmbzFscncwVE9wRkpWZ09U?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:스테이블코인으로 kb pay 결제 가능할까 kb국민카드 기술 검증 나선다,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:스테이블코인으로 kb pay 결제 가능할까 kb국민카드 기술 검증 나선다,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1695,정부/국회,정부_국회,스테이블코인,"비댁스, 파이어블록스 손잡고 커스터디 강화…스테이블코인 멀티체인 대응 확대",비댁스 파이어블록스 손잡고 커스터디 강화 스테이블코인 멀티체인 대응 확대,뉴스탭,뉴스탭,"Mon, 21 Sep 2026 07:57:08 GMT","비댁스, 파이어블록스 손잡고 커스터디 강화…스테이블코인 멀티체인 대응 확대 뉴스탭",https://news.google.com/rss/articles/CBMibEFVX3lxTE9OWDVweUd4Q19ReUNXaFRzQUROeWp1YlFWX3V3RDRTdTVEZU1iU2JHOTZzY1ZoMlVuY3EyV1prQ0U5VjNjbTY0NW5CZG14YnlDMjhUNEg1SmZvQ2pXMlNoMmxPd2lybkdEWE83dw?oc=5,google_rss_스테이블코인 AI when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:비댁스 파이어블록스 손잡고 커스터디 강화 스테이블코인 멀티체인 대응 확대,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:비댁스 파이어블록스 손잡고 커스터디 강화 스테이블코인 멀티체인 대응 확대,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3710,정부/국회,정부_국회,원화 스테이블코인,"유진투자증권, 비토즈와 토큰증권-스테이블코인 접목 위한 업무협약",유진투자증권 비토즈와 토큰증권 스테이블코인 접목 위한 업무협약,스포츠한국,스포츠한국,"Mon, 21 Sep 2026 07:19:38 GMT","유진투자증권, 비토즈와 토큰증권-스테이블코인 접목 위한 업무협약 스포츠한국",https://news.google.com/rss/articles/CBMidEFVX3lxTFBhdFQwX2xUUGhZdm1uTk9uc2YybTRTX3NxYjVTMHlaRlpTYXhjak5ONENXMWdocUtNZHNVYndodUNsRndlZmlZeVRYSFJoUUxNZXBDTnpSUF9OSmw2SWZxNFZ5NGk4YmMyTUthRVJfWUg1aTdz0gF0QVVfeXFMUGF0VDBfbFRQaFl2bW5OT25zZjJtNFNfc3FiNVMweVpGWlNheGNqTk40Q1cxZ2hxS01kc1Vid2h1Q2xGd2VmaVl5VFhIUmhRTE1lcENOelJQX05KbDZJZnE0Vnk0aThiYzJNS2FFUl9ZSDVpN3M?oc=5,google_rss_원화 스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"weak_form_without_full_basis:actor=False,change=True,bridge=False",1,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:유진투자증권 비토즈와 토큰증권 스테이블코인 접목 위한 업무협약,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:유진투자증권 비토즈와 토큰증권 스테이블코인 접목 위한 업무협약,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3707,정부/국회,정부_국회,원화 스테이블코인,"비댁스, 파이어블록스 기술 파트너 선정…법인 커스터디·스테이블코인 인프라 강화",비댁스 파이어블록스 기술 파트너 선정 법인 커스터디 스테이블코인 인프라 강화,IT타임스,IT타임스,"Mon, 21 Sep 2026 07:14:26 GMT","비댁스, 파이어블록스 기술 파트너 선정…법인 커스터디·스테이블코인 인프라 강화 IT타임스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE15aVVGYndjZEpqMjd1ZzV4NzNjMXFWMWhOOWxpQXdnd0RJNThRZzJEbE5pOHkwTFBYbVM1dnkxNTJWdXhpYU9GeDI1S09BSDQxWnppUFFXN0lpWmhwbWhYdVROdUdPXzJL?oc=5,google_rss_원화 스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:비댁스 파이어블록스 기술 파트너 선정 법인 커스터디 스테이블코인 인프라 강화,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:비댁스 파이어블록스 기술 파트너 선정 법인 커스터디 스테이블코인 인프라 강화,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1651,정부/국회,정부_국회,스테이블코인,"스테이블코인 결제 실증 넓히는 카드사…KB국민, 글로벌망 접점 확대",스테이블코인 결제 실증 넓히는 카드사 kb국민 글로벌망 접점 확대,포쓰저널,포쓰저널,"Mon, 21 Sep 2026 07:01:51 GMT","스테이블코인 결제 실증 넓히는 카드사…KB국민, 글로벌망 접점 확대 포쓰저널",https://news.google.com/rss/articles/CBMiZEFVX3lxTFAtRWpkV0FrcDQxVDE1Wi1QZm10bGx4MFU0LU02dngtVjhlSFVhMWRPSlhtV0hiX21lSnFFUzJ6UzJKMnBCVS1KTlJuZi1vbEJ1RzhOS1JiWVQtYVdHLU1XMW1uZ3Y?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:스테이블코인 결제 실증 넓히는 카드사 kb국민 글로벌망 접점 확대,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:스테이블코인 결제 실증 넓히는 카드사 kb국민 글로벌망 접점 확대,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1663,정부/국회,정부_국회,스테이블코인,"""스테이블코인 결제 영토 넓힌다""…KB국민카드, 마스터카드 'CPP' 전격 합류",스테이블코인 결제 영토 넓힌다 kb국민카드 마스터카드 cpp 전격 합류,글로벌에픽,글로벌에픽,"Mon, 21 Sep 2026 07:00:35 GMT","""스테이블코인 결제 영토 넓힌다""…KB국민카드, 마스터카드 'CPP' 전격 합류 글로벌에픽",https://news.google.com/rss/articles/CBMifEFVX3lxTE5PTFJNT2NYal9QVkZRM1prNVhjQ281d2hVczE2cTBJcnVsM2t4S0plR1ViZTA1UUVSa1JWSlBtTzNMT2xPMFNCRmRpcnZ6NEpxUTlwSzdCQ1RydVpkc1R3c2FqaEQ2UjhrVWxoM0luTXVvVFh0MUhvVVFLQzk?oc=5,google_rss_스테이블코인 when:2d,-175.0,-61.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-175.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:스테이블코인 결제 영토 넓힌다 kb국민카드 마스터카드 cpp 전격 합류,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:스테이블코인 결제 영토 넓힌다 kb국민카드 마스터카드 cpp 전격 합류,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
