id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
72,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이·카카오뱅크, 파이어블록스와 손잡고 스테이블코인 인프라 구축 모색",카카오페이 카카오뱅크 파이어블록스와 손잡고 스테이블코인 인프라 구축 모색,파이낸셜포스트,파이낸셜포스트,"Tue, 22 Sep 2026 00:57:11 GMT","카카오페이·카카오뱅크, 파이어블록스와 손잡고 스테이블코인 인프라 구축 모색 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTE10N1I0WjJGY0NZWkZDOGY0VzJLYi12dWVsbGg4UTVwTkFrdlZ1YlhTZTQ5RWFfWjlEWnZuQ3VVODFOSm5FUjhFcDNtSVhkRjZrQ0U5V2hWaklQdnZpbnJTdTkzYkxLcU5lX0lVbTVQNXFpS1Vv?oc=5,google_rss_카카오 when:2d,95.8,46.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,"카카오,카카오뱅크,카카오페이",,,,,,,general,24.0,published_today,general,event:카카오+카카오뱅크:digital_asset_stablecoin+stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,95.8,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,self_strategic_reference,,,
79,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이·카카오뱅크, 파이어블록스와 스테이블코인 인프라 협력",카카오페이 카카오뱅크 파이어블록스와 스테이블코인 인프라 협력,디지털투데이,디지털투데이,"Tue, 22 Sep 2026 00:37:51 GMT","카카오페이·카카오뱅크, 파이어블록스와 스테이블코인 인프라 협력 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE5WVl9UVjlmN2VTMGhINFZYQnlpRjFzNktSRENEWnkwSTV3SVNDUHdSRzU2WjdNMmRTbFNzc0F5bjlPVFd2SXg3RjlEVlM4LWVvdm04U3FUbVpMOVBLYUQtQzBrMVJ3U1Fhb1J0WmZlbEoxZzg?oc=5,google_rss_카카오 when:2d,95.8,46.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,"카카오,카카오뱅크,카카오페이",,,,,,,general,24.0,published_today,general,event:카카오+카카오뱅크:digital_asset_stablecoin+stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,95.8,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,self_strategic_reference,,,
19,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이·카카오뱅크, 파이어블록스와 맞손…스테이블코인 인프라 협력",카카오페이 카카오뱅크 파이어블록스와 맞손 스테이블코인 인프라 협력,브릿지경제,브릿지경제,"Tue, 22 Sep 2026 00:33:00 GMT","카카오페이·카카오뱅크, 파이어블록스와 맞손…스테이블코인 인프라 협력 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9RS1B2aGNVZFFvNFMtcjZFZEE0MkcwMnBtU181QjZNX1JNRGRFQ1pCcnZrWXNvWXNxMXJIaTlkdjBxWTVjNkNNN1BGWFk1OXNpX3hUd3JlTVRndw?oc=5,google_rss_카카오 when:2d,95.8,46.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,"카카오,카카오뱅크,카카오페이",,,,,,,general,24.0,published_today,general,event:카카오+카카오뱅크:digital_asset_stablecoin+stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,95.8,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,self_strategic_reference,,,
47,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이·카카오뱅크, 파이어블록스와 맞손…스테이블코인 인프라 구축 나선다",카카오페이 카카오뱅크 파이어블록스와 맞손 스테이블코인 인프라 구축 나선다,아시아투데이,아시아투데이,"Tue, 22 Sep 2026 00:04:11 GMT","카카오페이·카카오뱅크, 파이어블록스와 맞손…스테이블코인 인프라 구축 나선다 아시아투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE12Ry01QkZmZ1lCY1JsN3R1V2NmZEZNZHh3MjV5S3c2OEtXX0xHQXpNbTEtT1JUb1FsbzByWFdRX0Y2UkhqbjNGRTVoaV8ySkVhcEI2ODFMQ0lhT0tsN0RTVHVDU01HTURtZ0hpTg?oc=5,google_rss_카카오 when:2d,95.8,46.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,"카카오,카카오뱅크,카카오페이",,,,,,,general,24.0,published_today,general,event:카카오+카카오뱅크:digital_asset_stablecoin+stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,95.8,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,self_strategic_reference,,,
32,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 파이어블록스와 국내 스테이블코인 인프라 협력",카카오페이 파이어블록스와 국내 스테이블코인 인프라 협력,디지털애셋,디지털애셋,"Tue, 22 Sep 2026 01:10:00 GMT","카카오페이, 파이어블록스와 국내 스테이블코인 인프라 협력 디지털애셋",https://news.google.com/rss/articles/CBMickFVX3lxTFBfYVY5OGFBRTN0VlJVQ3Y1dm01RGMyem53b1Y0NHVBOGNCS3VWSWtpU21ObVVOXzVrTTQ3OTNobUc1V2UzaGJINTBGYW1TS2ZxWnRvX1V2cFRhV2Ffd1Vra01WSjBhbXF1bWNGNGllaFhaZw?oc=5,google_rss_카카오 when:2d,94.8,44.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,"카카오,카카오페이",,,,,,,general,24.0,published_today,general,event:카카오+카카오페이:digital_asset_stablecoin+stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,94.8,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,self_strategic_reference,,,
27,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, RINK 이용자 103명 개인정보 추가 유출 확인",카카오게임즈 rink 이용자 103명 개인정보 추가 유출 확인,디지털데일리,디지털데일리,"Tue, 22 Sep 2026 02:06:25 GMT","카카오게임즈, RINK 이용자 103명 개인정보 추가 유출 확인 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE53TExLQXBLTTdNbVh3NHY5aVZXRFpRZzA5cmlydHJ4bnBLeEhocC1ISlFRR1FlMERRcW80UnRxOG1iS0hkcFJDVkVHWjd0Q2pTWDU4NzFrMTlnSWM1YmpXT092SFI?oc=5,google_rss_카카오 when:2d,94.8,34.0,,,"카카오,카카오게임즈",,,,,,,general,24.0,published_today,direct_risk,privacy_security:kakao:data_leak,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,94.8,,,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:kakao:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,,,
1308,정부/국회,정부_국회,행정안전부,"노원구, 행안부 '온AI' 시범 지자체 선정",노원구 행안부 온ai 시범 지자체 선정,SK브로드밴드 회사소개,SK브로드밴드 회사소개,"Mon, 21 Sep 2026 06:13:10 GMT","노원구, 행안부 '온AI' 시범 지자체 선정 SK브로드밴드 회사소개",https://news.google.com/rss/articles/CBMicEFVX3lxTE1oN3lCaHBSSHpWSDFVYTBJTWJ2aS0zajJ4Q2dOYlZ3REtpajk4WWlObVF1RTc1X3ZaLW16Mzh3YUNheFNoQ1VKNUJIME1GWDIwTURXY3dGOGJObHRJaEROM2szWFVEU1dZeVVVOVNKQUw?oc=5,google_rss_행정안전부 when:2d,94.6,40.0,ai_infrastructure_security,ai_infrastructure_security,행안부,,,,,,,general,14.0,published_yesterday,business_change,event:행안부:ai_infrastructure_security,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,94.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:노원구 행안부 온ai 시범 지자체 선정,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:노원구 행안부 온ai 시범 지자체 선정,government_ai_core_policy,,,
267,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오엔터, 서울시장 표창 수상…""문화 향유권 증진·장애인 인식 개선""",카카오엔터 서울시장 표창 수상 문화 향유권 증진 장애인 인식 개선,디지털데일리,디지털데일리,"Mon, 21 Sep 2026 06:41:26 GMT","카카오엔터, 서울시장 표창 수상…""문화 향유권 증진·장애인 인식 개선"" 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE0zT0haRURxTTFlZThpZzlma3hVRkpQU2RDLVdmNDc1RTFDa0xaV2lMN3QwT3FzOEVlU0tvbEIySEcxQzhMQlBadnRVWnI2RDlwR05UeW5vMDlrbE1CZmJ1Y3ZLbjU?oc=5,google_rss_카카오 장애 when:2d,93.8,66.5,privacy_security_reliability,privacy_security_reliability,"카카오,카카오엔터",low_value:수상,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,14.0,published_yesterday,direct_risk,event:카카오+카카오엔터:privacy_security_reliability,general,,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,,,,93.8,privacy_security_reliability,self:privacy_security,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,self_privacy_security:카카오엔터 서울시장 표창 수상 문화 향유권 증진 장애인 인식 개선,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,self_privacy_security:카카오엔터 서울시장 표창 수상 문화 향유권 증진 장애인 인식 개선,self_privacy_security,,,
44,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이·카카오뱅크, 파이어블록스와 스테이블코인 인프라 협력",카카오페이 카카오뱅크 파이어블록스와 스테이블코인 인프라 협력,ebn.co.kr,ebn.co.kr,"Tue, 22 Sep 2026 02:18:21 GMT","카카오페이·카카오뱅크, 파이어블록스와 스테이블코인 인프라 협력 ebn.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1JUkxpcnAybEVRVTlzTTR1Q3M0VnJQTXBvMGlsZ2JOUUYxYWxBVG5qMjF1eV84OVBua0ZKcERlcFdmMFdxbGd3dVpsX1JSMUpVZTI1TENLajljbmFZTXdiNF9tUnphZXBk?oc=5,google_rss_카카오 when:2d,93.8,46.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,"카카오,카카오뱅크,카카오페이",,,,,,,general,24.0,published_today,general,event:카카오+카카오뱅크:digital_asset_stablecoin+stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,93.8,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,self_strategic_reference,,,
43,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이·카카오뱅크, 스테이블코인 인프라 구축 나선다…파이어블록스와 맞손",카카오페이 카카오뱅크 스테이블코인 인프라 구축 나선다 파이어블록스와 맞손,ezyeconomy.com,ezyeconomy.com,"Tue, 22 Sep 2026 02:10:31 GMT","카카오페이·카카오뱅크, 스테이블코인 인프라 구축 나선다…파이어블록스와 맞손 ezyeconomy.com",https://news.google.com/rss/articles/CBMibkFVX3lxTE14THlja0ZuY3laVXlwaVdOTmpCNmItTFJENHN0bnBJaFIxYk5EX05iSlJKcWRqSnU4d1dwcmpDOUg0NUtnZHllcHltZm9mRXhJYXcyTkZpRWJ3NTB2cWlmNGRHQTNvTGdYTUdZWlR3?oc=5,google_rss_카카오 when:2d,93.8,46.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,"카카오,카카오뱅크,카카오페이",,,,,,,general,24.0,published_today,general,event:카카오+카카오뱅크:digital_asset_stablecoin+stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,93.8,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,self_strategic_reference,,,
23,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오게임즈 개인정보 추가 유출…피해 총 243명,카카오게임즈 개인정보 추가 유출 피해 총 243명,매일경제 마켓,매일경제 마켓,"Tue, 22 Sep 2026 01:33:40 GMT",카카오게임즈 개인정보 추가 유출…피해 총 243명 매일경제 마켓,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBxSDJUUGhLRlFwOUxnTmF3bVdXNTZQZTBQVlhRRUZWSE5aX0tRWHVZUUZObmhxd05vam5HVEhETDAyalZmekxYQWhRNU9OcVhYX1E?oc=5,google_rss_카카오 when:2d,93.8,34.0,,,"카카오,카카오게임즈",,,,,,,general,24.0,published_today,direct_risk,privacy_security:kakao:data_leak,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,93.8,,,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:kakao:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,,,
268,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"장애인 인식 개선 공로⋯카카오엔터테인먼트, 서울특별시 시장 표창 수상",장애인 인식 개선 공로 카카오엔터테인먼트 서울특별시 시장 표창 수상,아이뉴스24,아이뉴스24,"Mon, 21 Sep 2026 05:24:44 GMT","장애인 인식 개선 공로⋯카카오엔터테인먼트, 서울특별시 시장 표창 수상 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9KUnlZRTVvamViSEtzbHl2TGtkY2M2bFFocWs1UFpQQzJ0ZUFUeVpsTEpNMDBFVlRhd1lsTGVxWlhEdWgzSFRlUjVIbw?oc=5,google_rss_카카오 장애 when:2d,92.8,66.5,privacy_security_reliability,privacy_security_reliability,"카카오,카카오엔터",low_value:수상,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,14.0,published_yesterday,direct_risk,event:카카오+카카오엔터:privacy_security_reliability,general,,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,,,,92.8,privacy_security_reliability,self:privacy_security,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,self_privacy_security:장애인 인식 개선 공로 카카오엔터테인먼트 서울특별시 시장 표창 수상,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,self_privacy_security:장애인 인식 개선 공로 카카오엔터테인먼트 서울특별시 시장 표창 수상,self_privacy_security,,,
49,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오 지갑에서 스테이블코인 쓴다…글로벌 1위 파이어블록스와 손잡고 ‘디지털 결제망’ 대격변 예고,카카오 지갑에서 스테이블코인 쓴다 글로벌 1위 파이어블록스와 손잡고 디지털 결제망 대격변 예고,블록체인투데이,블록체인투데이,"Tue, 22 Sep 2026 00:58:19 GMT",카카오 지갑에서 스테이블코인 쓴다…글로벌 1위 파이어블록스와 손잡고 ‘디지털 결제망’ 대격변 예고 블록체인투데이,https://news.google.com/rss/articles/CBMicEFVX3lxTE5Zb2VSZzlnUXpQQ05SekZOazNuWmd0NG5idnpoODVpaE9ST0VrZEgxcW03UTRUdi1tc3NlTXdBZ3FVV1pEeFo4MHJ2UkZhNmhqWGJhQ040NzZCZnIzWnJqNEF2aDBJdW9DTlE2RmN4ZVg?oc=5,google_rss_카카오 when:2d,92.3,41.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,카카오,,,,,,,general,24.0,published_today,general,event:카카오:digital_asset_stablecoin+stablecoin,review_scheduled,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,92.3,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 지갑에서 스테이블코인 쓴다 글로벌 1위 파이어블록스와 손잡고 디지털 결제망 대격변 예고,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 지갑에서 스테이블코인 쓴다 글로벌 1위 파이어블록스와 손잡고 디지털 결제망 대격변 예고,self_strategic_reference,,,
142,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 파이어블록스와 스테이블코인 유통망 구축 나선다",카카오 파이어블록스와 스테이블코인 유통망 구축 나선다,v.daum.net,v.daum.net,"Tue, 22 Sep 2026 00:18:00 GMT","카카오, 파이어블록스와 스테이블코인 유통망 구축 나선다 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5RVlZxUVIzbzczS3l0a0V4LXNVbWFRaWhOYllLcV9aS0M0VVdrNUxrajMtTGJzSkFFMWVvNVk0ZGVjamxCWjd1WlE2RU8wVTQ?oc=5,google_rss_카카오 카카오페이 when:2d,92.3,41.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,카카오,,,,,,,general,24.0,published_today,general,event:카카오:digital_asset_stablecoin+stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,92.3,digital_asset_stablecoin,self:digital_asset,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 파이어블록스와 스테이블코인 유통망 구축 나선다,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 파이어블록스와 스테이블코인 유통망 구축 나선다,self_strategic_reference,,,
1329,정부/국회,정부_국회,행정안전부,"노원구, 행안부 ‘온AI’ 시범 지자체 선정...지방정부 AX 표준 만든다",노원구 행안부 온ai 시범 지자체 선정 지방정부 ax 표준 만든다,산경일보,산경일보,"Mon, 21 Sep 2026 02:47:35 GMT","노원구, 행안부 ‘온AI’ 시범 지자체 선정...지방정부 AX 표준 만든다 산경일보",https://news.google.com/rss/articles/CBMicEFVX3lxTFBnd1RXVXhMV2pFS1pPMEhuYVNuV2NsaHdwRVFaNTloN0xMZ29BYWtSV0tfb0thN1B3LXRzX0dyTUwyMmRrOXhpcVNjZWZXYURQN1lBTVZVc3h5QmZZWUhIUzJiYjU5UlRnckxDS2N0NkQ?oc=5,google_rss_행정안전부 when:2d,91.6,40.0,ai_infrastructure_security,ai_infrastructure_security,행안부,,,,,,,general,14.0,published_yesterday,business_change,event:행안부:ai_infrastructure_security,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,91.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:노원구 행안부 온ai 시범 지자체 선정 지방정부 ax 표준 만든다,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:노원구 행안부 온ai 시범 지자체 선정 지방정부 ax 표준 만든다,government_ai_core_policy,,,
1352,정부/국회,정부_국회,행정안전부,"노원구, 행안부 ‘온AI’ 시범 지자체 선정... 지방정부 AX 표준 만든다",노원구 행안부 온ai 시범 지자체 선정 지방정부 ax 표준 만든다,아시아뉴스통신,아시아뉴스통신,"Mon, 21 Sep 2026 02:38:16 GMT","노원구, 행안부 ‘온AI’ 시범 지자체 선정... 지방정부 AX 표준 만든다 아시아뉴스통신",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5VX1ZTc3h5VzQ0d0Y3aHlrZEc0NXVkMVJ6cnNzMHctWkFyMTV0cTJWcnhMQzhuOUJZLWxYYzhMLTB4T3dVR20xTW1FcmdVM3lvcGVvel9jN1pSTVUt?oc=5,"google_rss_""행정안전부"" when:2d",91.6,40.0,ai_infrastructure_security,ai_infrastructure_security,행안부,,,,,,,general,14.0,published_yesterday,business_change,event:행안부:ai_infrastructure_security,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,91.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:노원구 행안부 온ai 시범 지자체 선정 지방정부 ax 표준 만든다,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:노원구 행안부 온ai 시범 지자체 선정 지방정부 ax 표준 만든다,government_ai_core_policy,,,
1816,정부/국회,정부_국회,국가AI전략위원회,"정부, 'AI 친화형' 내년도 예산안 사업설명자료 다음달 공개",정부 ai 친화형 내년도 예산안 사업설명자료 다음달 공개,마켓인,마켓인,"Mon, 21 Sep 2026 00:40:03 GMT","정부, 'AI 친화형' 내년도 예산안 사업설명자료 다음달 공개 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTFBSb1VISW10SEVTaXExYjN2QVVUeEZCQjZrWUlOUW5OOGhaQmdLWll5cHdPMWExWm11R1VwZHRsWncxN2NxanFmbU1yNV9UazBqYlBDdjhHMVVpV1h1dllQbUNmb2phcUxFem15MFJSc2RxNmc?oc=5,"google_rss_""국가AI전략위원회"" when:2d",91.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,rumor_or_report,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,91.6,"policy_legislation,ai_infrastructure_security",self:ai_strategy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,,,
