id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
55,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이손해보험, 건강보험 개정…'보험 진단' 서비스 도입",카카오페이손해보험 건강보험 개정 보험 진단 서비스 도입,전자신문,전자신문,"Mon, 21 Sep 2026 00:21:13 GMT","카카오페이손해보험, 건강보험 개정…'보험 진단' 서비스 도입 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1tSllyRDJaTWhwbnAtWGVrOXJPT0FoRFZNRHhPRnpNT1lFNmljNC1rcTJZeV8xM3ZuOWZ3c2VxM0lTVTQ1ekh1eGdPZEg0dw?oc=5,google_rss_카카오 when:4d,63.8,13.0,,,"카카오,카카오페이",,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,63.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이손해보험 건강보험 개정 보험 진단 서비스 도입,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이손해보험 건강보험 개정 보험 진단 서비스 도입,self_strategic_reference,,
24,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"“정체구간 CCTV로 확인하세요”…카카오모빌리티, 추석 이동 팁 공개",정체구간 cctv로 확인하세요 카카오모빌리티 추석 이동 팁 공개,서울경제TV,서울경제TV,"Mon, 21 Sep 2026 01:42:14 GMT","“정체구간 CCTV로 확인하세요”…카카오모빌리티, 추석 이동 팁 공개 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9VTVRTTmx2Q2JHbkVGclBsdTN1TEZoRDhPSlJUWkxXU2FYTjllVmxXYi05UEVhVFhVX1drOWFtRmkwaWNaeWhIT0M1akVWeFNPQy1KUjB4Mm9uaHBpZlNLTWVuYWM?oc=5,google_rss_카카오 when:4d,62.8,13.0,,,"카카오,카카오모빌리티",,,,,,,general,24.0,published_today,general,,rumor_or_report,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,62.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:정체구간 cctv로 확인하세요 카카오모빌리티 추석 이동 팁 공개,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:정체구간 cctv로 확인하세요 카카오모빌리티 추석 이동 팁 공개,self_strategic_reference,,
4114,정부/국회,정부_국회,가상자산 거래소,"국힘 지도부, '수시 먹통'·가상자산 과세 개선 국회 간담회",국힘 지도부 수시 먹통 가상자산 과세 개선 국회 간담회,yna.co.kr,연합뉴스,"Sun, 20 Sep 2026 20:00:04 GMT","국힘 지도부, '수시 먹통'·가상자산 과세 개선 국회 간담회 yna.co.kr",https://news.google.com/rss/articles/CBMiW0FVX3lxTE8yZWNFcGJEOXlZOWFOcUlRZ0gtUHp6UVNmaFdFSHJDS1FqaVljMWVCVlIxNUk3S1EzX0ZfX2E5VnVpclVUV3FSaG5tRXBZTHpOMURReHFvYV9qTU3SAWBBVV95cUxPb1p4Q2Y3WGpRc2hlRWZxRVJzTUhiVXRPQncxN1RmU3hLVlh0YnRubmNBVkVOcE82X0g2TjF6OWlNSGFoY2x2cHNxbkJVb0FGbTBvR3BITWpibVdKaGxFeUQ?oc=5,google_rss_가상자산 거래소 when:4d,62.6,110.0,"digital_asset_stablecoin,policy_legislation,privacy_security_reliability,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,consultation,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,62.6,"privacy_security_reliability,policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,3,4,3,,,로컬 보조 라벨,local_low_confidence,,GOV_DIGITAL_FINANCE_POLICY,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,,
2,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오 첫 통합 멤버십 나온다…10월 1일 시범 출시,카카오 첫 통합 멤버십 나온다 10월 1일 시범 출시,연합뉴스,연합뉴스,"Mon, 21 Sep 2026 00:44:37 GMT",카카오 첫 통합 멤버십 나온다…10월 1일 시범 출시 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9FejRZbFVmV0ZYQ0VXMU5jUXNJSGlocHFGaVAteXFyVGRNdk5UUHB3QW9ydmhhSEVvUlFsdkRGem5URnZWWi1nbFJVWVhHMXo3LVlJeHNyZzVKaS1lb0pXSNIBYEFVX3lxTE9FejRZbFVmV0ZYQ0VXMU5jUXNJSGlocHFGaVAteXFyVGRNdk5UUHB3QW9ydmhhSEVvUlFsdkRGem5URnZWWi1nbFJVWVhHMXo3LVlJeHNyZzVKaS1lb0pXSA?oc=5,google_rss_카카오 when:4d,62.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,62.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 첫 통합 멤버십 나온다 10월 1일 시범 출시,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 첫 통합 멤버십 나온다 10월 1일 시범 출시,self_strategic_reference,,
178,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,디지털보험사 잇단 흡수합병…카카오페이손보 독립 체제 주목,디지털보험사 잇단 흡수합병 카카오페이손보 독립 체제 주목,미디어펜,미디어펜,"Sun, 20 Sep 2026 05:05:31 GMT",디지털보험사 잇단 흡수합병…카카오페이손보 독립 체제 주목 미디어펜,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1qSXV6ek5HNnM5Qld6ZGdxTGk4VnNjNEIxVkpGbnNBNmNsang3akhlczEtTjctZjUyV2tiUmZzdGptSkVZNFNoLU12ZHJvWjlXb21EMHdHS3nSAVhBVV95cUxNakl1enpORzZzOUJXemRncUxpOFZzYzRCMVZKRm5zQTZjbGp4N2pIZXMxLU43LWY1MldrYlJmc3RqbUpFWTRTaC1NdmRyb1o5V29tRDB3R0t5?oc=5,google_rss_카카오 카카오페이 when:4d,61.8,80.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,61.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,,
80,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"영등포구, 소상공인 특별보증 350억→400억원 확대…카카오뱅크 신규",영등포구 소상공인 특별보증 350억 400억원 확대 카카오뱅크 신규,뉴스1,뉴스1,"Mon, 21 Sep 2026 00:30:32 GMT","영등포구, 소상공인 특별보증 350억→400억원 확대…카카오뱅크 신규 뉴스1",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBzREFydERybVFHa3k2b2NXWXZyamdWamN4R1g0TDlpd0wtWkR0a2hFM3NiSlVNQXVwZENVMHowZ1owelFPWmFfcG9IU3hUbzDSAVRBVV95cUxNMlpqRUk4WW05ZldraG93aFlFMkpXaFFsRnJGMEZlRlB2VTlwZ3o1VWNFMnRZWjRlcDBycUt0ZXo3VFBYRVhNTW5lUjBVN2pndTZKRGg?oc=5,google_rss_카카오 when:4d,61.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:영등포구 소상공인 특별보증 350억 400억원 확대 카카오뱅크 신규,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:영등포구 소상공인 특별보증 350억 400억원 확대 카카오뱅크 신규,self_strategic_reference,,
135,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 소상공인·스타트업 대상 ‘AI 비즈니스 실전 과정’ 운영",카카오 소상공인 스타트업 대상 ai 비즈니스 실전 과정 운영,서울경제TV,서울경제TV,"Fri, 18 Sep 2026 06:11:55 GMT","카카오, 소상공인·스타트업 대상 ‘AI 비즈니스 실전 과정’ 운영 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE93OG9sMUNoTDRMblFWZUgtNVNBVmFpSGZPUFdRSFQtZlduZ0Q3X1dkZTM2TjFuWmphTzZpMUQ2bmplbkdUOGNSLUJmNmVWc3VZQTFfODNrZ0ZIZnBCT3FjRXYzbEI?oc=5,google_rss_카카오 AI when:4d,61.5,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,0.0,,business_change,event:카카오:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.5,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 소상공인 스타트업 대상 ai 비즈니스 실전 과정 운영,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 소상공인 스타트업 대상 ai 비즈니스 실전 과정 운영,self_strategic_reference,,
10,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오 '통합 멤버십' 내달 1일 출격…이모티콘부터 멜론까지 묶는다,카카오 통합 멤버십 내달 1일 출격 이모티콘부터 멜론까지 묶는다,전자신문,전자신문,"Mon, 21 Sep 2026 00:35:49 GMT",카카오 '통합 멤버십' 내달 1일 출격…이모티콘부터 멜론까지 묶는다 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBRcXM2S1BOYzZObVV6d0Y1UEM5LWxtTEItT3dtQUo5ak14RFRNRjNETFZ4ODVkaUIzX2lGOXFLSDhYX3NNLXpoVmhJNUdoUQ?oc=5,google_rss_카카오 when:4d,61.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 통합 멤버십 내달 1일 출격 이모티콘부터 멜론까지 묶는다,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 통합 멤버십 내달 1일 출격 이모티콘부터 멜론까지 묶는다,self_strategic_reference,,
39,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 VX, 추석 맞아 프렌즈 스크린 대회 개최",카카오 vx 추석 맞아 프렌즈 스크린 대회 개최,전자신문,전자신문,"Mon, 21 Sep 2026 00:14:03 GMT","카카오 VX, 추석 맞아 프렌즈 스크린 대회 개최 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE04LWtJclNIbWVnWXlIZ3NpR2d4TmV4SnpHSXRlWm5teXpaZGhWRlIwcG1hRks3cFlwYTRmVkhXbWc3bGtMYnVOTjJxbXFTQQ?oc=5,google_rss_카카오 when:4d,61.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 vx 추석 맞아 프렌즈 스크린 대회 개최,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 vx 추석 맞아 프렌즈 스크린 대회 개최,self_strategic_reference,,
1090,정부/국회,정부_국회,금융위원회,"[2026 블록체인 간담회] 안도걸 의원 ""스테이블코인 제도화가 곧 대한민국 디지털 금융 경쟁력"" : 네이버 블로그",2026 블록체인 간담회 안도걸 의원 스테이블코인 제도화가 곧 대한민국 디지털 금융 경쟁력 네이버 블로그,Naver Blog,Naver Blog,"Sun, 20 Sep 2026 23:50:03 GMT","[2026 블록체인 간담회] 안도걸 의원 ""스테이블코인 제도화가 곧 대한민국 디지털 금융 경쟁력"" : 네이버 블로그 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxQdGRvbk50ZzZQdGR4ZkYzcVpucTRuZng5RHZjekdReGZrQ0RieEpPWWpZTHFvM3p4RW5ZNG1taG5CUm01dmlBdFgwSnFaY0FqRnh0OVpYeVZrbkI5LV9FZmJlY2dxLThXa0VpZ09ma3hDWGpxUDJCaWRzNlVHa0pPdkNNTnFFb1hRamV2aVBkVQ?oc=5,google_rss_금융위원회 법안 when:4d,60.6,50.5,"digital_asset_stablecoin,stablecoin",stablecoin_forum_aml,네이버,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:digital_asset_policy:naver:stablecoin_policy,consultation,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,60.6,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:naver:stablecoin_policy:general,global_incident:digital_asset_policy:naver:stablecoin_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:digital_asset_policy:naver:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_DIGITAL_FINANCE_POLICY,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,global_incident:digital_asset_policy:naver:stablecoin_policy,comp_domestic_finance_commerce,,
1022,정부/국회,정부_국회,금융위원회,"""개보위가 한번 막아보라""…김창훈 교수, 보안 담당자 면책 제도 요구",개보위가 한번 막아보라 김창훈 교수 보안 담당자 면책 제도 요구,디일렉,디일렉,"Sun, 20 Sep 2026 22:17:21 GMT","""개보위가 한번 막아보라""…김창훈 교수, 보안 담당자 면책 제도 요구 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTFByT3laaXBuSlFDTTlHLTNDbDRmU3lzRDFkZXlTUHBCLWUwSl9YWUh6dTdqSVlFcVBRaldHSEs2QW16Sk5WTkVkeDk0OFJXNG15U1hvS2NEQ2t2YU1na213QzZCejlMUQ?oc=5,google_rss_금융위원회 AI when:4d,60.6,50.0,"phishing_security,privacy_security_reliability",security_privacy_leak,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,,general,,,"weak_form_without_full_basis:actor=False,change=False,bridge=True",1,,,,60.6,"privacy_security_reliability,policy_legislation",government:tech_security_policy,,,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,government_regulatory_enforcement:개보위가 한번 막아보라 김창훈 교수 보안 담당자 면책 제도 요구,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_regulatory_enforcement:개보위가 한번 막아보라 김창훈 교수 보안 담당자 면책 제도 요구,government_regulatory_enforcement,,
23,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 첫 통합 멤버십 ‘출격’…내달 1일 시범 출시",카카오 첫 통합 멤버십 출격 내달 1일 시범 출시,서울경제TV,서울경제TV,"Mon, 21 Sep 2026 00:59:27 GMT","카카오, 첫 통합 멤버십 ‘출격’…내달 1일 시범 출시 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9CeTUxSjN5ZEo2VTk4U1FlclEwbVB0WENfVTRyNDNkT3VnaDUxMVVkc3RleHRoU2JkLTRxV0VKZzRBODZ1QkpkcVdTNWFIWUVQNkUxT2h3ZWRlQ0Q1Z2xnTV9nZHU?oc=5,google_rss_카카오 when:4d,60.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,60.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 첫 통합 멤버십 출격 내달 1일 시범 출시,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 첫 통합 멤버십 출격 내달 1일 시범 출시,self_strategic_reference,,
338,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,교보라플 합병에… 카카오페이손보만 남은 디지털보험사,교보라플 합병에 카카오페이손보만 남은 디지털보험사,m-i.kr,m-i.kr,"Sun, 20 Sep 2026 04:00:09 GMT",교보라플 합병에… 카카오페이손보만 남은 디지털보험사 m-i.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE50M0FWaGFxcTY3c1lZQUxtYldNQ0RsWkloajlqNHg1ekg4SU9aRHF4YVhRSFR1SG5UUFBwWnBOT2dEamZKOUFOSFBqZnV2ZjdqTU5CWUNIWlhkNTFNQXRjZExId3ZXVlF10gFoQVVfeXFMTnQzQVZoYXFxNjdzWVlBTG1iV01DRGxaSWhqOWo0eDV6SDhJT1pEcXhhWFFIVHVIblRQUHBacE5PZ0RqZko5QU5IUGpmdXZmN2pNTkJZQ0haWGQ1MU1BdGNkTEh3dldWUXU?oc=5,google_rss_카카오페이 when:4d,59.8,80.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,59.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,,
138,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, AI 비즈니스 실전 과정 운영⋯11개 창조경제혁신센터와 협업",카카오 ai 비즈니스 실전 과정 운영 11개 창조경제혁신센터와 협업,아이뉴스24,아이뉴스24,"Fri, 18 Sep 2026 09:04:24 GMT","카카오, AI 비즈니스 실전 과정 운영⋯11개 창조경제혁신센터와 협업 아이뉴스24",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1qbkQ1bURqODVEZ0pyUDBjUGVKN1poRE5OT25OMTUwZHVoY3RpUjdWS1FKcUNQV2ZJYzVJX19HV2hIRloyVXc?oc=5,google_rss_카카오 AI when:4d,59.5,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,0.0,,business_change,event:카카오:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,59.5,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 ai 비즈니스 실전 과정 운영 11개 창조경제혁신센터와 협업,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 ai 비즈니스 실전 과정 운영 11개 창조경제혁신센터와 협업,self_strategic_reference,,
41,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오멤버십, 10월1일 베일 벗는다…""소프트론칭 형태""",카카오멤버십 10월1일 베일 벗는다 소프트론칭 형태,디지털데일리,디지털데일리,"Mon, 21 Sep 2026 01:13:52 GMT","카카오멤버십, 10월1일 베일 벗는다…""소프트론칭 형태"" 디지털데일리",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5Td1Z5TV9VemFrd043TDNtQm1FYVJKSjFGWjg3b2FaWkhBbjFiODVJVHRqZkNTQWN6RW9rZlZya3kwUnZzWnBFOTB3bE9ac2hWbk5IV0plaEF2cWJrd214SkNTc09JbEk?oc=5,google_rss_카카오 when:4d,59.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,59.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오멤버십 10월1일 베일 벗는다 소프트론칭 형태,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오멤버십 10월1일 베일 벗는다 소프트론칭 형태,self_strategic_reference,,
1678,정부/국회,정부_국회,온플법,中企 32개 입법과제 국회로…온플법·계속고용·협상력 제고 요구,32개 입법과제 국회로 온플법 계속고용 협상력 제고 요구,헤럴드경제,헤럴드경제,"Sun, 20 Sep 2026 03:00:00 GMT",中企 32개 입법과제 국회로…온플법·계속고용·협상력 제고 요구 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5pVTd6WHpNa2xYMWRVWUFTdEVVMTBSMHg0QklBYm5xdG1vQ3RMZ2ZaMVZJQ0lIUDFTaWJlaFhlRXJiU013LXNnbWtpS0l4b3Y0VllXVDl3?oc=5,google_rss_온플법 when:4d,58.6,57.0,"antitrust_platform,market_power_platform,policy_legislation",antitrust_onplaw,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_regulation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,58.6,"policy_legislation,market_power_platform",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_market_rule,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_PLATFORM_MARKET_RULE,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:platform_sector:platform_regulation,government_platform_market_rule,,
