id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
916,정부/국회,정부_국회,금융위원회,성실상환 소상공인 지원 '12조+α' 확대…고금리 부담 덜어준다,성실상환 소상공인 지원 12조+ 확대 고금리 부담 덜어준다,연합인포맥스,연합인포맥스,"Mon, 21 Sep 2026 01:00:10 GMT",성실상환 소상공인 지원 '12조+α' 확대…고금리 부담 덜어준다 연합인포맥스,https://news.google.com/rss/articles/CBMicEFVX3lxTFBJRldUN25NT0pnUGJCVlNXMEdCVVhaVEFOMUZxbGpPYkgwd1M0US16MUJDb0VrdWxWYWpTNzNhWXh2VWlRWGRkSTl4Q2tPVlZSTE9iQnlxcFhEbVdvYUpORnZ5eGtmOEJsREhxS2hTcFU?oc=5,google_rss_금융위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:성실상환 소상공인 지원 12조+ 확대 고금리 부담 덜어준다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:성실상환 소상공인 지원 12조+ 확대 고금리 부담 덜어준다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
904,정부/국회,정부_국회,금융위원회,"이억원 ""청년 지원 예산 2.1조로 확대…금융 사다리 구축""",이억원 청년 지원 예산 2 1조로 확대 금융 사다리 구축,연합인포맥스,연합인포맥스,"Mon, 21 Sep 2026 01:00:08 GMT","이억원 ""청년 지원 예산 2.1조로 확대…금융 사다리 구축"" 연합인포맥스",https://news.google.com/rss/articles/CBMicEFVX3lxTE5aR3RFVUFUVmd5ci16SHlzOGxkUzNSNHgzVGt5VHZRTXZSLS02MGl1VmdFaDJ5Y0xjWHFOUVMtbURnX19JN3pTY2NvUEcwSGVXczB2NEJDZ21VTFF4ZFlzOXhOMGI5SU9Lblo5NWU4QWw?oc=5,google_rss_금융위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:이억원 청년 지원 예산 2 1조로 확대 금융 사다리 구축,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:이억원 청년 지원 예산 2 1조로 확대 금융 사다리 구축,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1414,정부/국회,정부_국회,중소벤처기업부,"중기부, 성능인증 4차 신청 접수…공공기관 수의계약 기회",중기부 성능인증 4차 신청 접수 공공기관 수의계약 기회,동행일보,동행일보,"Mon, 21 Sep 2026 00:52:00 GMT","중기부, 성능인증 4차 신청 접수…공공기관 수의계약 기회 동행일보",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5hZDVPcGR1ZDNkRk13RkNhSXcwazAzbGIwMkxzZDJrcXRXRlhRcHZrVlVFRFplUnI4SnhCdjVHRHFzSTRkaFUzYU9UM0doZVk3MVFzLTZtVFFqR09fQVpFX0FVdmhPR09f?oc=5,google_rss_중소벤처기업부 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:중기부 성능인증 4차 신청 접수 공공기관 수의계약 기회,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:중기부 성능인증 4차 신청 접수 공공기관 수의계약 기회,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1208,정부/국회,정부_국회,금융감독원,월급 이체했는데도 우대금리 제외…감면받으려면 '이것' 필수,월급 이체했는데도 우대금리 제외 감면받으려면 이것 필수,이슈에디코,이슈에디코,"Mon, 21 Sep 2026 00:47:26 GMT",월급 이체했는데도 우대금리 제외…감면받으려면 '이것' 필수 이슈에디코,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1WU1p1NmIxZ3hNUk1YbXFRUUU3YjN6YnpFRFliaHNJNzdzSjlOUWlqRkZEbUhaZXRMLUlMYXFvRF9FN3NxZFZnTjF2R2swRHBTUWVXeFEzUVFJa0tSZGpwMF9Tdms?oc=5,"google_rss_""금융감독원"" when:4d",-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:월급 이체했는데도 우대금리 제외 감면받으려면 이것 필수,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:월급 이체했는데도 우대금리 제외 감면받으려면 이것 필수,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
877,정부/국회,정부_국회,금융위원회,"금융당국, 장기 고정금리 출시 은행 '파격 인센티브'…이달 말 의견수렴",금융당국 장기 고정금리 출시 은행 파격 인센티브 이달 말 의견수렴,KB Think,KB Think,"Mon, 21 Sep 2026 00:29:25 GMT","금융당국, 장기 고정금리 출시 은행 '파격 인센티브'…이달 말 의견수렴 KB Think",https://news.google.com/rss/articles/CBMickFVX3lxTE9Ja3o1SjZNd1QxWmtFejNlR1N5cE02M0oya3ZWUW1PbDFNemdWdE1jZkdRX3JYZ2hLc00yMkdSbnc4STJoaDNDdFFZdnVHMUU0endHY1RPOFJlbnMzZGEyRjZEVk8zZVYybUZ1Q1BEWS1vQQ?oc=5,google_rss_금융위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,consultation,,,"weak_form_without_full_basis:actor=False,change=True,bridge=False",1,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융당국 장기 고정금리 출시 은행 파격 인센티브 이달 말 의견수렴,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융당국 장기 고정금리 출시 은행 파격 인센티브 이달 말 의견수렴,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
541,정부/국회,정부_국회,과학기술정보통신부,"[디지털포스트 모닝픽] 메모리 부족 끝? … 에이서 회장 ""中공급 지속 증가""",디지털포스트 모닝픽 메모리 부족 끝 에이서 회장 공급 지속 증가,디지털포스트(PC사랑),디지털포스트(PC사랑),"Mon, 21 Sep 2026 00:29:06 GMT","[디지털포스트 모닝픽] 메모리 부족 끝? … 에이서 회장 ""中공급 지속 증가"" 디지털포스트(PC사랑)",https://news.google.com/rss/articles/CBMiakFVX3lxTE82RFRpTTdjaVZRNmliS2NkSnlhZmlZaFBmcUh2OUJYQTZFY0RIbUV5WUZhSXZfWEo4YldVT2ExX0lWVnRXTThBampYQVF1VFZobmFGRmphN2NLUnZNUkVZWjA3TkJhVVdpdFE?oc=5,google_rss_과학기술정보통신부 조사 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:디지털포스트 모닝픽 메모리 부족 끝 에이서 회장 공급 지속 증가,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:디지털포스트 모닝픽 메모리 부족 끝 에이서 회장 공급 지속 증가,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1326,정부/국회,정부_국회,행정안전부,"행안부, 국내 재난안전기업 해외 진출 기반 확대",행안부 국내 재난안전기업 해외 진출 기반 확대,세이프투데이,세이프투데이,"Mon, 21 Sep 2026 00:23:08 GMT","행안부, 국내 재난안전기업 해외 진출 기반 확대 세이프투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTFBTN1VMV3RvZHplbXBUOXM3Z2ZKRWZjS3JCSFN2dV9BYWdxSThpendSMEM1aHoyc2RLcFdCVHFNOG9LRjFwRnZ5bndjaklFb3Awcm9PSDBiR0dLRWdwTXFrTEVJVG5kbDZSenfSAW5BVV95cUxPUXlMNVdKZ3pldmliZ29GbmtfRHhONGx4OXhiYk5rOFN2QjNxNVdsVjI2X1B6d1AyZFRmOVp2MWVpWFdmMGQwR2RPTWZwLWh3T2dyQ3EtdGliWDhjMDdib2d2eURNY0dWbUdjY3U2UQ?oc=5,google_rss_행정안전부 when:4d,-164.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:행안부 국내 재난안전기업 해외 진출 기반 확대,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:행안부 국내 재난안전기업 해외 진출 기반 확대,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
924,정부/국회,정부_국회,금융위원회,"'기업 사냥꾼' 옥죄려다 토종 PEF 잡을라…""착한 펀드·나쁜 펀드 옥석 가리자""",기업 사냥꾼 옥죄려다 토종 pef 잡을라 착한 펀드 나쁜 펀드 옥석 가리자,v.daum.net,v.daum.net,"Mon, 21 Sep 2026 00:02:32 GMT","'기업 사냥꾼' 옥죄려다 토종 PEF 잡을라…""착한 펀드·나쁜 펀드 옥석 가리자"" v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE96akRaUjRLOUJ1OVpELUQ0Ym5ZZlU2Wm1LSVRSNDUxUmJ3ZXNZdDBUTXZ4c0JXN3BoaVZNbjhucF9tckU4TVRmZF9KTGp3S2M?oc=5,google_rss_금융위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,산업동향,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:기업 사냥꾼 옥죄려다 토종 pef 잡을라 착한 펀드 나쁜 펀드 옥석 가리자,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,OFF_TOPIC,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,self_filler_reference:기업 사냥꾼 옥죄려다 토종 pef 잡을라 착한 펀드 나쁜 펀드 옥석 가리자,self_filler_reference,weak_gov_basis:no_public_actor_action_domain,,
1596,정부/국회,정부_국회,성평등가족위원회,[사설] 장상 전 이화여대 총장에 대한 미안함,사설 장상 전 이화여대 총장에 대한 미안함,뉴스티앤티,뉴스티앤티,"Mon, 21 Sep 2026 00:00:00 GMT",[사설] 장상 전 이화여대 총장에 대한 미안함 뉴스티앤티,https://news.google.com/rss/articles/CBMiakFVX3lxTE1LSXlPbjhSRGdnVHBrOGl3WDJnYmdYUmRHazFUN19YUkZGV3dRWlk4TjFlRnYzUFdXM1hMTFN1dl9QdDhJQVhRSm45TDRja0ZoNWxHLVhZc0ZQbkVQcEJRbXNJY1FDSmMtMWc?oc=5,google_rss_성평등가족위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:사설 장상 전 이화여대 총장에 대한 미안함,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:사설 장상 전 이화여대 총장에 대한 미안함,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1459,정부/국회,정부_국회,중소벤처기업부,중기부 산하기관장 인선 본격화…연말 수장 교체 속도,중기부 산하기관장 인선 본격화 연말 수장 교체 속도,MTN 머니투데이방송,MTN 머니투데이방송,"Fri, 18 Sep 2026 21:02:01 GMT",중기부 산하기관장 인선 본격화…연말 수장 교체 속도 MTN 머니투데이방송,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9Ic015STNpMnY0UnBtVnZackthanFGTzJ2RHlBOW9xNUlQaTMzb21xWS16RVJoODBCRHdQaDRiUVFjYUJSa2UwZUs1QVRBRmFDSHQ0Q2xqUHhYRExHVTJZR2FzNjk?oc=5,google_rss_중소벤처기업부 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_appointment_governance,AI 정책 컨트롤타워 인선/공백,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,AI 정책 컨트롤타워 인선/공백,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,
628,정부/국회,정부_국회,방송미디어통신위원회,"주민번호·CI 분리해서 보관한다…""내년 1월 조기 시행""",주민번호 ci 분리해서 보관한다 내년 1월 조기 시행,디지털데일리,디지털데일리,"Fri, 18 Sep 2026 08:53:22 GMT","주민번호·CI 분리해서 보관한다…""내년 1월 조기 시행"" 디지털데일리",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1IWWpjekpWam9QbUQzNFFkc2Vwb1Y4UndMS2xpazNiei0zdEZ6aTBMYWNGd2YzcVcwbWhpQ09aYzE5ZzJmMDZ3ZjZkb3NMZUVFVDdfYmNFQlROcHpoQWhRVnp2d2Yzalk?oc=5,google_rss_방송미디어통신위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,action_started,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:주민번호 ci 분리해서 보관한다 내년 1월 조기 시행,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:주민번호 ci 분리해서 보관한다 내년 1월 조기 시행,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
854,정부/국회,정부_국회,공정거래위원회,"美하원 '미국 기업 차별' 공무원 입국 제한법…외교부 ""모든 기업 공정 대우""",하원 미국 기업 차별 공무원 입국 제한법 외교부 모든 기업 공정 대우,뉴스1,뉴스1,"Fri, 18 Sep 2026 07:27:34 GMT","美하원 '미국 기업 차별' 공무원 입국 제한법…외교부 ""모든 기업 공정 대우"" 뉴스1",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBzckdrQWoxNER2Z2dIbzZxSllNYVpJMDE2bERzVmNlSXVxQmcwMG9wZ29jUTNUX3NXT0VaY2loZ2VrbVlBMjV2bFFHMFpvZHVfSEpvcEc0WlhsT0VDOFpmVWZJS29DSnfSAWxBVV95cUxQTUxEVzktWWxZV0ZFN3dSYUl6YVR6NTB3QVhLbl90elNZT3ZxUWVIY2JaR3VLRWZHaml3NExOT2tvTy0zZ0poakZiRy13NW9hZHduNGh0Qy1Lb09EM0wwZk1lQnVCT21YLUZNczg?oc=5,google_rss_공정거래위원회 site:news1.kr when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:하원 미국 기업 차별 공무원 입국 제한법 외교부 모든 기업 공정 대우,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:하원 미국 기업 차별 공무원 입국 제한법 외교부 모든 기업 공정 대우,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1464,정부/국회,정부_국회,중소벤처기업부,"중기부, `모두의 창업` 사회혁신 소셜벤처 리그 2차 40명 공개",중기부 모두의 창업 사회혁신 소셜벤처 리그 2차 40명 공개,디지털데일리,디지털데일리,"Fri, 18 Sep 2026 05:34:16 GMT","중기부, `모두의 창업` 사회혁신 소셜벤처 리그 2차 40명 공개 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE50VU1Kc3hfTGtrRmFKeE56bjlhR3BuR3pvRTdrR0pEdEIzenU1dGxjcDVrZHR0RU9Fc05MR0NZcGRjOUNwUC1PRGxldVNhZFZ4TWI4RHF0cXJiUkdmM29fTkZfNlI?oc=5,google_rss_중소벤처기업부 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,rumor_or_report,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:중기부 모두의 창업 사회혁신 소셜벤처 리그 2차 40명 공개,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:중기부 모두의 창업 사회혁신 소셜벤처 리그 2차 40명 공개,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1589,정부/국회,정부_국회,성평등가족위원회,인사말하는 민병덕 민주당 을지로위원장,인사말하는 민병덕 민주당 을지로위원장,뉴스1,뉴스1,"Fri, 18 Sep 2026 05:25:46 GMT",인사말하는 민병덕 민주당 을지로위원장 뉴스1,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBLZy1TN243c3BZcFBJZy1KVjVRckppQnd1VEJzandodXEyTnhOcVY3akxsckV3bnRiQl9Uc1dsVFZsdWFIYXpYS1VlVQ?oc=5,google_rss_성평등가족위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:인사말하는 민병덕 민주당 을지로위원장,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:인사말하는 민병덕 민주당 을지로위원장,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,
1566,정부/국회,정부_국회,정무위원회,"정상호 롯데카드·김기덕 JB우리캐피탈 대표, ‘렌탈채권 부실’ 논란에 국감장 오른다",정상호 롯데카드 김기덕 jb우리캐피탈 대표 렌탈채권 부실 논란에 국감장 오른다,디지털데일리,디지털데일리,"Fri, 18 Sep 2026 05:08:03 GMT","정상호 롯데카드·김기덕 JB우리캐피탈 대표, ‘렌탈채권 부실’ 논란에 국감장 오른다 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1EV3M3M3V6b1Q3ZWw3Vm0wRzhaSENDNjBxdHlKMEs3MFpvNnpMenByek81MjExUENVSUpub3l4aUxrcFNLQTZZakJhVDBUQ21YSEdUb05RVU9SNmtEbGtINTlreEc?oc=5,google_rss_정무위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,direct_risk,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:정상호 롯데카드 김기덕 jb우리캐피탈 대표 렌탈채권 부실 논란에 국감장 오른다,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:정상호 롯데카드 김기덕 jb우리캐피탈 대표 렌탈채권 부실 논란에 국감장 오른다,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,
853,정부/국회,정부_국회,공정거래위원회,"김현정 ""숙박 오버부킹 피해 5년 새 2.5배…단순 환불 그쳐""",김현정 숙박 오버부킹 피해 5년 새 2 5배 단순 환불 그쳐,뉴스1,뉴스1,"Fri, 18 Sep 2026 02:43:09 GMT","김현정 ""숙박 오버부킹 피해 5년 새 2.5배…단순 환불 그쳐"" 뉴스1",https://news.google.com/rss/articles/CBMiVkFVX3lxTFB6bmYwa2Q2QnBwTlF3QU5fdm1OcXZielhWb1ZqbWpqVEgtQnRrUktScGk4c0xIMTJLZlJESkpHQzBUREFkQmJ4Z3dkbU8wNk83ZERJclBB0gFbQVVfeXFMT0pWWEIzcS1CWU53MHRjOUJiN3JWZElPendGZFdkOEZ3N0RtMEdKSUtFY0FfNHFqSWxjelFGZEVmcGg3WWE0RWhfUXpGQTFSRTZ2YnRkYkEyVzBGcw?oc=5,google_rss_공정거래위원회 site:news1.kr when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:김현정 숙박 오버부킹 피해 5년 새 2 5배 단순 환불 그쳐,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:김현정 숙박 오버부킹 피해 5년 새 2 5배 단순 환불 그쳐,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1864,정부/국회,정부_국회,국가AI컴퓨팅센터,800조 반도체·군공항·국립의대…민형배 특별시장 직접 챙긴다,800조 반도체 군공항 국립의대 민형배 특별시장 직접 챙긴다,뉴스1,뉴스1,"Fri, 18 Sep 2026 02:01:32 GMT",800조 반도체·군공항·국립의대…민형배 특별시장 직접 챙긴다 뉴스1,https://news.google.com/rss/articles/CBMiX0FVX3lxTE8yRVYwYmJ2TlFpbUJtRGV0RGhKdm1NQTF0STAxb3lDeUJETmhLOEljaEVFUVVuQXdfQzk0dUxvOWtCSVAzN3oybmVOUmk3YkJPbWxmQ3FuR0F4NWYzeFJJ0gFkQVVfeXFMTVZaRXcweGZOVmhQSkd1X3h6cFlReVFUckpVNTBvWEFwbThnRnh0a0dPem84QWdCVDJpU0hvRXQ5Ylo4cm53MTRMWDR3Zy02eTViSlA1bWtQQUJkN09nMW9vemREVA?oc=5,google_rss_국가AI컴퓨팅센터 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,ai_infrastructure_security,,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
