id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason,v32_weak_non_digital_gov
901,정부/국회,정부_국회,금융위원회,7월 가계대출 6.2조 증가…누적 35조 넘어 '총량관리' 경고등,7월 가계대출 6 2조 증가 누적 35조 넘어 총량관리 경고등,뉴스웍스,뉴스웍스,"Fri, 14 Aug 2026 01:33:36 GMT",7월 가계대출 6.2조 증가…누적 35조 넘어 '총량관리' 경고등 뉴스웍스,https://news.google.com/rss/articles/CBMic0FVX3lxTE5BbHlUN3c5Nldwc19Wbko1dmlFdWNGbDZDN0dYdkZ3T0xwTThiYzJLUWxMeGtjWnZrSHdlU2YwM3lDakhqUDN2TFZjMlJ5YkMwZURLUkVQS2VxYlRWeGRTTlJZelJEb0tJS3o5bTRTX1EweXfSAXNBVV95cUxOQWx5VDd3OTZXcHNfVm5KNXZpRXVjRmw2QzdHWHZGd09McE04YmMyS1FsTHhrY1p2a0h3ZVNmMDN5Q2pIalAzdkxWYzJSeWJDMGVES1JFUEtlcWJUVnhkU05SWXpSRG9LSUt6OW00U19RMHl3?oc=5,"google_rss_""금융위원회"" when:4d",-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:7월 가계대출 6 2조 증가 누적 35조 넘어 총량관리 경고등,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:7월 가계대출 6 2조 증가 누적 35조 넘어 총량관리 경고등,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
650,정부/국회,정부_국회,공정거래위원회,"102개 대기업집단, 비주력사업 정리·미래사업 진출 활발",102개 대기업집단 비주력사업 정리 미래사업 진출 활발,부산일보,부산일보,"Fri, 14 Aug 2026 01:27:04 GMT","102개 대기업집단, 비주력사업 정리·미래사업 진출 활발 부산일보",https://news.google.com/rss/articles/CBMidEFVX3lxTE1PLUdRM0pBNktRU1ZuWV9qRDJTVFFOaXYzd1hnZG1sRC1mMHhERElOYzVXSW9PblNuMG1UaW4zZkxrNnlNWVF2eU5BOC11QTFVejVZTXNmdTNpaWlVVFpIU2I1QlA1dXM5QVNFcnBfTmFmOXNN?oc=5,google_rss_공정거래위원회 AI when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:102개 대기업집단 비주력사업 정리 미래사업 진출 활발,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:102개 대기업집단 비주력사업 정리 미래사업 진출 활발,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1323,정부/국회,정부_국회,행정안전부,남부 가뭄 장기화... 급수차·양수기 긴급 배치,남부 가뭄 장기화 급수차 양수기 긴급 배치,한국재난뉴스,한국재난뉴스,"Fri, 14 Aug 2026 01:19:59 GMT",남부 가뭄 장기화... 급수차·양수기 긴급 배치 한국재난뉴스,https://news.google.com/rss/articles/CBMiakFVX3lxTE92bkk5RE5YenNsdWpabVFvSUZCUWpoeE1FTy1WaVl4cVA0WVo2R3QzMGlsNHIxSTEyRlRWb0JoZWNTS3RQQjlMYkpRb2MyTWp3MURGcUQ3WklsNWdYcnhFNGkzNjJKa2MyR1E?oc=5,google_rss_행정안전부 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:남부 가뭄 장기화 급수차 양수기 긴급 배치,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:남부 가뭄 장기화 급수차 양수기 긴급 배치,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1487,정부/국회,정부_국회,플랫폼 규제,"""비대면진료 하위법령 '의사 자율성·책임성' 반영 검토""",비대면진료 하위법령 의사 자율성 책임성 반영 검토,데일리팜,데일리팜,"Fri, 14 Aug 2026 01:18:49 GMT","""비대면진료 하위법령 '의사 자율성·책임성' 반영 검토"" 데일리팜",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1QZDQtVUZIb3ZjUFZoRk9nMDJTZTN5bVA0RF9WNVhLczhrVHNNS2x3VEc5Ym9lRU5meWJFcHFSU3hVV0VHR1AxVXdsTlRrTDJESGtuWVZ3?oc=5,google_rss_플랫폼 규제 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,"policy_legislation,market_power_platform",,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:비대면진료 하위법령 의사 자율성 책임성 반영 검토,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:비대면진료 하위법령 의사 자율성 책임성 반영 검토,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,
1319,정부/국회,정부_국회,행정안전부,쩍쩍 갈라진 남부지역…행안부 '가뭄 대응단' 신설해 대응 강화,쩍쩍 갈라진 남부지역 행안부 가뭄 대응단 신설해 대응 강화,v.daum.net,v.daum.net,"Fri, 14 Aug 2026 01:01:58 GMT",쩍쩍 갈라진 남부지역…행안부 '가뭄 대응단' 신설해 대응 강화 v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1MeUJaVzZlY1lkR2ZVdXhQeHJ2T0QySFFKNEVfSXByd19jdjJpQ1VXeWMzcWNjZ1d2SmJJSHVMcDNHMXdQdmd2WVVqcw?oc=5,google_rss_행정안전부 when:4d,-168.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:쩍쩍 갈라진 남부지역 행안부 가뭄 대응단 신설해 대응 강화,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,OFF_TOPIC,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,self_filler_reference:쩍쩍 갈라진 남부지역 행안부 가뭄 대응단 신설해 대응 강화,self_filler_reference,,weak_gov_basis:no_public_actor_action_domain,
1129,정부/국회,정부_국회,금융감독원,"이찬진 취임 1년 성적표 … 업계 ""소비자 보호는 박수, 삼전닉스 2배엔 쓴소리""",이찬진 취임 1년 성적표 업계 소비자 보호는 박수 삼전닉스 2배엔 쓴소리,뉴데일리,뉴데일리,"Fri, 14 Aug 2026 00:49:18 GMT","이찬진 취임 1년 성적표 … 업계 ""소비자 보호는 박수, 삼전닉스 2배엔 쓴소리"" 뉴데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxOVWpSRjRuUDhOQkRlTVl2VVA4cmtYV25kVlNmQTNScDExaGR3N0ZHLVRURDlVNmY2dUZwSWVOQ2pIaGtmdWtvNldvMkpZUE82VE9Cb0JxVHIxYU0zS3F4ZERWSkxQakctT0FUQnJWRTBpRzdGRjhTTGNjSll4VXF0VtIBgAFBVV95cUxOVWpSRjRuUDhOQkRlTVl2VVA4cmtYV25kVlNmQTNScDExaGR3N0ZHLVRURDlVNmY2dUZwSWVOQ2pIaGtmdWtvNldvMkpZUE82VE9Cb0JxVHIxYU0zS3F4ZERWSkxQakctT0FUQnJWRTBpRzdGRjhTTGNjSll4VXF0Vg?oc=5,google_rss_금융감독원 규제 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,-12.0,analysis_without_direct_event,analysis_feature,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:이찬진 취임 1년 성적표 업계 소비자 보호는 박수 삼전닉스 2배엔 쓴소리,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:이찬진 취임 1년 성적표 업계 소비자 보호는 박수 삼전닉스 2배엔 쓴소리,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1617,정부/국회,정부_국회,국가AI컴퓨팅센터,"해남군, 민선9기 조직개편 준비 중",해남군 민선9기 조직개편 준비 중,해남신문,해남신문,"Fri, 14 Aug 2026 00:49:10 GMT","해남군, 민선9기 조직개편 준비 중 해남신문",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5aNkNQZVcybVY3ZFc0VjNjRkRPak9oc3dqY1Voc1FGS1JYX1NWbUk4dnRpeHZvQmNod3llLWxKQjB3RGNOTlhuSEhrZkY1Vk1lc0hURk5pMGRKQklZSE9NcDhNVi1XSF9t0gFsQVVfeXFMTkNpWWhjOU1WUDdZRElyOExEM2NFa2hVbzlVWkpYWTdJdWRtV3hNUXNiQTZ2NmEwcXEzNno3UmhESzZuczJHR2FLN1RUeXFLZVZpTEFYdzBMc0VtVW1ZcWRIQmFjTUFFbzFTTFBH?oc=5,google_rss_국가AI컴퓨팅센터 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,ai_infrastructure_security,,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
1372,정부/국회,정부_국회,중소벤처기업부,"'모두의 창업' 2배로…정부, 혁신 창업가 1만명 키운다",모두의 창업 2배로 정부 혁신 창업가 1만명 키운다,글로벌 비즈 뉴스,글로벌 비즈 뉴스,"Fri, 14 Aug 2026 00:48:40 GMT","'모두의 창업' 2배로…정부, 혁신 창업가 1만명 키운다 글로벌 비즈 뉴스",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA4WHBVOWpnaGx0bHF5NTZhS0ZqYWgzUkgyZG00Mmh0Q1FFV0tOXzRicXFFQlZwd3RPcVhHdE5kVkdkY2Y0ci05cmNqV0g4R2t6cFRwVmc5Ukp0d18tZXBhSnZ0ajQ0WW9M0gFoQVVfeXFMUDhYcFU5amdobHRscXk1NmFLRmphaDNSSDJkbTQyaHRDUUVXS05fNGJxcUVCVnB3dE9xWEd0TmRWR2RjZjRyLTlyY2pXSDhHa3pwVHBWZzlSSnR3Xy1lcGFKdnRqNDRZb0w?oc=5,google_rss_중소벤처기업부 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:모두의 창업 2배로 정부 혁신 창업가 1만명 키운다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:모두의 창업 2배로 정부 혁신 창업가 1만명 키운다,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1375,정부/국회,정부_국회,중소벤처기업부,"한유원, 인천공항에 ‘케이브랜드 팝업 스토어’ 연다…중소기업 제품 200개사 선봬",한유원 인천공항에 케이브랜드 팝업 스토어 연다 중소기업 제품 200개사 선봬,브릿지경제,브릿지경제,"Fri, 14 Aug 2026 00:46:00 GMT","한유원, 인천공항에 ‘케이브랜드 팝업 스토어’ 연다…중소기업 제품 200개사 선봬 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9leVFFV09YVUxZbkZiUmhZcUpuMHdkRWFlSnZMUTFLMEppdzZuMVBkWFR6eTRiMXhXd055eEZrY3JHWHhLYUdIU1lQSEoyYlNjUjFOcmJVVEVaUQ?oc=5,google_rss_중소벤처기업부 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:한유원 인천공항에 케이브랜드 팝업 스토어 연다 중소기업 제품 200개사 선봬,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:한유원 인천공항에 케이브랜드 팝업 스토어 연다 중소기업 제품 200개사 선봬,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,
1383,정부/국회,정부_국회,중소벤처기업부,"한유원, 인천공항서 '중소기업 제품 전용' 팝업 스토어 운영",한유원 인천공항서 중소기업 제품 전용 팝업 스토어 운영,네이트,네이트,"Fri, 14 Aug 2026 00:39:00 GMT","한유원, 인천공항서 '중소기업 제품 전용' 팝업 스토어 운영 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE53M2tZd0J4aTI1MkE3UjlSYzhGanRSNjJKMWdUY1Z3dTd0N1cxYjRIVDFVTW9oVnZ4b19SbFVQNUVBTTVVSC1LOUdtLW1BVjZxRHNv?oc=5,"google_rss_""중소벤처기업부"" when:4d",-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:한유원 인천공항서 중소기업 제품 전용 팝업 스토어 운영,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:한유원 인천공항서 중소기업 제품 전용 팝업 스토어 운영,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,
1632,정부/국회,정부_국회,국가AI컴퓨팅센터,통합특별시 성공의 조건⑧]전기 만드는 전남에서 '쓰는' 전남 되려면[목포MBC 뉴스데스크] Bethesda (OQHspTZU8Z),통합특별시 성공의 조건 전기 만드는 전남에서 쓰는 전남 되려면 목포mbc 뉴스데스크 bethesda oqhsptzu8z,Mshale,Mshale,"Fri, 14 Aug 2026 00:29:32 GMT",통합특별시 성공의 조건⑧]전기 만드는 전남에서 '쓰는' 전남 되려면[목포MBC 뉴스데스크] Bethesda (OQHspTZU8Z) Mshale,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5YVUZaVEhoSTQ4bWdvelFaS0JMekxJaEk3ckRyOHlTLWwySEFTZ1lOeDhBckhjLVdTSHRHV1NCRWVvUE9UcnRwZHJWenBoWkdiR043UHlLUWNOWmc?oc=5,google_rss_국가AI컴퓨팅센터 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-168.0,ai_infrastructure_security,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,,weak_gov_basis:no_public_actor_action_domain,
1342,정부/국회,정부_국회,중소벤처기업부,"한국세무사회, 중기부와 중소기업조세지원 출간… 800만 중소기업 세제 지원 나서",한국세무사회 중기부와 중소기업조세지원 출간 800만 중소기업 세제 지원 나서,세무사신문,세무사신문,"Fri, 14 Aug 2026 00:26:01 GMT","한국세무사회, 중기부와 중소기업조세지원 출간… 800만 중소기업 세제 지원 나서 세무사신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE50ZjBPTjlzdEJILWRYRU9GZ1BKb25EUzNiaHJjWlctWjNfa3VYU2FBVVVrS0oySEZqSGY5bENxQXV6YU9mQ1BnNmpDZGEtcUF4bjYwaUR6aGlVLXlWS2J5UWZ1STlLbVhpazlqd1lB?oc=5,google_rss_중소벤처기업부 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:한국세무사회 중기부와 중소기업조세지원 출간 800만 중소기업 세제 지원 나서,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:한국세무사회 중기부와 중소기업조세지원 출간 800만 중소기업 세제 지원 나서,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,
1365,정부/국회,정부_국회,중소벤처기업부,"BNK부산은행, 동남권 방산·공급망 벤처기업 투자",bnk부산은행 동남권 방산 공급망 벤처기업 투자,서울파이낸스,서울파이낸스,"Fri, 14 Aug 2026 00:11:53 GMT","BNK부산은행, 동남권 방산·공급망 벤처기업 투자 서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTE9DaExZT0YxZUNURGo4elZMMzA1VzFjNElQbWpISXVzZ0lfMnlINlFiY1ZkMXIwWnNoSDBiRVVWekMzVUtwa3o2Q3BfLTBKT2ZQTndTeHRmNFBKT0xlNEt0Qk1CdW5HUjBnUlE?oc=5,google_rss_중소벤처기업부 when:4d,-168.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-168.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:bnk부산은행 동남권 방산 공급망 벤처기업 투자,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:bnk부산은행 동남권 방산 공급망 벤처기업 투자,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,
1312,정부/국회,정부_국회,행정안전부,"박정현·김찬술, 9만7000명 숙원 ‘성큼’…대덕세무서 행안부 통과",박정현 김찬술 9만7000명 숙원 성큼 대덕세무서 행안부 통과,타임뉴스,타임뉴스,"Fri, 14 Aug 2026 00:09:32 GMT","박정현·김찬술, 9만7000명 숙원 ‘성큼’…대덕세무서 행안부 통과 타임뉴스",https://news.google.com/rss/articles/CBMiVEFVX3lxTE52bWhUQU9Mb1hhOFM4TTFZY1l6SnJzSE16NFd6X2VFZnMyaW9SbWdUMU55QXNyYmcwMTE1c0pYZTJOcTFIdFl1OVhhQ3ZtWWdvMEdQYw?oc=5,google_rss_행정안전부 when:4d,-168.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,0.0,,general,,decision,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:박정현 김찬술 9만7000명 숙원 성큼 대덕세무서 행안부 통과,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:박정현 김찬술 9만7000명 숙원 성큼 대덕세무서 행안부 통과,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
3380,정부/국회,정부_국회,가상자산 거래소,"[The Numbers] “거래수수료 의존 97%” 두나무, 2분기 영업익 85% 급감…상반기 보수, 송치형 회장 39억·직원 평균 1.4억",the numbers 거래수수료 의존 97 두나무 2분기 영업익 85 급감 상반기 보수 송치형 회장 39억 직원 평균 1 4억,뉴스스페이스,뉴스스페이스,"Sat, 15 Aug 2026 15:27:41 GMT","[The Numbers] “거래수수료 의존 97%” 두나무, 2분기 영업익 85% 급감…상반기 보수, 송치형 회장 39억·직원 평균 1.4억 뉴스스페이스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5XTUxEQ25Ld3B3ZWZnRjlLVmFNUFptam9NcWJzTHFSQzN3TDFJQlZ4Q0tELW43b1dfWHk0VGROejZGcWx5OTNLWG92ZGhDS21BMDhrSmZpR0luNXM0QWVpTA?oc=5,google_rss_가상자산 거래소 when:4d,-168.0,-57.0,"digital_asset_stablecoin,dunamu_stake,market_power_platform",dunamu_general,두나무,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,"market_power_platform,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy:general,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_market_rule,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,government_platform_market_rule,,weak_gov_basis:no_public_actor_action_domain,
3366,정부/국회,정부_국회,가상자산 이용자보호법,"두나무, 상반기 영업익 80% 급감…""가상자산 유동성 위축""",두나무 상반기 영업익 80 급감 가상자산 유동성 위축,네이트,네이트,"Fri, 14 Aug 2026 10:14:00 GMT","두나무, 상반기 영업익 80% 급감…""가상자산 유동성 위축"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9MbFVoMF9QOUdvTGREXzZMbm9nQjdPTG1maG1iTWI5RG9HZ2NLY0s2WkpsMDU3N3JZLWFyVEQ2cXZtOWZJa1p5UENlc1J2aFFsTFVr?oc=5,google_rss_가상자산 이용자보호법 when:4d,-168.0,-57.0,"digital_asset_stablecoin,dunamu_stake,stablecoin",dunamu_general,두나무,v43_not_government_policy,,,,,,general,0.0,,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:두나무 상반기 영업익 80 급감 가상자산 유동성 위축,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:두나무 상반기 영업익 80 급감 가상자산 유동성 위축,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,
1567,정부/국회,정부_국회,스테이블코인,글로벌은 '에브리싱' 확장하는데…수수료에 갇힌 두나무·빗썸 '휘청',글로벌은 에브리싱 확장하는데 수수료에 갇힌 두나무 빗썸 휘청,네이트,네이트,"Fri, 14 Aug 2026 10:03:00 GMT",글로벌은 '에브리싱' 확장하는데…수수료에 갇힌 두나무·빗썸 '휘청' 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9sNmtQVVRnbVEtNWI0NkRHUkd4cHZRZTF6bDVyMWpmdkc1anZ4Z3dwYkhLcXlDNGswSG1BSVcwSGxqYktvX0ZsbFhWVkFZenQ5Y0Mw?oc=5,google_rss_스테이블코인 AI when:4d,-168.0,-57.0,"digital_asset_stablecoin,dunamu_stake,market_power_platform",dunamu_general,두나무,v43_not_government_policy,,,,,,general,0.0,,general,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,"market_power_platform,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy:general,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,정부_국회,GOV_PLATFORM_REGULATION,government_platform_market_rule,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,government_platform_market_rule,,weak_gov_basis:no_public_actor_action_domain,
