id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
1633,정부/국회,정부_국회,정무위원회,올 상반기 10만명 육박…고물가·고금리에 빚더미 오른 서민들,올 상반기 10만명 육박 고물가 고금리에 빚더미 오른 서민들,네이트,네이트,"Sun, 30 Aug 2026 21:21:00 GMT",올 상반기 10만명 육박…고물가·고금리에 빚더미 오른 서민들 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1xaXVTUmJOd1ZndzdnQjRzWG1MYm0zeHBVczNfT1lqcnRoVE8xVjlUcjh5UUt5UmNzVzZiUXRSWVlNc0x3TWFtekdWY0kyWm5YWklF?oc=5,google_rss_정무위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:올 상반기 10만명 육박 고물가 고금리에 빚더미 오른 서민들,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:올 상반기 10만명 육박 고물가 고금리에 빚더미 오른 서민들,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,
1160,정부/국회,정부_국회,금융감독원,"금융당국, 홍콩 ELS 사태 재발 방지책 마련…소비자 보호 강화",금융당국 홍콩 els 사태 재발 방지책 마련 소비자 보호 강화,한국NGO신문,한국NGO신문,"Sun, 30 Aug 2026 12:29:54 GMT","금융당국, 홍콩 ELS 사태 재발 방지책 마련…소비자 보호 강화 한국NGO신문",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9LU3RWVlJBX1BpLVI3aTM0V0llY3pWWDFydWVZV0ZLRnZPN2Y3MHIyMUk2a0RfQUhYVnhfLTdUM0d5QzBpME9BZHU5YUpIVEl6VHliUElJTzdhcy1Ja1Y2M0h6dFhmMElS?oc=5,google_rss_금융감독원 when:4d,-164.0,-48.0,,,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융당국 홍콩 els 사태 재발 방지책 마련 소비자 보호 강화,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융당국 홍콩 els 사태 재발 방지책 마련 소비자 보호 강화,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1407,정부/국회,정부_국회,행정안전부,전남·광주 등 호우특보…위기경보 '주의' 격상·중대본 1단계 - 머니투데이,전남 광주 등 호우특보 위기경보 주의 격상 중대본 1단계,머니투데이,머니투데이,"Sun, 30 Aug 2026 09:29:18 GMT",전남·광주 등 호우특보…위기경보 '주의' 격상·중대본 1단계 - 머니투데이 머니투데이,https://news.google.com/rss/articles/CBMid0FVX3lxTFA3bDRTcEM1V2RXTGZ1enpxa2VNT1c4eEljSU9TYXJzd0E0S29rSWdzSkQyVkJoaEh3N3JWU2dPTWJqVFlmLUdFQ1hlMUhPbjNIUHd0LXhMOVhMNkVKTWpmT2VWOWFLaHFGMWhaV3ZWQmI4Nk5uaC1R0gF8QVVfeXFMTmZIWHBwMUFubXlzSUdsVTRNalpZTkhrOHVvdW1feEZ6am1oempucmJHUTUycWNJYXo4ZlZHQ1lXNFI2MW11U2F1Zl9YbEhEZGxBQUNLVGw3MEhHYmd5ZHM3SXZHdWZSQTJ4a1VlamlUcEY2eVFxSU9CLVZyRQ?oc=5,google_rss_행정안전부 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:전남 광주 등 호우특보 위기경보 주의 격상 중대본 1단계,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:전남 광주 등 호우특보 위기경보 주의 격상 중대본 1단계,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
996,정부/국회,정부_국회,금융위원회,"“200만원이 400만원 됐다”…불법사채, 혼자 고민 말고 신고하세요",200만원이 400만원 됐다 불법사채 혼자 고민 말고 신고하세요,디지털데일리,디지털데일리,"Sun, 30 Aug 2026 07:12:33 GMT","“200만원이 400만원 됐다”…불법사채, 혼자 고민 말고 신고하세요 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE90S0VXRGExTUpMSE9NSDQtdTd3MXRlSjhvRUxqSjU2X0VzWDk1ZmJKdEFHdUN5eE9aZng1SnM0UWlmWXVCMzZZQTJaT0I4eVJOaVAwemhpOFdBTFQ4WnJ4cnlaV3o?oc=5,google_rss_금융위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:200만원이 400만원 됐다 불법사채 혼자 고민 말고 신고하세요,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:200만원이 400만원 됐다 불법사채 혼자 고민 말고 신고하세요,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1584,정부/국회,정부_국회,중소벤처기업부,"VC·이노비즈 ""중기장관 후보, 벤처·혁신 생태계 활력""",vc 이노비즈 중기장관 후보 벤처 혁신 생태계 활력,뉴시스,뉴시스,"Sun, 30 Aug 2026 06:51:14 GMT","VC·이노비즈 ""중기장관 후보, 벤처·혁신 생태계 활력"" 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE1acmVoWmhPeDdjcTdEdGFnWm0xOWRmU1J1T0lWVjZva2JJRFV5blNLM2FER1lfZ1YwNTN5cGFPd3RTaU1nYmhkZld1Unh0YXhYMTZqd3hWVnlRWXVvS05IX2JxUXJrY3gxVTBiUnQzQU1UT21vSUxMWNIBeEFVX3lxTE1acmVoWmhPeDdjcTdEdGFnWm0xOWRmU1J1T0lWVjZva2JJRFV5blNLM2FER1lfZ1YwNTN5cGFPd3RTaU1nYmhkZld1Unh0YXhYMTZqd3hWVnlRWXVvS05IX2JxUXJrY3gxVTBiUnQzQU1UT21vSUxMWA?oc=5,"google_rss_""중소벤처기업부"" when:4d",-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:vc 이노비즈 중기장관 후보 벤처 혁신 생태계 활력,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:vc 이노비즈 중기장관 후보 벤처 혁신 생태계 활력,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1421,정부/국회,정부_국회,행정안전부,"""현장 목소리 듣겠습니다""…행안부 차관, 속초 방문 자원봉사자 격려",현장 목소리 듣겠습니다 행안부 차관 속초 방문 자원봉사자 격려,뉴스1,뉴스1,"Sun, 30 Aug 2026 05:52:02 GMT","""현장 목소리 듣겠습니다""…행안부 차관, 속초 방문 자원봉사자 격려 뉴스1",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1IZW91UWoxX2lGaGlEaUZWN1RycVBvd1hXTld3YWVwQ3FuT0JPT0dwaUVWNno1X1B1cmxyTldGbFhpWEVZQnhxMUhUZzV6MUdtOFNTR9IBWkFVX3lxTE8xMkU2eldZZ2FPTnAySmY5QnJvZGU2ZE5wczh3QnlMcGtGUG54OHRVdXd0aWV5MDZXWE9ibGtMU3dBNDhTdGRjYzViM0hTRTJ5djJWbUREbl9fZw?oc=5,google_rss_행정안전부 when:4d,-164.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:현장 목소리 듣겠습니다 행안부 차관 속초 방문 자원봉사자 격려,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:현장 목소리 듣겠습니다 행안부 차관 속초 방문 자원봉사자 격려,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1568,정부/국회,정부_국회,중소벤처기업부,"이소영 중기장관 후보자 ""새로운 성장의 시작과 끝은 중소벤처기업""",이소영 중기장관 후보자 새로운 성장의 시작과 끝은 중소벤처기업,뉴스1,뉴스1,"Sun, 30 Aug 2026 05:03:59 GMT","이소영 중기장관 후보자 ""새로운 성장의 시작과 끝은 중소벤처기업"" 뉴스1",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1oN25abTdrN0RQTXVqLUx4dFlDVTl2cDlJb2d1UU1Fa0V0bnB5RUJCZlVYTkNfUTdYTk8xZURfUkxDc0dPT3ZwTUtNU25GUUZaX0o0OEpUVndVUVhnR1R0RWp30gFiQVVfeXFMTWg3blptN2s3RFBNdWotTHh0WUNVOXZwOUlvZ3VRTUVrRXRucHlFQkJmVVhOQ19RN1hOTzFlRF9STENzR09PdnBNS01TbkZRRlpfSjQ4SlRWd1VRWGdHVHRFanc?oc=5,google_rss_중소벤처기업부 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:이소영 중기장관 후보자 새로운 성장의 시작과 끝은 중소벤처기업,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:이소영 중기장관 후보자 새로운 성장의 시작과 끝은 중소벤처기업,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1006,정부/국회,정부_국회,금융위원회,"금융당국, 위기시 투자상품 직접 손본다…긴급조치권 확대 추진",금융당국 위기시 투자상품 직접 손본다 긴급조치권 확대 추진,ER 이코노믹리뷰,ER 이코노믹리뷰,"Sun, 30 Aug 2026 03:32:53 GMT","금융당국, 위기시 투자상품 직접 손본다…긴급조치권 확대 추진 ER 이코노믹리뷰",https://news.google.com/rss/articles/CBMibEFVX3lxTE5SSk5xMTV2a0ozOVJaUlhnc2Y3M3R5b1VScWlwMVFmR2gzVUlkQV9iM2RMWVB3QWVFcjZJa0ppR0hHejlOUGVQNVdmZ3BiR3lLbVJUYmFfVTZCMllCLU5KYjVGMWVZTXZGWEZBVg?oc=5,google_rss_금융위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융당국 위기시 투자상품 직접 손본다 긴급조치권 확대 추진,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융당국 위기시 투자상품 직접 손본다 긴급조치권 확대 추진,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1664,정부/국회,정부_국회,성평등가족위원회,[프로필]용혜인 성평등부 장관 후보자…'90년생' 30대 정치인,프로필 용혜인 성평등부 장관 후보자 90년생 30대 정치인,뉴시스,뉴시스,"Sun, 30 Aug 2026 03:11:25 GMT",[프로필]용혜인 성평등부 장관 후보자…'90년생' 30대 정치인 뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBqaXJ6MFVUaW1uU05MWm1GajN1a0lRMEZBaVRBQ0FCSlYyMmRpNUpfTjV3TmpVM2pqUkhkeFAwclphODd0SmlBQk5xUFRjb1BtRFZhdnhSRWU4XzBMOWhOZtIBeEFVX3lxTE5CbUJlOTdEQi1qbDJWVlVPT1N0dXVxNGNKT1JMYkJfVW9EcWcxSkJheHI4Z0pac0hDRGZFWjVSM3AtUGU1TXg0WHVOTzFwaUpuZXdCLTE0T1pNZVMwVjVqblY5UEo0RkhxbTJkTk4wWXVQQ01kMXF5Vw?oc=5,google_rss_성평등가족위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:프로필 용혜인 성평등부 장관 후보자 90년생 30대 정치인,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:프로필 용혜인 성평등부 장관 후보자 90년생 30대 정치인,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
2079,정부/국회,정부_국회,국가AI전략위원회,"이 대통령, 경제부총리 이형일·법무장관 김승원·국방장관 강신철 지명…6개부처 개각 단행",이 대통령 경제부총리 이형일 법무장관 김승원 국방장관 강신철 지명 6개부처 개각 단행,뉴시스,뉴시스,"Sun, 30 Aug 2026 03:06:02 GMT","이 대통령, 경제부총리 이형일·법무장관 김승원·국방장관 강신철 지명…6개부처 개각 단행 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE51dU1ITGIzWUVqM2tKdHZ4X081Rm9mUDU2QlRWXzV3eDVvd1JEbktFRUtjc2hDVzFRbDllWWlna1JlUUtZRnJiTW5rbmpiNXhCUnJvVlFVUno5dmxLb0tRQ9IBeEFVX3lxTE5oRFEzQUxXSHkwR1RlOGMwRlNyaXRoMWZXVFhLTjRLQWRvYVV4VVM5S2EwSnl0LWtvWDBpZkJucktnNmlhY3BYTzE1M29JdkcxZlF0QW5rN2hvdy1xNjhsVnNBRXBnQ3owemI4SEJCVU5URmhyNmIxcg?oc=5,"google_rss_""국가AI전략위원회"" when:4d",-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,"policy_legislation,ai_infrastructure_security",,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
536,정부/국회,정부_국회,과학기술정보통신부,지하철 5G 미흡구간 92% 개선…다운로드 속도 87% 빨라졌다,지하철 5g 미흡구간 92 개선 다운로드 속도 87 빨라졌다,뉴스1,뉴스1,"Sun, 30 Aug 2026 03:00:00 GMT",지하철 5G 미흡구간 92% 개선…다운로드 속도 87% 빨라졌다 뉴스1,https://news.google.com/rss/articles/CBMiZkFVX3lxTFAwR3Bib2pHeUdmNEU0aW4wdzVhdVBIZWkycXBfdjdxbUp4aC10OWdmekZtcUlkT1ZhSkJnTkFrRjI1YmRWQnVnN2tfTzR3MHM0dWltVXIySUoxUm1HRXptSllqbmYtd9IBZkFVX3lxTFAwR3Bib2pHeUdmNEU0aW4wdzVhdVBIZWkycXBfdjdxbUp4aC10OWdmekZtcUlkT1ZhSkJnTkFrRjI1YmRWQnVnN2tfTzR3MHM0dWltVXIySUoxUm1HRXptSllqbmYtdw?oc=5,"google_rss_""과학기술정보통신부"" when:4d",-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:지하철 5g 미흡구간 92 개선 다운로드 속도 87 빨라졌다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:지하철 5g 미흡구간 92 개선 다운로드 속도 87 빨라졌다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
540,정부/국회,정부_국회,과학기술정보통신부,5G·LTE 느리거나 잘 안 터지던 87곳 다시 보니…91% 개선,5g lte 느리거나 잘 안 터지던 87곳 다시 보니 91 개선,뉴시스,뉴시스,"Sun, 30 Aug 2026 03:00:00 GMT",5G·LTE 느리거나 잘 안 터지던 87곳 다시 보니…91% 개선 뉴시스,https://news.google.com/rss/articles/CBMieEFVX3lxTE9iVW1oeUhYZS1NNk5DMEtDVVRCcEl0TWxXSHBtRV90WEZxLWQ1eUZoTl9qVjV5X0J2N3U4MFdydjZsOU4za1I4Qk9Da0RMUG1iOUgyTTZmenJFRHFGUDE0M0JORThjcmZWTGFfdVV6cUh1akVZOUJ1ZdIBeEFVX3lxTE9iVW1oeUhYZS1NNk5DMEtDVVRCcEl0TWxXSHBtRV90WEZxLWQ1eUZoTl9qVjV5X0J2N3U4MFdydjZsOU4za1I4Qk9Da0RMUG1iOUgyTTZmenJFRHFGUDE0M0JORThjcmZWTGFfdVV6cUh1akVZOUJ1ZQ?oc=5,"google_rss_""과학기술정보통신부"" when:4d",-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:5g lte 느리거나 잘 안 터지던 87곳 다시 보니 91 개선,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:5g lte 느리거나 잘 안 터지던 87곳 다시 보니 91 개선,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
786,정부/국회,정부_국회,공정거래위원회,"수급사업자 기술자료 활용해 만든 도면, 경쟁사업자에 넘긴 '경동나비엔' - 머니투데이",수급사업자 기술자료 활용해 만든 도면 경쟁사업자에 넘긴 경동나비엔,머니투데이,머니투데이,"Sun, 30 Aug 2026 03:00:00 GMT","수급사업자 기술자료 활용해 만든 도면, 경쟁사업자에 넘긴 '경동나비엔' - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMifkFVX3lxTFBKLVhzX0lOZUk0MGlnYzByczVmazIwbENzUVRGd0JfZVZPXzdsaG02LXJlTGFRNWVQTXJoS2tSRW1ITGZmcnpZS25OQXNYS2RiZnJ6OXZsOUFJWnNRa0MtMDdqQkJBenpzMnRoQVI4dmZtNmRGWmtXQWVIamFnZ9IBfkFVX3lxTFBKLVhzX0lOZUk0MGlnYzByczVmazIwbENzUVRGd0JfZVZPXzdsaG02LXJlTGFRNWVQTXJoS2tSRW1ITGZmcnpZS25OQXNYS2RiZnJ6OXZsOUFJWnNRa0MtMDdqQkJBenpzMnRoQVI4dmZtNmRGWmtXQWVIamFnZw?oc=5,google_rss_공정거래위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:수급사업자 기술자료 활용해 만든 도면 경쟁사업자에 넘긴 경동나비엔,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:수급사업자 기술자료 활용해 만든 도면 경쟁사업자에 넘긴 경동나비엔,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1005,정부/국회,정부_국회,금융위원회,"불법사채 순식간에 200만→400만원…""신고 한 번으로 막는다""",불법사채 순식간에 200만 400만원 신고 한 번으로 막는다,뉴스1,뉴스1,"Sun, 30 Aug 2026 03:00:00 GMT","불법사채 순식간에 200만→400만원…""신고 한 번으로 막는다"" 뉴스1",https://news.google.com/rss/articles/CBMiY0FVX3lxTFBBSkR0cUUtLTJKeHlVQWFRV2RKS0R5MVBrUXJlT1IxOFhia1VsWFJYb2xOTUsyVEFFOUxnemctMERRUHRlaGxKbXdUeEVybzJBQldja2FyOFlxRE1tYmU5SjVjNNIBaEFVX3lxTFA3dG56eEptZl9kbVgyV2JxRThqblFKbTNlU0tBQlNfdGRXa1FleXVtVDRVREJST0dvczFVOVY0ZUZZdk03Tk9TVi1BTy1oclZUaXl3OHpmSHZFM1F5OW9wWmtrSG1xQVFY?oc=5,google_rss_금융위원회 when:4d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:불법사채 순식간에 200만 400만원 신고 한 번으로 막는다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:불법사채 순식간에 200만 400만원 신고 한 번으로 막는다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1476,정부/국회,정부_국회,행정안전부,"행안부, 여기어때와 속초해수욕장서 300명 플로깅…창원·제천으로 확대",행안부 여기어때와 속초해수욕장서 300명 플로깅 창원 제천으로 확대,뉴스1,뉴스1,"Sat, 29 Aug 2026 09:00:00 GMT","행안부, 여기어때와 속초해수욕장서 300명 플로깅…창원·제천으로 확대 뉴스1",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1DZkpxa3o4ZzN6WUxMT0lJVE5pbHNmd3JNdURzLW5odlo2Wnlrb0xZT1RsRzZhU3lyU29FcVp2eGZkanVZUXRmWWJoWDFyUGJyVUM5T9IBVEFVX3lxTE1DZkpxa3o4ZzN6WUxMT0lJVE5pbHNmd3JNdURzLW5odlo2Wnlrb0xZT1RsRzZhU3lyU29FcVp2eGZkanVZUXRmWWJoWDFyUGJyVUM5Tw?oc=5,"google_rss_""행정안전부"" when:4d",-164.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:행안부 여기어때와 속초해수욕장서 300명 플로깅 창원 제천으로 확대,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:행안부 여기어때와 속초해수욕장서 300명 플로깅 창원 제천으로 확대,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1416,정부/국회,정부_국회,행정안전부,인사말하는 윤호중 행정안전부 장관,인사말하는 윤호중 행정안전부 장관,뉴시스,뉴시스,"Sat, 29 Aug 2026 07:08:32 GMT",인사말하는 윤호중 행정안전부 장관 뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE0xSUdRTVNDQm9RTXM0WmtqcWQzUzluaVFyUTg0bWtWaV9SeDRsNXF5RDJBb2V2RzZIY0hTV2tsUzVPbGlLRjRsZ3FUblZqTFVRZXU1N2JMOVBEcHdWUkhhTg?oc=5,google_rss_행정안전부 when:4d,-164.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:인사말하는 윤호중 행정안전부 장관,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:인사말하는 윤호중 행정안전부 장관,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
