id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason,v27_event_key,v32_weak_non_digital_gov
1312,정부/국회,정부_국회,중소벤처기업부,창업기업 공공조달 문턱 낮춘다…기술개발제품 실증지원 2차 모집,창업기업 공공조달 문턱 낮춘다 기술개발제품 실증지원 2차 모집,네이트,네이트,"Tue, 11 Aug 2026 00:08:00 GMT",창업기업 공공조달 문턱 낮춘다…기술개발제품 실증지원 2차 모집 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9Za2JNZmNhN3MzY0VMZnd4dVRaeE82X1Riem52Y3NDekJobjlodXdPMDdrdDNvRjhfYnNzdmJ5ajJlVnY0WUxDaHIyWTFHZFI1QWE0?oc=5,google_rss_중소벤처기업부 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:창업기업 공공조달 문턱 낮춘다 기술개발제품 실증지원 2차 모집,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:창업기업 공공조달 문턱 낮춘다 기술개발제품 실증지원 2차 모집,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,,
1293,정부/국회,정부_국회,중소벤처기업부,KCON LA서 'K컬렉션' 개최…중소기업 북미 진출 힘 받는다,kcon la서 k컬렉션 개최 중소기업 북미 진출 힘 받는다,신아일보,신아일보,"Tue, 11 Aug 2026 00:06:51 GMT",KCON LA서 'K컬렉션' 개최…중소기업 북미 진출 힘 받는다 신아일보,https://news.google.com/rss/articles/CBMicEFVX3lxTE1LY3pzcGZJWHdsSzI1OHFhTEFQX0dEamFEZjdOdDZsS0IzVVFmTTdsWUhpWTJvdW9vbDJEY2NzV0txOXdPVXlJY2lIV3pMbTZiNGlNaGthU0szTE55ZFlhY1dGTk1wNUVfZmxIWmtHM2M?oc=5,google_rss_중소벤처기업부 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:kcon la서 k컬렉션 개최 중소기업 북미 진출 힘 받는다,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:kcon la서 k컬렉션 개최 중소기업 북미 진출 힘 받는다,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,,
1300,정부/국회,정부_국회,중소벤처기업부,"‘수학비서’ 운영사 포스트매스, 중기부 ‘스케일업 팁스’ 선정",수학비서 운영사 포스트매스 중기부 스케일업 팁스 선정,와우테일,와우테일,"Tue, 11 Aug 2026 00:06:23 GMT","‘수학비서’ 운영사 포스트매스, 중기부 ‘스케일업 팁스’ 선정 와우테일",https://news.google.com/rss/articles/CBMiT0FVX3lxTE8zbHNCOTg1X1NVS1JFWUVsc044b0xxNmtqRTRfQy1meDJxeVNiMWFQMWh0Xzd2eUhzMy14WEhoblZ4MzJXRnh3MG85ZF9pVzg?oc=5,google_rss_중소벤처기업부 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:수학비서 운영사 포스트매스 중기부 스케일업 팁스 선정,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:수학비서 운영사 포스트매스 중기부 스케일업 팁스 선정,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,,
1168,정부/국회,정부_국회,행정안전부,행정안전부 장관 경기 평택시 위험물 저장 및 처리시설 화재 관련 긴급 지시,행정안전부 장관 경기 평택시 위험물 저장 및 처리시설 화재 관련 긴급 지시,서울Pn,서울Pn,"Tue, 11 Aug 2026 00:03:36 GMT",행정안전부 장관 경기 평택시 위험물 저장 및 처리시설 화재 관련 긴급 지시 서울Pn,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5NT2FVNm9aSUdCSUQ4eGVSOGNyVmlhZzJQN3UtclRYbFhfY2htVDdTUENBeWstZFl3RXJpLXh1d0VGQ2FMcWE4aF83NzNxQmZveEtxTnpPMHZsS28wZjZJN0dR?oc=5,google_rss_행정안전부 when:2d,-164.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:행정안전부 장관 경기 평택시 위험물 저장 및 처리시설 화재 관련 긴급 지시,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:행정안전부 장관 경기 평택시 위험물 저장 및 처리시설 화재 관련 긴급 지시,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
730,정부/국회,정부_국회,금융위원회,"청년미래적금, 최종 '138만명' 가입…9월 추가 모집 검토",청년미래적금 최종 138만명 가입 9월 추가 모집 검토,뉴스웍스,뉴스웍스,"Tue, 11 Aug 2026 00:01:40 GMT","청년미래적금, 최종 '138만명' 가입…9월 추가 모집 검토 뉴스웍스",https://news.google.com/rss/articles/CBMib0FVX3lxTE1vX2F6a0tSWFhzLVlkS3JscG5zeWtLY2RmN2xja3dvMGJlTWRPSzVSZkY3RjR1bFlCSDBhdFBnd1dYcFd3Y1BXV0k3RWc1czcxeGhRazFBUmRPSFQyYmMxX3gyZTI2ZmdYdVlZV3Jma9IBc0FVX3lxTE5CREpjNmRRaWxqUWlTVjFzZWxFaHhBRnR2M1pva2FEVG8tUUd4QTlQNmFjakZsSFgtVkwzMExjOVdiSDVtNUlLU0JQRGU3NEswV21NMGNwcUFQWm5OMTNTOG9WbjVBSUkxYVg3NDI0ZVdCM0k?oc=5,google_rss_금융위원회 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:청년미래적금 최종 138만명 가입 9월 추가 모집 검토,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:청년미래적금 최종 138만명 가입 9월 추가 모집 검토,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
939,정부/국회,정부_국회,금융위원회,"중진공, 성장공유형 대출 600억원 지원…유망 中企 성장 뒷받침",중진공 성장공유형 대출 600억원 지원 유망 성장 뒷받침,연합뉴스,연합뉴스,"Sun, 09 Aug 2026 23:34:44 GMT","중진공, 성장공유형 대출 600억원 지원…유망 中企 성장 뒷받침 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE92eVZ5X2xQVmphdjl4bFR1N0Z0RTlmY25NZUhzQUdyN3lydF91R0JKakE5TWphQU9ZWmNFcWxmNmVlV2k4UmVwMkRxTW9NQjh1Q2ticjBWaHoxVmFMbUpBatIBYEFVX3lxTE92eVZ5X2xQVmphdjl4bFR1N0Z0RTlmY25NZUhzQUdyN3lydF91R0JKakE5TWphQU9ZWmNFcWxmNmVlV2k4UmVwMkRxTW9NQjh1Q2ticjBWaHoxVmFMbUpBag?oc=5,google_rss_금융위원회 site:yna.co.kr when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:중진공 성장공유형 대출 600억원 지원 유망 성장 뒷받침,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:중진공 성장공유형 대출 600억원 지원 유망 성장 뒷받침,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
889,정부/국회,정부_국회,금융위원회,[연합뉴스 이 시각 헤드라인] - 07:30,연합뉴스 이 시각 헤드라인 07 30,연합뉴스,연합뉴스,"Sun, 09 Aug 2026 22:30:00 GMT",[연합뉴스 이 시각 헤드라인] - 07:30 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1VY2VDUzlheE9BbzhRaEhmN19ldWktdlczMGp2Mld1Yjd3b0JSczhuZUtSbVUzNDJLSkw5Vmk1bHVLNWhwWmlfcDRsMUljdkxGclZGNTlneWV1V2duRUJrUdIBYEFVX3lxTE1VY2VDUzlheE9BbzhRaEhmN19ldWktdlczMGp2Mld1Yjd3b0JSczhuZUtSbVUzNDJLSkw5Vmk1bHVLNWhwWmlfcDRsMUljdkxGclZGNTlneWV1V2duRUJrUQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:연합뉴스 이 시각 헤드라인 07 30,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:연합뉴스 이 시각 헤드라인 07 30,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1239,정부/국회,정부_국회,행정안전부,"행안장관, 인천 모터보트 연락 두절에 ""안전 구조"" 긴급지시",행안장관 인천 모터보트 연락 두절에 안전 구조 긴급지시,연합뉴스,연합뉴스,"Sun, 09 Aug 2026 21:08:25 GMT","행안장관, 인천 모터보트 연락 두절에 ""안전 구조"" 긴급지시 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBwcXNIZ1VVLXZ1Qmt3cWxLb0RpMml2c1dwYUpxbnVBcEhkdWJ1aXY4c0llcEZpMFpXZHpvM051WmFqQXlFYkpsSW1SLU1wNGVvNUV5Ry1yZmtaTEtuMElyM9IBYEFVX3lxTFBwcXNIZ1VVLXZ1Qmt3cWxLb0RpMml2c1dwYUpxbnVBcEhkdWJ1aXY4c0llcEZpMFpXZHpvM051WmFqQXlFYkpsSW1SLU1wNGVvNUV5Ry1yZmtaTEtuMElyMw?oc=5,google_rss_행정안전부 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:행안장관 인천 모터보트 연락 두절에 안전 구조 긴급지시,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:행안장관 인천 모터보트 연락 두절에 안전 구조 긴급지시,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
922,정부/국회,정부_국회,금융위원회,"주담대·스탁론 막힌 온투업, 중금리로 활로…한 달 새 824억↑",주담대 스탁론 막힌 온투업 중금리로 활로 한 달 새 824억,연합뉴스,연합뉴스,"Sun, 09 Aug 2026 20:57:00 GMT","주담대·스탁론 막힌 온투업, 중금리로 활로…한 달 새 824억↑ 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9EMGhhVGVQYXA1cmd2eE5uWTYyLThCVFN2eVZjekpEbExhMXVudHRYb0JsTUF1U2Q2TEtTQnVIcDVfcjNlSzQzSFl4aDd3UXJuWi1TNVVQYjBjc1owZkh1RA?oc=5,google_rss_금융위원회 site:yna.co.kr when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:주담대 스탁론 막힌 온투업 중금리로 활로 한 달 새 824억,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:주담대 스탁론 막힌 온투업 중금리로 활로 한 달 새 824억,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
771,정부/국회,정부_국회,금융위원회,6천억원 국민참여성장펀드에 청년 13%뿐…9월 2차 신청땐 늘까,6천억원 국민참여성장펀드에 청년 13 뿐 9월 2차 신청땐 늘까,연합뉴스,연합뉴스,"Sun, 09 Aug 2026 20:55:01 GMT",6천억원 국민참여성장펀드에 청년 13%뿐…9월 2차 신청땐 늘까 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBXOVVmTVFHSW9ZbHJGUkI3NGxrZTBLSGE0aHBFaTNSeFRUeGJlX3RwTVlZakdfQ2dOSmZRWnN3MW15VUM1cXFIMjJ5VF9fb3RZVExieEI1eG96REk?oc=5,google_rss_금융위원회 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:6천억원 국민참여성장펀드에 청년 13 뿐 9월 2차 신청땐 늘까,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:6천억원 국민참여성장펀드에 청년 13 뿐 9월 2차 신청땐 늘까,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
905,정부/국회,정부_국회,금융위원회,'과감한 공급' 위해 금융·세제지원…토허제 실거주 유예 연장도 검토,과감한 공급 위해 금융 세제지원 토허제 실거주 유예 연장도 검토,연합뉴스,연합뉴스,"Sun, 09 Aug 2026 20:42:53 GMT",'과감한 공급' 위해 금융·세제지원…토허제 실거주 유예 연장도 검토 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1YOXA2Q2dCcUs3X1NQQzJ6c2xEbXEzeGthQk4yZFFQZFhHbWdWZDJGc2N1RktiRzRjX2xFWW5sRU1EM3FwRDFva3lNc1VpUDVkY3dGVktUZG1xd2huRVZtR9IBYEFVX3lxTE1YOXA2Q2dCcUs3X1NQQzJ6c2xEbXEzeGthQk4yZFFQZFhHbWdWZDJGc2N1RktiRzRjX2xFWW5sRU1EM3FwRDFva3lNc1VpUDVkY3dGVktUZG1xd2huRVZtRw?oc=5,google_rss_금융위원회 site:yna.co.kr when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:과감한 공급 위해 금융 세제지원 토허제 실거주 유예 연장도 검토,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:과감한 공급 위해 금융 세제지원 토허제 실거주 유예 연장도 검토,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
841,정부/국회,정부_국회,금융위원회,'클래리티법' 상원 표결 9월 15일로 연기...절차상 고비는 넘겼다,클래리티법 상원 표결 9월 15일로 연기 절차상 고비는 넘겼다,테크42,테크42,"Mon, 10 Aug 2026 23:43:42 GMT",'클래리티법' 상원 표결 9월 15일로 연기...절차상 고비는 넘겼다 테크42,https://news.google.com/rss/articles/CBMivAJBVV95cUxQa3ZjUjNXU0hmT3RXS1dVTjEzWUd5TlFEV1NGSk9jaEdPWmdPMjBUY2c2VEpyREdGX0tXSE5aY2tjTkduY2pOb1NEZzlyRmQwLUxSZENVYjh0WVFidjhRSVBGLTdxN00wZXBuMFRtajk4OWFrT0ppMGU0bUpySGJnNk1ZZy1JcGhSVHQwaE85dnZFOEIxcUtpVC1QNzlrV0wzNE53ZFhGdndfem9LLUNJQkRVampKdXQtWnlaNFVFLWlqMTNhRE5QUGM0SnVPelVHaUJ4VFlCamZPcTBfLS1iWkZObGxiamJmV3NJaGtQRFNiMlhKWGpDbTZLa2RUbW9vVnJJQXI0OVl3S2hWTzJTZHZmNjFUNlFGVHVVZFJHNVBmSE5aNy1WR0loanlkT0hsZG80UUctYmFuRHVa?oc=5,google_rss_금융위원회 법안 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:클래리티법 상원 표결 9월 15일로 연기 절차상 고비는 넘겼다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:클래리티법 상원 표결 9월 15일로 연기 절차상 고비는 넘겼다,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
649,정부/국회,정부_국회,공정거래위원회,"野박성훈, '병원-간납업체 유착'에 건보재정 누수",박성훈 병원 간납업체 유착 에 건보재정 누수,한스경제,한스경제,"Mon, 10 Aug 2026 23:43:05 GMT","野박성훈, '병원-간납업체 유착'에 건보재정 누수 한스경제",https://news.google.com/rss/articles/CBMibEFVX3lxTE1VVTNNNUJ3c09aZ3J3X09ma0pjZVRLOGk3Nlk1WjZ0TnkzZC1mUmVxX04zNDV6WjBvWXZjZ3BmNXlMN1lFVnVVcUhWWVVfWEM3VlFZczhZd2tidW9MSndpSnpaT1RMS2E3aTFtR9IBb0FVX3lxTE9YbHlaVTJrYnlXTllpUUhsTWg4cm1sME1DX2RiNC1VeWRKZXluLWVveVc5cE1ncVJwTEcwbndtMUVTZUpWd01MLVhTWVZmQUZ0S1JvVTl1UXZ2cWU4V1BmUDBSRXdDQmU5UFFlVmNxaw?oc=5,google_rss_공정거래위원회 규제 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:박성훈 병원 간납업체 유착 에 건보재정 누수,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:박성훈 병원 간납업체 유착 에 건보재정 누수,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
732,정부/국회,정부_국회,금융위원회,"소득 깐깐한 검증에 80만명 컷…청년 적금, 138만5천명 탑승",소득 깐깐한 검증에 80만명 컷 청년 적금 138만5천명 탑승,파이낸셜투데이,파이낸셜투데이,"Mon, 10 Aug 2026 23:40:26 GMT","소득 깐깐한 검증에 80만명 컷…청년 적금, 138만5천명 탑승 파이낸셜투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE5EelBubDZ3ZlBCOVdGR2V4UlN3aXNpVWFKVDRaMXFsc200d0NSOERtRFNUTm40Z0RXS0NvSW9ndHN6Q1QxME40ZUMybDN1SV9XdV9sTXJkam9fM1JNY0JyVkZSemE0VDQzeEHSAW5BVV95cUxQUDU5aDNhZUhtQW9GdnhPbWV5WU1VZjh1S0VxQmQ0RDRDX0g5Rm44UzZiTDhyR0trdjJEejVtN1M2SGtpNXJUc2ZsdFRNWjdFUXQ5VmxVdUhzTnVKamNncWxJcnZfSG5nWEh6NF9idw?oc=5,google_rss_금융위원회 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:소득 깐깐한 검증에 80만명 컷 청년 적금 138만5천명 탑승,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:소득 깐깐한 검증에 80만명 컷 청년 적금 138만5천명 탑승,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1130,정부/국회,정부_국회,금융감독원,이데일리ON,이데일리on,이데일리 ON,이데일리 ON,"Mon, 10 Aug 2026 23:32:42 GMT",이데일리ON 이데일리 ON,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBWTDdiYjlNMXZhVXRLQ0F2RnRXcTJlUG5yN01aT045RmJoSGJicFlDM3kyUTVYWUV3b0pYNklkVXRLMnV3MlJwR29ucldwLU56UFoxZWphUlYtU0pRelNIcm9JczN6Zw?oc=5,google_rss_금융감독원 site:edaily.co.kr when:2d,-164.0,-48.0,,,,v43_not_government_policy;short_title,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:이데일리on,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:이데일리on,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1195,정부/국회,정부_국회,행정안전부,"평택 화재에 윤호중 행안부 장관 ""가용 인력·장비 총동원""…긴급지시",평택 화재에 윤호중 행안부 장관 가용 인력 장비 총동원 긴급지시,네이트,네이트,"Mon, 10 Aug 2026 23:31:00 GMT","평택 화재에 윤호중 행안부 장관 ""가용 인력·장비 총동원""…긴급지시 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE81bldYak9OVVh6RElncTlrQXJ2TTdmSk1QSGVjS1htMVBaWTN1YkNCb1ZBLVJMRFpwSXlnUENTcjBpMEpUMDlGVUtDZjJ6ZG5zVjhxX2xRekJsX1JwNl9ibXlFS2JsRTcxamhhRm9KN0M1QU5CemVEWQ?oc=5,google_rss_행정안전부 when:2d,-164.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:평택 화재에 윤호중 행안부 장관 가용 인력 장비 총동원 긴급지시,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:평택 화재에 윤호중 행안부 장관 가용 인력 장비 총동원 긴급지시,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1266,정부/국회,정부_국회,행정안전부,"파주시, 하반기 착한가격업소 모집",파주시 하반기 착한가격업소 모집,mediatoday.asia,mediatoday.asia,"Mon, 10 Aug 2026 23:30:00 GMT","파주시, 하반기 착한가격업소 모집 mediatoday.asia",https://news.google.com/rss/articles/CBMiSkFVX3lxTE10cjNYcHUwQWhVSVZ0bGR3dnpiQWE0ZW00UlpZNTJiSUZnSDNzdG85MlVMaDRiLWNhWXM0Ml9aYmdHUXNkSlB0N3lB?oc=5,"google_rss_""행정안전부"" when:2d",-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:파주시 하반기 착한가격업소 모집,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:파주시 하반기 착한가격업소 모집,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
