id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유,v27_event_key
1208,정부/국회,정부_국회,금융감독원,"'반도체 쏠림' 자본시장 왜곡…금융당국, 레버리지ETF 대책 연일 조율",반도체 쏠림 자본시장 왜곡 금융당국 레버리지etf 대책 연일 조율,뉴시스,뉴시스,"Mon, 13 Jul 2026 04:25:27 GMT","'반도체 쏠림' 자본시장 왜곡…금융당국, 레버리지ETF 대책 연일 조율 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1CV2M1eU9lczY1aDB4V0owZXFQYkg0eEREUTFDMFk5NmZKMThrMkt2LWZWd0NNVnY3VFcycHVrTWNCSjk2UzlncnFHNmExbFpsc3pFTnZIZVo2WjJsOE16NdIBeEFVX3lxTFBUUGtaajFGOV9SQU15VWhUMEpNS19QeW5BUUZPOHN6UVA2V1hWRjBxblpKOWxwSzdmWC0tN0RyaEl5b3hhbnNFM0FFWTkyczg4clhuME5zX1JjYTRSUHUya2ZjVGNiemhyNjdZTWxXNTN4bmJwUzlqRg?oc=5,google_rss_금융감독원 site:newsis.com when:2d,-154.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,market_commentary,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,policy_legislation,government:policy_legislation,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:반도체 쏠림 자본시장 왜곡 금융당국 레버리지etf 대책 연일 조율,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:반도체 쏠림 자본시장 왜곡 금융당국 레버리지etf 대책 연일 조율,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
466,정부/국회,정부_국회,과학기술정보통신부,"정부, 말레이시아에 디지털 아카데미 열어…""아세안 AI 인재 양성""",정부 말레이시아에 디지털 아카데미 열어 아세안 ai 인재 양성,지디넷코리아,지디넷코리아,"Mon, 13 Jul 2026 03:00:05 GMT","정부, 말레이시아에 디지털 아카데미 열어…""아세안 AI 인재 양성"" 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9XSmhEZlZmZ0didk9vWW5Rc3l2b2NPcmVMalNHZFE4TFRTNS1GSkp2UmlKTldSWEdhY2hxcmxwckRXT05qRVpyU1g1dllKZVBpc2k5TDNR?oc=5,google_rss_과학기술정보통신부 AI when:2d,-154.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:정부 말레이시아에 디지털 아카데미 열어 아세안 ai 인재 양성,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:정부 말레이시아에 디지털 아카데미 열어 아세안 ai 인재 양성,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
1301,정부/국회,정부_국회,행정안전부,'빛의 위원회' 첫 회의 개최…12·3 비상계엄 기록·기념사업 본격화 - 머니투데이,빛의 위원회 첫 회의 개최 12 3 비상계엄 기록 기념사업 본격화,머니투데이,머니투데이,"Mon, 13 Jul 2026 03:00:00 GMT",'빛의 위원회' 첫 회의 개최…12·3 비상계엄 기록·기념사업 본격화 - 머니투데이 머니투데이,https://news.google.com/rss/articles/CBMib0FVX3lxTE94UEN5bk0xc2pOZi1INVBwNWdsSS1sSXVsQXB3MnJZTTNyenJVTXFYR2dvWXRJdHZwMmdBSUZXb21fM2tSWHB2SU9TRHd4amFhb05yY1VMSGZNWFFsOE03Znd6WEF1aUVFOHZvQXFNSdIBb0FVX3lxTE94UEN5bk0xc2pOZi1INVBwNWdsSS1sSXVsQXB3MnJZTTNyenJVTXFYR2dvWXRJdHZwMmdBSUZXb21fM2tSWHB2SU9TRHd4amFhb05yY1VMSGZNWFFsOE03Znd6WEF1aUVFOHZvQXFNSQ?oc=5,google_rss_행정안전부 when:2d,-154.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:빛의 위원회 첫 회의 개최 12 3 비상계엄 기록 기념사업 본격화,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:빛의 위원회 첫 회의 개최 12 3 비상계엄 기록 기념사업 본격화,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
393,정부/국회,정부_국회,과학기술정보통신부,"정부 ""K-AI 모델, 자동차 제조부터 AI 특화도시까지 녹아들어""",정부 k ai 모델 자동차 제조부터 ai 특화도시까지 녹아들어,뉴스1,뉴스1,"Mon, 13 Jul 2026 02:25:04 GMT","정부 ""K-AI 모델, 자동차 제조부터 AI 특화도시까지 녹아들어"" 뉴스1",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1JRlNGNjFmMXVNYTViczF3SldTckVRZXFGcFNsUTVPaU82alBuc3E3Y3ZfX29pMzIxemU4SFZlV29HWEdrdnlFX19rX2cwaTlJZ0kxbW9YLWlCN1F1VlYwcHdqWEU?oc=5,google_rss_과학기술정보통신부 when:2d,-154.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,overseas_platform_ai_rule_pass,Y,unknown,-154.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:정부 k ai 모델 자동차 제조부터 ai 특화도시까지 녹아들어,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:정부 k ai 모델 자동차 제조부터 ai 특화도시까지 녹아들어,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
412,정부/국회,정부_국회,과학기술정보통신부,AI와 스마트도시의 미래…'월드 스마트시티 엑스포' 9월 개최,ai와 스마트도시의 미래 월드 스마트시티 엑스포 9월 개최,연합뉴스,연합뉴스,"Mon, 13 Jul 2026 02:00:00 GMT",AI와 스마트도시의 미래…'월드 스마트시티 엑스포' 9월 개최 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1iUTV5TEMzMVNpdUxJcmZHa3JNWE1HT3JkT1o4aEQ2ZURTcV8tNV91bTR4QkVIcnl4NHg2YUhiZXVKV195SFFtMlcxZlItbk5nUGFfRXl3bHNoelHSAWBBVV95cUxPQnJnSWNWYmoxQ3R2dXBfdkp1WjhaNUVMRkZ1WmhiQVlYWHI3UjJDZW9oS2k2bmlmQkRmM3NZbEN3WnhWelNuUDJ0c3ZUZ0RJZjdhalFLWHZLUnNGRWg3bjg?oc=5,"google_rss_""과학기술정보통신부"" when:2d",-154.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai와 스마트도시의 미래 월드 스마트시티 엑스포 9월 개최,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai와 스마트도시의 미래 월드 스마트시티 엑스포 9월 개최,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
673,정부/국회,정부_국회,공정거래위원회,"""日구마모토, TSMC 왔지만 지역경제 화색 아직…산업 집적 관건""",구마모토 tsmc 왔지만 지역경제 화색 아직 산업 집적 관건,연합뉴스,연합뉴스,"Mon, 13 Jul 2026 00:31:44 GMT","""日구마모토, TSMC 왔지만 지역경제 화색 아직…산업 집적 관건"" 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1tbUtSc2RlQ0VPU2MzNDlHbTZ3MzFldDNUV3pHSHdmVHVwYWVjY2phVjZETXBwOFl0YkhidVI3a3VUNnpGb3NIbjdPcDIxUVVHODNqVjNvMnhQa0XSAWBBVV95cUxORDRSbVpQVTZrdnluWmdtY1RUUzlxUVV2VUJUVEI5RkZTeklXNnNrTjFadWpZQUZKNVN1enJvRUZXNVpBeWJmelFGSTZROEg0WHBXMFlmNzA0NjFhRW1PMmI?oc=5,google_rss_공정거래위원회 site:yna.co.kr when:2d,-154.0,-41.0,kim_beomsoo_trial,kim_beomsoo_trial,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:구마모토 tsmc 왔지만 지역경제 화색 아직 산업 집적 관건,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:구마모토 tsmc 왔지만 지역경제 화색 아직 산업 집적 관건,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
2647,경쟁사/해외이슈,경쟁사_해외이슈,메타,"[중국 특징주] '메타X 투자'로 대박 '순중과기', 상반기 흑자전환 성공",중국 특징주 메타x 투자 로 대박 순중과기 상반기 흑자전환 성공,네이트,네이트,"Mon, 13 Jul 2026 23:52:00 GMT","[중국 특징주] '메타X 투자'로 대박 '순중과기', 상반기 흑자전환 성공 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE80SVNiUGQ0czJPMEZVdHVHU2NyeFZ4Q0p1bXhFcGFwZEtkSlZUTjRNTElKdTU5ZTIwZVNyUGEzT0hra3BMQ0FrOWZjbUhhWmZuSG5j?oc=5,google_rss_메타 when:2d,-154.0,-91.0,"earnings,financial_performance",financial_performance,메타,v26_2_market_stock_commentary_excluded,,,,,,general,24.0,published_today,general,event:메타:financial_performance,general,,market_stock,0,global_platform_or_overseas_rule,Y,global,-154.0,financial_performance,competitor:general,,,산업동향,OFF_TOPIC,comp_overseas_market_signal,comp_overseas_market_signal:중국 특징주 메타x 투자 로 대박 순중과기 상반기 흑자전환 성공,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,1,1,4,,,v26.2: market/stock commentary excluded from final,local,,,COMP_OVERSEAS_MARKET_SIGNAL,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_market_signal:중국 특징주 메타x 투자 로 대박 순중과기 상반기 흑자전환 성공,comp_overseas_market_signal,market_stock_excluded,,,
1104,정부/국회,정부_국회,금융감독원,"생명보험협회, 전주지부 문 열어...보험소비자 권익 보호",생명보험협회 전주지부 문 열어 보험소비자 권익 보호,MSN,MSN,"Mon, 13 Jul 2026 08:10:28 GMT","생명보험협회, 전주지부 문 열어...보험소비자 권익 보호 MSN",https://news.google.com/rss/articles/CBMijARBVV95cUxNeFU3NDVGa3EwNThydTZnZ0FKSHhmNUZYWXlnR2l6aF9HUUNyeXlVb2kzYUViWjFmeHBkWWlwUkVEckRNRElPUGpjRm81MURQZEs3bUlqLThWay1kUS1kOE5ReVZsOERRcHdpQ3F4MFZvN3ZFU09VeFplSG5NSUU5X1NiOWNYT1JOY3JYd1dxX0duREdXNGlXTV9IZTVMd0VOV01FclBPTzlCdUR0eFRMSkgzMTMyclRuVnNlcFMtSWpJcW5KcURKQnhrY2pwa2lBTm5DVVNxRkhTQnpoSEt6WEc3bUVBRHRMY2tRXzVNWFNBOVdNdTB6eURRaTlPYzRmYWVHMFQ2SnFOLXBlVkdYZXhYb3FPU1dzVU1TREVKNlZxaDRhWDJGUm56d29zMXBEd0I4MVlZbGNkLTJ0aDNEdlMzdmRrOU42bGxGUjVoR1l3U1RTM2tfU2NNdjVXd1B5bWlEcThlYnFZYjNBbVF5RmtKcVVyMUp1endJQ0ZzbFBTcUsxcE4xaWRCM3REWEFKNS16TTY4TUFSWHFPMU1BVFVYZ3NTV2w3dEI0Y1dXNTh3NTM2bGxYOWdvWTJ0bDZIRC1hUklSM1V5MmIxaVdDVU9RODNjQnRFaHZodEZJVS1lY1ZPM1BhaVozU0hZMGh5TXhqUWhvSVZKNHQ1ZTl2Y1lLMW9pZGV1VHliSw?oc=5,"google_rss_""금융감독원"" when:2d",-154.4,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-154.4,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:생명보험협회 전주지부 문 열어 보험소비자 권익 보호,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:생명보험협회 전주지부 문 열어 보험소비자 권익 보호,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
636,정부/국회,정부_국회,공정거래위원회,"""Google 검색 대리발행 플랫폼 (TG:e10838).krl"" - Results on X | Live Posts & Updates",google 검색 대리발행 플랫폼 tg e10838 krl results on x live posts updates,x.com,x.com,"Sun, 12 Jul 2026 23:27:02 GMT","""Google 검색 대리발행 플랫폼 (TG:e10838).krl"" - Results on X | Live Posts & Updates x.com",https://news.google.com/rss/articles/CBMi7wFBVV95cUxNQ2JZV0cwTUZEY1V4eExSOHZnYnhVNUFxbFRGR0VzZ2pTU2FQSUV1Sm1qQXhneUlvRjYza1V4NGJvcGpLcWxIY0NTQkZTeUN6MTNBSVBMTks4aENEamV5aUJuSEI0bjBWdzN6WnFCdHlHbC1mYjd5SEgwWnlWUnNUbnFvQkl6aVJsc3RtNWstRTlZUHo4RTRENmRlTVJwUDFmbmpBTS1tTjZfNzZhNkJoY1VINzF4SEU3OE14Sk5TTGp0VUlCTWtXd3AydVdab2o3SnE5dnJLMTdNUk1Ja25VRkc2SkJfZjhtaXc1ZzRTYw?oc=5,google_rss_공정거래위원회 AI when:2d,-154.5,-35.5,"market_power_platform,search_ads",market_power_platform,구글,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:google:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-154.5,"policy_legislation,market_power_platform",government:regulatory_enforcement,global_incident:platform_regulation:google:platform_regulation:general,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:google:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:google:platform_regulation,comp_overseas_platform_ai,weak_gov_basis:no_public_actor_action_domain,,,
326,정부/국회,정부_국회,과학기술정보통신부,"서강대 기계공학과, 과기정통부 '기초연구실 사업' 2개 선정",서강대 기계공학과 과기정통부 기초연구실 사업 2개 선정,뉴시스,뉴시스,"Tue, 14 Jul 2026 00:47:48 GMT","서강대 기계공학과, 과기정통부 '기초연구실 사업' 2개 선정 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE94elhfa091LUMwSThCV3VtN09GNkFydHRoNzU2TWRfd1E4N1JxS2ppdnZzVzdfMEVLNFkzNFQ0U1Z2UmFJZS13NGZJWmoxMWQ1UHVESGtzX3pCVTEtOHlWS9IBeEFVX3lxTE5kSU5hVTBNT25fRmtxRUduQTA3dS1rUFVDVTBOZjV0TFpXWGdCM2hNN05HOXhnVXdveXlFWjZ4YXRvT09lRS0wdXJ1ZVc5bWpIb2RMQWlfT29LRzJSZ3ItS3Z3RWJXcWxXd2ZJOFpzeFhCWjRtSUtCOQ?oc=5,google_rss_과학기술정보통신부 when:2d,-154.5,-42.5,,,과기정통부,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.5,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:서강대 기계공학과 과기정통부 기초연구실 사업 2개 선정,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:서강대 기계공학과 과기정통부 기초연구실 사업 2개 선정,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
794,정부/국회,정부_국회,금융위원회,"포용금융부터 삼전닉스 ETF까지…금융위, 업무보고·부동산 토론회",포용금융부터 삼전닉스 etf까지 금융위 업무보고 부동산 토론회,디지털데일리,디지털데일리,"Mon, 13 Jul 2026 22:41:06 GMT","포용금융부터 삼전닉스 ETF까지…금융위, 업무보고·부동산 토론회 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1HNE5pdmhIUXdlLTk1d0VndUozUjZTRFpDRVFkYm5HZHdlSjN2c1ZGRzlFMmlqaURhVE5Eb29Tcl9vY3haaXBFQncyMl9sRkNNODVkaTR0TWhGY0UzZ1did3F2SXE?oc=5,google_rss_금융위원회 when:2d,-154.5,-42.5,,,금융위,v43_not_government_policy,,,,,,general,24.0,published_today,market_commentary,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.5,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:포용금융부터 삼전닉스 etf까지 금융위 업무보고 부동산 토론회,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:포용금융부터 삼전닉스 etf까지 금융위 업무보고 부동산 토론회,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
315,정부/국회,정부_국회,과학기술정보통신부,'기업정보화 실태' 전수 점검…과기정통부 '로 데이터' 확보 박차,기업정보화 실태 전수 점검 과기정통부 로 데이터 확보 박차,뉴스1,뉴스1,"Mon, 13 Jul 2026 21:08:33 GMT",'기업정보화 실태' 전수 점검…과기정통부 '로 데이터' 확보 박차 뉴스1,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBweFp3RjA1TXBtd3BxOFk2Y3Nlck5PM20zMkc1RklGSG80ODk2Qy1STGlqQlJVQUlkQ3FsR3lqZThzMVN3RGdQVW9tbDlnNjE2YWVNWTdBaUVHdGFLeWQw?oc=5,google_rss_과학기술정보통신부 when:2d,-154.5,-42.5,,,과기정통부,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,official_action,,investigation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.5,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:기업정보화 실태 전수 점검 과기정통부 로 데이터 확보 박차,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:기업정보화 실태 전수 점검 과기정통부 로 데이터 확보 박차,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
844,정부/국회,정부_국회,금융위원회,"이찬진 금감원장, 9월 첫 해외 IR 나선다…이억원 위원장과 뉴욕 회동",이찬진 금감원장 9월 첫 해외 ir 나선다 이억원 위원장과 뉴욕 회동,뉴스1,뉴스1,"Mon, 13 Jul 2026 20:30:00 GMT","이찬진 금감원장, 9월 첫 해외 IR 나선다…이억원 위원장과 뉴욕 회동 뉴스1",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE14a00xN2ZCSmQwb3h6YUJWSjIzQjRzUmlGcDlENF9LVG85U1h3Z1VUNnlVWThwbzBjLVZobGtMSm80RXA2b2hkMGJtMllldWEtYXZ6NmhLc2k2b2xMZjAtSU1zUFg2aFk?oc=5,google_rss_금융위원회 when:2d,-154.5,-42.5,,,금감원,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.5,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:이찬진 금감원장 9월 첫 해외 ir 나선다 이억원 위원장과 뉴욕 회동,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:이찬진 금감원장 9월 첫 해외 ir 나선다 이억원 위원장과 뉴욕 회동,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,,
963,정부/국회,정부_국회,금융위원회,"‘105회 환경 위반’ 영풍 석포제련소, 기습 화재 속 ‘7500억 환경 빚’ 소송전까지 전방위 압박",105회 환경 위반 영풍 석포제련소 기습 화재 속 7500억 환경 빚 소송전까지 전방위 압박,ppss.kr,ppss.kr,"Mon, 13 Jul 2026 08:42:31 GMT","‘105회 환경 위반’ 영풍 석포제련소, 기습 화재 속 ‘7500억 환경 빚’ 소송전까지 전방위 압박 ppss.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9BQm01M1BQRDVxWnBpYnA3VmlMNEFuWkp3UkdpU1pBYnNyYTdCRmF4TTNqUkV1VVllRjFhc0FiWkpZV0Q4QTJON0ltVkt4ak4wdE0yaGFSY3N2ZmtiWDhzUkVELW0?oc=5,google_rss_금융위원회 과징금 when:2d,-155.0,-33.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:105회 환경 위반 영풍 석포제련소 기습 화재 속 7500억 환경 빚 소송전까지 전방위 압박,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:105회 환경 위반 영풍 석포제련소 기습 화재 속 7500억 환경 빚 소송전까지 전방위 압박,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
1423,정부/국회,정부_국회,과학기술정보통신위원회,"한준호 의원 등 민주당 과방위원, 국민의힘 국회 복귀 촉구",한준호 의원 등 민주당 과방위원 국민의힘 국회 복귀 촉구,바른지역언론연대,바른지역언론연대,"Mon, 13 Jul 2026 07:20:07 GMT","한준호 의원 등 민주당 과방위원, 국민의힘 국회 복귀 촉구 바른지역언론연대",https://news.google.com/rss/articles/CBMibEFVX3lxTE1wdWNocDFJdGE0ci15amdES29IT2NlQVV0Z3RpZmNGTGxHMndlTk9pclcxNmpxQkxIbU4ydzVsSWI4MVlaREZQbTB1aGdPMWFXN1gyMzB4M0VGUUtkNDJLMUozWEwyQXJMdHZWZ9IBbEFVX3lxTE1wdWNocDFJdGE0ci15amdES29IT2NlQVV0Z3RpZmNGTGxHMndlTk9pclcxNmpxQkxIbU4ydzVsSWI4MVlaREZQbTB1aGdPMWFXN1gyMzB4M0VGUUtkNDJLMUozWEwyQXJMdHZWZw?oc=5,google_rss_과학기술정보통신위원회 when:2d,-155.0,-38.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:한준호 의원 등 민주당 과방위원 국민의힘 국회 복귀 촉구,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:한준호 의원 등 민주당 과방위원 국민의힘 국회 복귀 촉구,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,,
