id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
2516,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"쿠팡, 개인정보위 과징금 6246억…SKT 넘은 역대 최대 제재",쿠팡 개인정보위 과징금 6246억 skt 넘은 역대 최대 제재,전자신문,전자신문,"Thu, 11 Jun 2026 02:00:00 GMT","쿠팡, 개인정보위 과징금 6246억…SKT 넘은 역대 최대 제재 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5qN1g2TGppSzFjNlk1UDlkb0t0YXZDaEVkdFc3TEN5M1lXeENPMFBmOXc0RkVLcUZ5dGhMNTZ1NVdqN0pOQXNrMDRzLVFVQQ?oc=5,google_rss_SKT when:2d,103.0,82.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"SKT,쿠팡",,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,103.0,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,쿠팡 개인정보 유출,쿠팡 개인정보 유출 관련 과징금 부과,"쿠팡의 역대 최대 과징금 부과는 개인정보 보호의 중요성을 다시 한번 강조하며, 플랫폼 사업자 간의 개인정보 보호 수준 비교 및 강화 압력으로 작용할 수 있음. 이는 카카오의 개인정보 관리 정책 및 보안 강화 노력에 대한 중요한 참고 자료가 됨.",1,1,1,,,"쿠팡의 개인정보 유출 및 역대 최대 규모의 과징금 부과는 플랫폼 사업자의 개인정보 보호 책임 강화 추세를 명확히 보여주며, 카카오의 개인정보 관리 및 보안 강화 전략에 중요한 시사점을 제공하므로 선정.",gemini,,GOV_PLATFORM_MARKET_RULE,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,"쿠팡의 개인정보 유출로 인한 과징금 부과 규모가 SKT를 넘어 역대 최대를 기록했다는 점은 개인정보 보호에 대한 규제 당국의 강력한 의지를 보여줌. 향후 유사한 사례 발생 시 적용될 수 있는 규제 수준을 파악하고, 당사의 개인정보 관리 체계 및 보안 시스템을 점검하는 계기로 삼아야 함.",쿠팡 개인정보 유출 관련 과징금 부과,쿠팡 개인정보 유출
1469,정부/국회,정부_국회,금융위원회,"이억원 금융위원장 ""AI 위협은 AI로 막는다""…불공정거래 ' 강력 제재",이억원 금융위원장 ai 위협은 ai로 막는다 불공정거래 강력 제재,신문고뉴스,신문고뉴스,"Wed, 10 Jun 2026 13:17:00 GMT","이억원 금융위원장 ""AI 위협은 AI로 막는다""…불공정거래 ' 강력 제재 신문고뉴스",https://news.google.com/rss/articles/CBMiSEFVX3lxTE5LcTdRbV9ORnM2cldNR192RlJUUk5yX3dSN2RVNEJuM3RJMVR4c2xsejhfSFBxYzBrOU1ETnlPT1UtY3YzQnJzdA?oc=5,google_rss_금융위원회 AI when:2d,102.6,70.5,"ai_infrastructure_security,legal_regulatory_enforcement",ai_infrastructure_security,금융위,,,,,,,general,14.0,published_yesterday,official_action,event:금융위:ai_infrastructure_security+legal_regulatory_enforcement,penalty_or_sanction,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"legal_regulatory_enforcement,policy_legislation,ai_infrastructure_security",government:regulatory_enforcement,,,정부_국회,GOV_AI_DIGITAL_POLICY,금융 AI 정책,금융 AI 윤리 및 불공정거래 규제,"금융위원장이 AI를 활용한 위협 대응 및 불공정거래 제재 의지를 표명함에 따라, 카카오의 금융 서비스 관련 AI 도입 및 활용 시 윤리적, 법규적 준수 사항에 대한 강화된 점검이 필요할 수 있음.",1,1,1,,,"금융위원장의 AI 관련 발언은 금융 분야에서의 AI 윤리 및 규제 동향을 파악하는 데 중요하며, 카카오의 금융 서비스 관련 AI 사업에 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"금융위원장이 AI를 활용한 위협 대응 및 불공정거래 제재를 강조함에 따라, 향후 금융 AI 시장에서의 규제 환경 변화 가능성을 시사함. AI 기술을 활용하는 카카오의 금융 서비스(카카오뱅크, 카카오페이 등)에 대한 규제 강화 또는 새로운 가이드라인 마련에 대한 정책적 고려가 필요함.",,금융 AI 윤리 및 불공정거래 규제,금융 AI 정책
930,정부/국회,정부_국회,과학기술정보통신부,방미통위·과기정통부 정책협의회 출범…AI 데이터 공유,방미통위 과기정통부 정책협의회 출범 ai 데이터 공유,네이트,네이트,"Wed, 10 Jun 2026 13:50:00 GMT",방미통위·과기정통부 정책협의회 출범…AI 데이터 공유 네이트,https://news.google.com/rss/articles/CBMieEFVX3lxTFBmbmZzTmxsNUhtc0RZTU5mVjdVSm5lNzJEd1I5ZHE4bXh6aF9QTEJNU25HcTU0VndOZVZKVTNnZjV5TEN3ZEtGMkkxdnJ6bmJib09sV0dFUFNkc1hhRnMxUUY2VzBMV3Q3Z2Q4clk5SzhfdURtWncxWQ?oc=5,google_rss_과학기술정보통신부 when:2d,102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
925,정부/국회,정부_국회,과학기술정보통신부,"과기정통부·방미통위, 칸막이 없앤다…AI·미디어 정책협의회 출범",과기정통부 방미통위 칸막이 없앤다 ai 미디어 정책협의회 출범,디지털투데이,디지털투데이,"Wed, 10 Jun 2026 10:43:00 GMT","과기정통부·방미통위, 칸막이 없앤다…AI·미디어 정책협의회 출범 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFB1bDlydkJHU0lXMTIzWk4xZ0NqbGZxWEh6MzZrb0o3YzZGQy1KUnFFeUVPRG9KWFR2MGF3ajU0TmJwZl8wbklrU0J4Wk5BaWQ0ckhYUFJPdFZSOHNFdVB2aWdDRDNBLUJZaTNuMEcxUU9xNW8?oc=5,google_rss_과학기술정보통신부 when:2d,102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
938,정부/국회,정부_국회,과학기술정보통신부,'방미통위 – 과기정통부 정책협의회' 출범... AI-미디어·OTT-디지털 규제·이용자 보호 정책 협력,방미통위 과기정통부 정책협의회 출범 ai 미디어 ott 디지털 규제 이용자 보호 정책 협력,인공지능신문,인공지능신문,"Wed, 10 Jun 2026 10:06:26 GMT",'방미통위 – 과기정통부 정책협의회' 출범... AI-미디어·OTT-디지털 규제·이용자 보호 정책 협력 인공지능신문,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9LeFUxbkNhQVpMRE5vX3RjeFBXR2ZFaW1XdW5GbjRSMEtoNjBOcjBoM255R2l3NHVSNUMzbFdOWi1YQThBSHRWMlBjNXVvMEp3OWVmVUFtY3JLNlowOVBvS05JSDNPelU?oc=5,"google_rss_""과학기술정보통신부"" when:2d",102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,global_incident:platform_regulation:science_ict_ministry:platform_regulation,action_started,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,global_incident:platform_regulation:science_ict_ministry:platform_regulation:investigation_or_consultation,global_incident:platform_regulation:science_ict_ministry:platform_regulation,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
883,정부/국회,정부_국회,과학기술정보통신부,AI 데이터 공유부터 미디어·디지털 정책까지...과기정통부·방미통위 차관급 협의회 출범,ai 데이터 공유부터 미디어 디지털 정책까지 과기정통부 방미통위 차관급 협의회 출범,v.daum.net,v.daum.net,"Wed, 10 Jun 2026 08:54:34 GMT",AI 데이터 공유부터 미디어·디지털 정책까지...과기정통부·방미통위 차관급 협의회 출범 v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1wbFhlVE1MVW1DZ3lVZWFOdmV3eHNzNXp5dVBhRkE2ZWR6N29BbExsc2ZZbXlHNEtEQlBNYUhGMmlrWHpITTFWY1VHejhtOVM2UjB4Uw?oc=5,google_rss_과학기술정보통신부 when:2d,102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,SELF_AFFILIATE_BUSINESS,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"과기정통부와 방미통위의 차관급 협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책의 중요성을 보여주며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음.",1,1,1,,,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,STRATEGIC_REFERENCE,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
1129,정부/국회,정부_국회,방송미디어통신위원회,"과기정통부·방미통위, 정책협의회 가동…AI·미디어 협력",과기정통부 방미통위 정책협의회 가동 ai 미디어 협력,네이트,네이트,"Wed, 10 Jun 2026 08:35:06 GMT","과기정통부·방미통위, 정책협의회 가동…AI·미디어 협력 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1CQndjcFhKOXdVenVaaG41aktTMXo2WWctak5uLWVPN296TmViNk1QRUxhYVY1b3ItTmxGYWJSbXlyY3IyZVVENTJjTThNY3V6bmdZ?oc=5,"google_rss_""방송미디어통신위원회"" when:2d",102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"과기정통부와 방미통위의 정책협의회 가동은 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
893,정부/국회,정부_국회,과학기술정보통신부,"과기정통부·방미통위, 정책협의회 가동…AI·미디어 협력",과기정통부 방미통위 정책협의회 가동 ai 미디어 협력,프라임경제,프라임경제,"Wed, 10 Jun 2026 08:33:05 GMT","과기정통부·방미통위, 정책협의회 가동…AI·미디어 협력 프라임경제",https://news.google.com/rss/articles/CBMickFVX3lxTE9hUGNNXzJwRkxYdFg5dGFvOXhQemhwM3dvcU1LZnB1dURZV25EaG02YVNOcEVxNW9sV2pFVkQ1TWp6V2hkX21DSThPcVBhWWVXd2kwR2swVEtFdFRtdnd3VEhqX0IxWHdqQ3RhUzZjNEFmZw?oc=5,google_rss_과학기술정보통신부 when:2d,102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"과기정통부와 방미통위의 정책협의회 가동은 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
931,정부/국회,정부_국회,과학기술정보통신부,"과기정통부·방미통위, 정책 공조 강화한다…""AI 과제에 한몸 대응"" |",과기정통부 방미통위 정책 공조 강화한다 ai 과제에 한몸 대응,민주신문,민주신문,"Wed, 10 Jun 2026 08:32:58 GMT","과기정통부·방미통위, 정책 공조 강화한다…""AI 과제에 한몸 대응"" | 민주신문",https://news.google.com/rss/articles/CBMia0FVX3lxTE52WEFTMmFOSVFLa2RZcGFDQjZuUDZzOWNDal9qU3FCam5JVnNCeHJBc2J1ekpfMFM2WkdhRXk0SV9KTE5jR2xYeURsa3RsYmFGY2JNZ1BOVkotTnRHelRKNThlV3R3N01mZjZr?oc=5,google_rss_과학기술정보통신부 when:2d,102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"과기정통부와 방미통위의 정책 공조 강화는 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
1110,정부/국회,정부_국회,방송미디어통신위원회,"과기정통부·방미통위, 정책협의회 출범…""AI·미디어 공동 대응""",과기정통부 방미통위 정책협의회 출범 ai 미디어 공동 대응,네이트,네이트,"Wed, 10 Jun 2026 08:19:00 GMT","과기정통부·방미통위, 정책협의회 출범…""AI·미디어 공동 대응"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1wdWh6d3FETE1La2pLVjNEMlNWMUZSdFJBLUlocmItdTkwM2FoaFQzblBCTXozUTQwbmJ3RzJwNHdjR29ScWx4cTVyRzExWFpfSjhnMV9HV2tnVWptdXBKcw?oc=5,google_rss_방송미디어통신위원회 when:2d,102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"과기정통부와 방미통위의 정책협의회 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
1114,정부/국회,정부_국회,방송미디어통신위원회,"방미통위-과기정통부, AI·미디어 분야 협력…정책협의체 출범",방미통위 과기정통부 ai 미디어 분야 협력 정책협의체 출범,네이트,네이트,"Wed, 10 Jun 2026 07:59:00 GMT","방미통위-과기정통부, AI·미디어 분야 협력…정책협의체 출범 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1LOTRKa2hJMnRjSjFxb3FwYmFBTFJBX3dVZFJlSWo3R0VEZENGd044YXhNRkpRcVNQdFNDZXVsUXZzYzlxQzY2RWMzSUJyTzBsNmZHc3BYUURqMmVTWHZ1TQ?oc=5,google_rss_방송미디어통신위원회 when:2d,102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"방미통위와 과기정통부의 정책협의체 출범은 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"방미통위와 과기정통부의 정책협의체 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
894,정부/국회,정부_국회,과학기술정보통신부,"방미통위-과기정통부, AI·미디어 분야 협력...정책협의체 출범",방미통위 과기정통부 ai 미디어 분야 협력 정책협의체 출범,YTN,YTN,"Wed, 10 Jun 2026 07:53:00 GMT","방미통위-과기정통부, AI·미디어 분야 협력...정책협의체 출범 YTN",https://news.google.com/rss/articles/CBMigwFBVV95cUxQZkpuT1R4TkRiaGNBU0tvZ0VLSEt0dGM0TnJ6dmUwTG52NEdnaG9OZjdXZEV2UUdIak1hc1d3clBNcjhjNGU0cXFMWE9tOEpkUnRDLXVjREh3MzQ0aUJlS1VaRFBCcjNoclpQNDhXeFdRU2pyQjZHVF9GRmdhNy1UZWhJUQ?oc=5,google_rss_과학기술정보통신부 when:2d,102.6,58.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"과기정통부,방미통위",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+방미통위:ai_infrastructure_security+policy_legislation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 데이터 공유,AI 데이터 공유 및 미디어·디지털 정책 협력,"방미통위와 과기정통부의 정책협의체 출범은 AI 시대에 데이터 공유의 중요성을 반영하며, 카카오의 AI 서비스 개발 및 데이터 활용 전략 수립에 영향을 미칠 수 있음. 특히, 미디어 및 디지털 정책과의 연계는 콘텐츠 생성, 유통, 규제 등 다양한 측면에서 카카오 서비스에 대한 정책 방향을 시사함.",1,1,1,,,"방미통위와 과기정통부의 정책협의체 출범은 AI 시대의 데이터 공유 및 미디어·디지털 정책 방향을 제시하며, 카카오의 AI 서비스 개발 및 운영 전략에 중요한 영향을 미칠 수 있어 선정.",gemini,,GOV_AI_CORE_POLICY,,other,"과기정통부와 방미통위의 정책협의회 출범은 AI 데이터 공유를 포함한 미디어 및 디지털 정책 전반에 대한 정부의 통합적 접근을 보여줌. 이는 AI 서비스 개발, 데이터 활용, 콘텐츠 규제 등 카카오의 사업 영역 전반에 걸쳐 정부 정책의 변화 가능성을 시사하므로, 긴밀한 모니터링과 선제적 대응이 필요함.",,AI 데이터 공유 및 미디어·디지털 정책 협력,AI 데이터 공유
