id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v36_competitor_block_reason
1788,정부/국회,정부_국회,중소벤처기업부,"중기부·소진공, 소상공인 AI 교육·활용지원 참여자 모집",중기부 소진공 소상공인 ai 교육 활용지원 참여자 모집,중소기업신문,중소기업신문,"Fri, 12 Jun 2026 02:20:47 GMT","중기부·소진공, 소상공인 AI 교육·활용지원 참여자 모집 중소기업신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE85Z1ZpcGhOMldVZ2ROdGI4eHdNcl9udlRuMmhua3BjTG1IUHV1ZjlrSjBoby1iWVNRX0FzX1lsemFZUEsyZVpnZWVkeWNQaGRWZExlcHo2eVJ3VGQ3UXBVWkJzSm82SG9KSTZGZ1JB?oc=5,google_rss_중소벤처기업부 when:2d,104.6,43.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,104.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,소상공인 AI 지원,중기부 소상공인 AI 교육 및 활용 지원,"정부의 소상공인 AI 교육 지원은 카카오의 비즈니스 플랫폼(카카오톡 채널, 카카오맵 등)을 활용하는 소상공인의 디지털 전환 및 AI 도입을 촉진할 수 있으며, 이는 카카오 서비스의 활용도 증가로 이어질 수 있다.",2,2,1,,,소상공인 AI 교육은 카카오의 비즈니스 파트너이자 플랫폼 사용자층에 대한 AI 활용 정책이므로 중요하다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov,gemini,,GOV_AI_CORE_POLICY,,other,"정부의 소상공인 AI 활용 지원은 AI 기술의 저변 확대를 위한 국가 정책의 일환이며, 카카오는 자사의 AI 기술 및 플랫폼이 이러한 정책 목표에 기여할 수 있는 방안을 모색하거나 관련 사업 기회를 발굴할 수 있다.",,중기부 소상공인 AI 교육 및 활용 지원,소상공인 AI 지원,,not_true_competitor_or_overseas
1821,정부/국회,정부_국회,중소벤처기업부,"중기부·소진공, 소상공인 AI 교육 참여자 모집...생성형 AI 활용법 지원",중기부 소진공 소상공인 ai 교육 참여자 모집 생성형 ai 활용법 지원,아주경제,아주경제,"Fri, 12 Jun 2026 02:10:43 GMT","중기부·소진공, 소상공인 AI 교육 참여자 모집...생성형 AI 활용법 지원 아주경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE0xcnlEUk1sWFlQYkVvQmctdktxOWZOQ2FudlNfSWgwTUpOQmNQN1lMQ01QTHZmdnhacDN6bGc2YTk1YmZJYjBJS3htZEt5M05WSnd6ejQ3aGw4UdIBWEFVX3lxTE9FSVBUdGlCZm5nSDlMUFB0Q0VvenBCWVlEUUpyOGlVWW9sYWxUdnI5N0toUDhYN251eGRsOGhKdWhibHpkY0UzTXhJaHN1dFFuQWJ4MHJicHg?oc=5,google_rss_중소벤처기업부 when:2d,104.6,43.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,104.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,소상공인 AI 지원,중기부 소상공인 AI 교육 및 활용 지원,"정부의 소상공인 AI 교육 지원은 카카오의 비즈니스 플랫폼(카카오톡 채널, 카카오맵 등)을 활용하는 소상공인의 디지털 전환 및 AI 도입을 촉진할 수 있으며, 이는 카카오 서비스의 활용도 증가로 이어질 수 있다.",2,2,1,,,소상공인 AI 교육은 카카오의 비즈니스 파트너이자 플랫폼 사용자층에 대한 AI 활용 정책이므로 중요하다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov,gemini,,GOV_AI_CORE_POLICY,,other,"정부의 소상공인 AI 활용 지원은 AI 기술의 저변 확대를 위한 국가 정책의 일환이며, 카카오는 자사의 AI 기술 및 플랫폼이 이러한 정책 목표에 기여할 수 있는 방안을 모색하거나 관련 사업 기회를 발굴할 수 있다.",,중기부 소상공인 AI 교육 및 활용 지원,소상공인 AI 지원,,not_true_competitor_or_overseas
926,정부/국회,정부_국회,방송미디어통신위원회,"국방부·방송미디어통신위원회, ' AI·미디어 활용 역량 강화 위해'",국방부 방송미디어통신위원회 ai 미디어 활용 역량 강화 위해,뉴스1,뉴스1,"Thu, 11 Jun 2026 06:32:22 GMT","국방부·방송미디어통신위원회, ' AI·미디어 활용 역량 강화 위해' 뉴스1",https://news.google.com/rss/articles/CBMiS0FVX3lxTE1Kd05iSmYzYzA4V0JpOFBFaExEQS1pVG9nMmhQRkFUa0VhcUJoZTB5ODlPX3FGc1RiOHNGWll2Y1drLU5SWnh0cTBURQ?oc=5,google_rss_방송미디어통신위원회 when:2d,103.6,49.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,방미통위,,,,,,,general,14.0,published_yesterday,business_change,event:방미통위:ai_infrastructure_security+policy_legislation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,103.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:국방부 방송미디어통신위원회 ai 미디어 활용 역량 강화 위해,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,5,5,,Y,국방부와 방통위의 장병 대상 AI/미디어 교육 강화는 카카오의 사업에 직접적인 정책/규제 영향 경로가 약하다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov,gemini,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:국방부 방송미디어통신위원회 ai 미디어 활용 역량 강화 위해,government_ai_core_policy,,not_true_competitor_or_overseas
1459,정부/국회,정부_국회,금융감독원,"금감원, 금융권 사회공헌 광고 집행 현장점검",금감원 금융권 사회공헌 광고 집행 현장점검,뉴시스,뉴시스,"Thu, 11 Jun 2026 06:38:21 GMT","금감원, 금융권 사회공헌 광고 집행 현장점검 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTFBadXl3RDhrLW1oX01OMHYwRl9OWFVZOGRrYWxob0dmaFlKb1Z0MG5sS1BPU1Zpci1xNm01ZzhPaTJjZ1BSSGtpc21jajhNanp4Z0RZZGdBdWVWZTg5aWVmcW1TSG5NbmlET2RBdjI0Nk05MHc4NnlTN9IBeEFVX3lxTFBadXl3RDhrLW1oX01OMHYwRl9OWFVZOGRrYWxob0dmaFlKb1Z0MG5sS1BPU1Zpci1xNm01ZzhPaTJjZ1BSSGtpc21jajhNanp4Z0RZZGdBdWVWZTg5aWVmcW1TSG5NbmlET2RBdjI0Nk05MHc4NnlTNw?oc=5,google_rss_금융감독원 when:2d,103.6,48.5,"legal_regulatory_enforcement,search_ads",legal_regulatory_enforcement,금감원,,,,,,,general,14.0,published_yesterday,official_action,event:금감원:legal_regulatory_enforcement,investigation,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,103.6,legal_regulatory_enforcement,government:regulatory_enforcement,,,정부_국회,GOV_PLATFORM_REGULATION,금융광고 규제,금감원 금융권 사회공헌 광고 집행 점검,"금융감독원의 사회공헌 광고 점검은 카카오페이, 카카오뱅크 등 금융 계열사의 광고 및 마케팅 활동에 대한 규제 준수 부담을 높일 수 있다.",3,2,1,,,금융 계열사의 광고 관련 규제 준수 리스크에 대한 금융당국의 감독 강화 움직임이다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov,gemini,,GOV_REGULATORY_ENFORCEMENT,,other,금융당국의 금융권 광고 감독 강화는 금융 계열사의 대외 커뮤니케이션 및 마케팅 전략 수립 시 법규 준수를 더욱 철저히 요구하는 정책 기조를 반영한다.,,금감원 금융권 사회공헌 광고 집행 점검,금융광고 규제,,not_true_competitor_or_overseas
708,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, 이탈리아와 AI·기후·바이오 과학기술 협력 논의",과기정통부 이탈리아와 ai 기후 바이오 과학기술 협력 논의,디지털투데이,디지털투데이,"Thu, 11 Jun 2026 17:00:00 GMT","과기정통부, 이탈리아와 AI·기후·바이오 과학기술 협력 논의 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFB4czAtUlhUc0EzbW8xVlVramxZUFZJRGl4aHcwZ283UHIzN2VLLTdSOXdNZUhpdGV6WW9ZMXB2Skx0LU5wdkN6NnE1Vmk0ZlVVenRYV1JraGhjZmpNRzV3ZHVkWEZaa2ZYaG5XMlo1akg1S0E?oc=5,google_rss_과학기술정보통신부 when:2d,103.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,24.0,published_today,business_change,event:과기정통부:ai_infrastructure_security,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,103.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 국제협력,과기정통부 이탈리아와 AI 기술 협력 강화,"정부의 AI 국제 협력 확대는 국내 AI 기술 생태계 전반의 역량을 강화하고, 장기적으로 카카오의 AI 기술 개발 및 해외 시장 진출 전략에 참고 자료가 될 수 있다.",3,2,1,,,"국가 AI 전략의 핵심 환경으로, AI 기술 개발 및 국제 협력 동향 파악에 중요하여 전략적 참고가 된다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,,GOV_AI_CORE_POLICY,,other,"정부가 AI 분야 국제 협력을 추진하는 것은 국가 AI 역량 강화에 대한 의지를 보여주며, 카카오는 이러한 정책 방향을 인지하여 AI 기술 개발 및 글로벌 진출 전략을 수립해야 한다.",,과기정통부 이탈리아와 AI 기술 협력 강화,AI 국제협력,,not_true_competitor_or_overseas
692,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, '글로벌 ICT 미래 유니콘 육성사업' 15개사 선정… AI·제조·헬스케어 혁신기업 총출동",과기정통부 글로벌 ict 미래 유니콘 육성사업 15개사 선정 ai 제조 헬스케어 혁신기업 총출동,와우테일,와우테일,"Fri, 12 Jun 2026 01:02:50 GMT","과기정통부, '글로벌 ICT 미래 유니콘 육성사업' 15개사 선정… AI·제조·헬스케어 혁신기업 총출동 와우테일",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5FTDVBbmJvbWtQRW9kUnVlNlpRQWs2QVdKWUdxSG8xZ2xJWFE5WmhIZXRTWlZTTUtHckhWejROVEY2T0VwVmRyajRsc1hWNm8?oc=5,google_rss_과학기술정보통신부 when:2d,103.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,24.0,published_today,business_change,event:과기정통부:ai_infrastructure_security,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,103.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,ICT 유니콘 육성,과기정통부 글로벌 ICT 미래 유니콘 육성사업,"정부의 ICT 유니콘 육성 사업은 국내 AI 및 ICT 산업 생태계 전반의 성장을 촉진하며, 카카오의 미래 파트너 또는 경쟁사를 발굴하고 협력 기회를 모색하는 데 참고 자료가 될 수 있다.",3,2,1,,,"국가 AI/ICT 산업 육성 정책으로, 잠재적 경쟁사/파트너 발굴 및 산업 동향 파악에 중요하다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,,GOV_AI_CORE_POLICY,,other,"정부가 미래 유니콘 기업을 적극적으로 육성하는 정책은 국내 ICT 산업의 경쟁력 강화와 AI 기술 혁신을 목표로 하며, 카카오는 이러한 산업 환경 변화를 인지하고 자사 전략 수립에 반영해야 한다.",,과기정통부 글로벌 ICT 미래 유니콘 육성사업,ICT 유니콘 육성,,not_true_competitor_or_overseas
677,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, AI-네이티브 첨단바이오 자율실험실 6곳 구축 시동",과기정통부 ai 네이티브 첨단바이오 자율실험실 6곳 구축 시동,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 01:01:37 GMT","과기정통부, AI-네이티브 첨단바이오 자율실험실 6곳 구축 시동 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5keExpUnFjRVV0Q19ucmpnQjliN1B6cngxbURHSjN4V0JBXzZ0V2RwZzBWOUt6VzFiUS1JTDZfZVh1MW1kMlh2THhnZXh0VVE?oc=5,google_rss_과학기술정보통신부 when:2d,103.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,24.0,published_today,business_change,event:과기정통부:ai_infrastructure_security,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,103.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,self_strategic_reference,self_strategic_reference:과기정통부 ai 네이티브 첨단바이오 자율실험실 6곳 구축 시동,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,5,5,5,,Y,"AI-네이티브 첨단바이오 자율실험실 구축은 바이오 산업에 특화된 정책으로, 카카오의 직접적인 사업 영역과 관련성이 낮아 영향 경로가 명확하지 않다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,OFF_TOPIC,GOV_AI_CORE_POLICY,,other,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,,self_strategic_reference:과기정통부 ai 네이티브 첨단바이오 자율실험실 6곳 구축 시동,self_strategic_reference,,not_true_competitor_or_overseas
695,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, AI-네이티브 자율실험실 구축 착수…신약개발 혁신 시동",과기정통부 ai 네이티브 자율실험실 구축 착수 신약개발 혁신 시동,데일리안,데일리안,"Fri, 12 Jun 2026 01:01:00 GMT","과기정통부, AI-네이티브 자율실험실 구축 착수…신약개발 혁신 시동 데일리안",https://news.google.com/rss/articles/CBMijAJBVV95cUxNUXp4cmdTQnpjRTZSZkVNWHNSdE4zUlU3c0lnUllucmJtMk1kdFVIYUhBWWtwRkMxaDU1bElnZ1R2THFNUEtSS0hCNVN5MmRJZld4LXNNY01GWFdqckdKbFZSZW5sWnJFTHp1U3JXVHVtSlF6Q29sSVZnSWk5eVI5TzVzc1hxMmthQlpxdzJtam4tOU5DemtnSGVqbFRSNUpuOHpRRTNST1djUEM1eFlCMFIwc1hydl9VMm55SWluX2xleVBENWJ2SHI4anlwXzM4RFJqQXBiSlRrWGR3YVlDeXRLdkdkdFdzSU9mWGY5SjZJMkp6QmI5YVdaVW9oRFg1bE5NTC1Qbk9ZdEd00gGPAkFVX3lxTE1JV2JmOGZmMWpFY01LYWV3OHdKc0NyTGpHYzdGNlY0OFdST091Y0U1RENtT3FjQUZZamU3cW9wS2h2LTBKYTVCQjJ1dGFTeGdvZElXRjJvc1JVOHFUZFA2TUpPUS11ZEJwQjE4cURjaXA0bFNwcE40VVlyYUxVdXNOTG1YX01qX1BnVXR4TGRWTDFMdTI1Zl8xQUp6N01NNkk2NE1zNk1ZX0RNRmV0TU84aUlWQmR5SGY2N3VKUG5jOGFRNm5mSFM3djlNQnI0al9vY0RWbnpUX3ZSbDBVM04zS1hmendkSVRtMzNyZGN4NTFPNTBMREt6YlhKWUhzY0xDZjcyNjZkV3pZcWxYQ1E?oc=5,google_rss_과학기술정보통신부 when:2d,103.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,24.0,published_today,business_change,event:과기정통부:ai_infrastructure_security,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,103.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 ai 네이티브 자율실험실 구축 착수 신약개발 혁신 시동,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,5,5,,Y,"AI-네이티브 첨단바이오 자율실험실 구축은 바이오 산업에 특화된 정책으로, 카카오의 직접적인 사업 영역과 관련성이 낮아 영향 경로가 명확하지 않다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 ai 네이티브 자율실험실 구축 착수 신약개발 혁신 시동,government_ai_core_policy,,not_true_competitor_or_overseas
1114,정부/국회,정부_국회,공정거래위원회,플랫폼 규제 고삐 죄는 공정위…주병기 위원장 “정산보호 입법 지원” [현장+],플랫폼 규제 고삐 죄는 공정위 주병기 위원장 정산보호 입법 지원 현장+,쿠키뉴스,쿠키뉴스,"Thu, 11 Jun 2026 06:29:27 GMT",플랫폼 규제 고삐 죄는 공정위…주병기 위원장 “정산보호 입법 지원” [현장+] 쿠키뉴스,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1vd1BXQXRiNF9oVEtLb1RfemlvbVlJV1IyX2ZBelViMjVZME1nZGNZMGVMSFItdFNFdkRlX3BudlZLQlgtdjRQU0hITG9iWHhYQlhzLVdURUs4NW1EWndRNFo3MA?oc=5,google_rss_공정거래위원회 규제 when:2d,102.6,59.5,"antitrust_platform,market_power_platform,policy_legislation",antitrust_general,공정위,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,general,,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=True",2,,,102.6,"policy_legislation,market_power_platform",government:regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 규제,공정위 플랫폼 규제 강화 및 정산보호 입법 지원,"공정위의 플랫폼 규제 강화 및 정산보호 입법 지원은 카카오의 다양한 플랫폼 사업(커머스, 모빌리티, 콘텐츠 등)에 대한 운영 방식, 수수료, 정산 체계 등 전반적인 사업 모델에 직접적인 영향을 미칠 수 있다.",1,1,1,,,"플랫폼 사업자에게 직접적인 의무와 규제가 생기거나 바뀌는 핵심 정책 이슈로, 카카오의 다양한 플랫폼 사업에 중대한 영향을 미친다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,,GOV_PLATFORM_MARKET_RULE,,other,정부가 플랫폼 사업자의 불공정 행위를 규제하고 입점업체 보호를 강화하는 기조는 카카오가 플랫폼 운영 시 입점업체와의 상생 방안 및 공정한 거래 관행을 더욱 철저히 준수해야 하는 정책 환경을 조성한다.,,공정위 플랫폼 규제 강화 및 정산보호 입법 지원,플랫폼 규제,,not_true_competitor_or_overseas
797,정부/국회,정부_국회,과학기술정보통신부,"정부, 3년간 495억 투입해 'AI·로봇 중심' 자율실험실 구축 나선다",정부 3년간 495억 투입해 ai 로봇 중심 자율실험실 구축 나선다,팍스메디컬뉴스,팍스메디컬뉴스,"Fri, 12 Jun 2026 11:37:59 GMT","정부, 3년간 495억 투입해 'AI·로봇 중심' 자율실험실 구축 나선다 팍스메디컬뉴스",https://news.google.com/rss/articles/CBMicEFVX3lxTFBKZWpqdmZNSXljNUhSSXVqUWVocjJEaTJJWHRhRUNHSl9LcW5VUXNDTW9kd2x2cXNCenJaUjJPaWUtUGRHMldjRkROc2tlWDJSbEFXYndyeDM1SzZHX1l0bEVOR2ZRTVl0V2tFS25JT1I?oc=5,google_rss_과학기술정보통신부 AI when:2d,102.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,102.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 정책,정부 AI/로봇 자율실험실 구축,정부의 AI 인프라 구축 투자 방향성을 이해하고 카카오의 AI 기술 개발 전략에 참고할 수 있다.,1,1,1,,,"정부의 AI 핵심 인프라 투자 정책으로, 카카오 AI 전략 수립에 중요한 참고 자료. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,,GOV_AI_CORE_POLICY,,other,"국가 차원의 AI R&D 인프라 지원 정책으로, 카카오 AI 연구 및 사업 방향성 정립에 중요한 환경 변화 시그널이다.",,정부 AI/로봇 자율실험실 구축,AI 정책,,not_true_competitor_or_overseas
1763,정부/국회,정부_국회,중소벤처기업부,"중소벤처기업부·소상공인시장진흥공단, 소상공인 AI 경쟁력 강화 지원",중소벤처기업부 소상공인시장진흥공단 소상공인 ai 경쟁력 강화 지원,뉴스티앤티,뉴스티앤티,"Fri, 12 Jun 2026 10:00:00 GMT","중소벤처기업부·소상공인시장진흥공단, 소상공인 AI 경쟁력 강화 지원 뉴스티앤티",https://news.google.com/rss/articles/CBMiakFVX3lxTE1OeVltY0I2N2tibktvT2FWMWdaVFJLWm1fMG1GUFhCWF9XVmFyc1E1MVJjMnROV1J0WmpzOHBranhYUmxRanRjS3dIaERHLWJMWFM1dGJqeERUc1NOdFJtNDlJT3dYN1ZLRXc?oc=5,google_rss_중소벤처기업부 when:2d,102.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,102.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 정책,정부 소상공인 AI 경쟁력 강화 지원,정부의 소상공인 AI 활용 지원은 카카오의 소상공인 대상 AI 기반 서비스 개발 및 확대 가능성에 영향을 줄 수 있다.,1,1,1,,,"정부의 AI 활용 확산 정책으로, 카카오 비즈니스 플랫폼에 대한 AI 접목 가능성 고려. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,,GOV_AI_CORE_POLICY,,other,"정부의 AI 보급 확산 정책 일환으로, 카카오가 소상공인 비즈니스 솔루션에 AI를 접목하는 전략을 검토할 때 참고할 수 있는 시장 환경 변화이다.",,정부 소상공인 AI 경쟁력 강화 지원,AI 정책,,not_true_competitor_or_overseas
698,정부/국회,정부_국회,과학기술정보통신부,"정부, AI가 설계하고 로봇이 실험하는 바이오 연구실 구축",정부 ai가 설계하고 로봇이 실험하는 바이오 연구실 구축,뉴스1,뉴스1,"Fri, 12 Jun 2026 01:00:00 GMT","정부, AI가 설계하고 로봇이 실험하는 바이오 연구실 구축 뉴스1",https://news.google.com/rss/articles/CBMiZkFVX3lxTE0yLU5FdVlzelBnVlppb3UwRnRRY1N6MjlFdXgzbmRIUGhySEJWbF9BeTFuWlppTC1xTnlySERmd184cFExb3lsTVhqTkN3bDdmNHRSdDBlZHd2N21zTHVzeVpZWm9qdw?oc=5,google_rss_과학기술정보통신부 when:2d,102.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,102.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 정책,정부 AI/로봇 자율실험실 구축,정부의 AI 인프라 구축 투자 방향성을 이해하고 카카오의 AI 기술 개발 전략에 참고할 수 있다.,1,1,1,,,"정부의 AI 핵심 인프라 투자 정책으로, 카카오 AI 전략 수립에 중요한 참고 자료. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,,GOV_AI_CORE_POLICY,,other,"국가 차원의 AI R&D 인프라 지원 정책으로, 카카오 AI 연구 및 사업 방향성 정립에 중요한 환경 변화 시그널이다.",,정부 AI/로봇 자율실험실 구축,AI 정책,,not_true_competitor_or_overseas
2335,정부/국회,정부_국회,AI 저작권,"[AI 정부정책] ""AI가 저작권 침해하면 어쩌지""…정부, 정책보험으로 리스크 덜어준다",ai 정부정책 ai가 저작권 침해하면 어쩌지 정부 정책보험으로 리스크 덜어준다,AI라이프경제,AI라이프경제,"Thu, 11 Jun 2026 00:38:36 GMT","[AI 정부정책] ""AI가 저작권 침해하면 어쩌지""…정부, 정책보험으로 리스크 덜어준다 AI라이프경제",https://news.google.com/rss/articles/CBMibEFVX3lxTE9rV19Kc2ZfcnMwcWcwenpNSTN0b0gtS21GSG04eWMzTWF3a1UzYTQ4bkhvWGZSMWFhOVV4M29pWWNMaEI2Vl9pY2VqRW5CSzM0NDZCaG9RSkFKZXh0UWhGSUw5SlN4anJ0aVpFMw?oc=5,google_rss_AI 저작권 when:2d,101.6,61.0,"ai_infrastructure_security,copyright_ai,government_ai,policy_legislation",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,101.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,AI 정책,AI 저작권 침해 정책보험 도입,카카오의 AI 서비스 개발 및 운영 시 발생할 수 있는 저작권 침해 리스크에 대한 정부의 정책적 접근 방식을 이해하고 대비하는 데 필요하다.,1,1,1,,,"AI 서비스 저작권 리스크에 대한 정부의 직접적인 정책 개입으로, 카카오 AI 사업에 중요. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov",gemini,,GOV_AI_CORE_POLICY,,other,"AI 저작권 관련 정부 정책의 구체화 사례로, 카카오 AI 서비스의 저작권 리스크 관리 전략 수립에 반영하고 향후 AI 기본법 등 저작권 조항 검토 시 중요한 참고 자료가 된다.",,AI 저작권 침해 정책보험 도입,AI 정책,,not_true_competitor_or_overseas
