id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2006,정부/국회,정부_국회,국가AI컴퓨팅센터,"김영록 지사 ""반도체 클러스터, 재생에너지 넘치는 솔라시도로""",김영록 지사 반도체 클러스터 재생에너지 넘치는 솔라시도로,뉴스1,뉴스1,"Thu, 11 Jun 2026 08:04:43 GMT","김영록 지사 ""반도체 클러스터, 재생에너지 넘치는 솔라시도로"" 뉴스1",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9rTFRaRllubjFZZXdYVTcyWk9VX2VaeDlNY0dqdW5LanhjeUY5eTZSdzd4ZHhIdjRIRms2ZzB1TXVMYXV3SEtycXhaamJ5VVRMN1dwdVpUYlp3WFdMbG1uWm96NjY?oc=5,google_rss_국가AI컴퓨팅센터 when:2d,-284.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-284.0,ai_infrastructure_security,,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,Y
1752,정부/국회,정부_국회,중소벤처기업부,'K-푸드' 혁신 위해 관계부처·기업·협회 뭉쳤다,k 푸드 혁신 위해 관계부처 기업 협회 뭉쳤다,지디넷코리아,지디넷코리아,"Thu, 11 Jun 2026 05:12:32 GMT",'K-푸드' 혁신 위해 관계부처·기업·협회 뭉쳤다 지디넷코리아,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1HZGtENFJDV0t0QVFUVVlhME14S0FCNFpmbHVYbjhjV2NaNGpPYllTUm9VaHdYeU5CSFFrbExHelAzRHpMVmZBVkFvZG9ubXhQSkNWTnlB?oc=5,"google_rss_""중소벤처기업부"" when:2d",-284.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-284.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:k 푸드 혁신 위해 관계부처 기업 협회 뭉쳤다,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:k 푸드 혁신 위해 관계부처 기업 협회 뭉쳤다,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,Y
1067,정부/국회,정부_국회,공정거래위원회,"[쇼츠] ""숨 헐떡이더니 몇 초 뒤""…뉴욕 관광마차 말 폐사",쇼츠 숨 헐떡이더니 몇 초 뒤 뉴욕 관광마차 말 폐사,연합뉴스,연합뉴스,"Thu, 11 Jun 2026 03:11:06 GMT","[쇼츠] ""숨 헐떡이더니 몇 초 뒤""…뉴욕 관광마차 말 폐사 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5MdEtCcGFMSHh1Sjc5U242ZjlMV1l5Um5vbkswMXlhV3Q1TlN0bk9TODZrYjRiRWpVTEVlcEJqRkRDVHloV0RSaC1jY28xRDg3ZGZCeGhtVzMzTjjSAWBBVV95cUxNWUNKRFhkTHVLbHhIMDVzVENJWUtSeWJfNGo2VHUwdFVZRHppSW95Qm8yOFl4VHpVUEw5MTNjUW5QblpuT3RNeDdDZDc5MkJhMlNLTm9LNERvOVBxOUx0T0c?oc=5,google_rss_공정거래위원회 site:yna.co.kr when:2d,-284.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-284.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:쇼츠 숨 헐떡이더니 몇 초 뒤 뉴욕 관광마차 말 폐사,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:쇼츠 숨 헐떡이더니 몇 초 뒤 뉴욕 관광마차 말 폐사,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,Y
1817,정부/국회,정부_국회,문화체육관광위원회,국민의힘 원내수석부대표에 대구 재선 김승수 의원(종합),국민의힘 원내수석부대표에 대구 재선 김승수 의원,연합뉴스,연합뉴스,"Thu, 11 Jun 2026 01:19:11 GMT",국민의힘 원내수석부대표에 대구 재선 김승수 의원(종합) 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1fWWU1Qmo2Q19qOGhPcUs4cE4zLXdzYkd4LUlDZmpfUHA5UDRlcXRfcjNRNjVWQlpoaTVRWGFYOUlwMFRORjc5TUZRRDB5UTI2VFpiXzNuUnoyeGt4ejIwUtIBYEFVX3lxTE1fWWU1Qmo2Q19qOGhPcUs4cE4zLXdzYkd4LUlDZmpfUHA5UDRlcXRfcjNRNjVWQlpoaTVRWGFYOUlwMFRORjc5TUZRRDB5UTI2VFpiXzNuUnoyeGt4ejIwUg?oc=5,google_rss_문화체육관광위원회 when:2d,-284.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,19.0,published_yesterday+exclusive_breaking,direct_risk,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-284.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:국민의힘 원내수석부대표에 대구 재선 김승수 의원,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:국민의힘 원내수석부대표에 대구 재선 김승수 의원,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,Y
883,정부/국회,정부_국회,공정거래위원회,"1660억 동반성장펀드·900억 안전투자…현대건설, 협력사 지원",1660억 동반성장펀드 900억 안전투자 현대건설 협력사 지원,더팩트,더팩트,"Fri, 12 Jun 2026 03:06:30 GMT","1660억 동반성장펀드·900억 안전투자…현대건설, 협력사 지원 더팩트",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9iaE1ldkgwVm1reV9Yd0MxX09KTk55VkkyTjVSc0FsbW9RZktEdWRuY3NKSDh2VjZKb1dUOEwxZGNnREw2Nm9OVmVYdGk0a3lyTHRRSUdwNFRid9IBVEFVX3lxTFBSQzNURzAxYmZQelpCWVNiNjFpdjFJZWhMMS1YTTZqak1BUWZyUlU3QmI1MnBhR0VXODFLeGw5aTF3ektiRjg1aThxc3FLbWVDMUh0RQ?oc=5,google_rss_공정거래위원회 when:2d,-284.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-284.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:1660억 동반성장펀드 900억 안전투자 현대건설 협력사 지원,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:1660억 동반성장펀드 900억 안전투자 현대건설 협력사 지원,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,Y
877,정부/국회,정부_국회,공정거래위원회,"여성소비자신문 모바일 사이트, 현대건설-대우건설, 공정거래 협약 체결...협력사 상생지원 체계 강화",여성소비자신문 모바일 사이트 현대건설 대우건설 공정거래 협약 체결 협력사 상생지원 체계 강화,통신일보,통신일보,"Fri, 12 Jun 2026 01:26:29 GMT","여성소비자신문 모바일 사이트, 현대건설-대우건설, 공정거래 협약 체결...협력사 상생지원 체계 강화 통신일보",https://news.google.com/rss/articles/CBMiZkFVX3lxTE4xOVhNRUcyVDg4TWk5dWs1YmVXVmJHR0poQjRIN3BfdEJ6RmplUk5OWjEzN3RVZ0wzYVpaSVo2LVNsWk92ZW5xOUF0RnlkblFsSDIxRlNyQXpUTk5nb2YtQXBWVUNtZw?oc=5,google_rss_공정거래위원회 when:2d,-284.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,24.0,published_today,general,,general,,,"weak_form_without_full_basis:actor=False,change=False,bridge=False",0,,,,-284.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:여성소비자신문 모바일 사이트 현대건설 대우건설 공정거래 협약 체결 협력사 상생지원 체계 강화,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:여성소비자신문 모바일 사이트 현대건설 대우건설 공정거래 협약 체결 협력사 상생지원 체계 강화,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,Y
1843,정부/국회,정부_국회,문화체육관광위원회,"서울시의회 ""김형재 의원, 강남역 ‘서울마이소울샵' 개점 환영""",서울시의회 김형재 의원 강남역 서울마이소울샵 개점 환영,이코노믹포스트,이코노믹포스트,"Fri, 12 Jun 2026 01:02:06 GMT","서울시의회 ""김형재 의원, 강남역 ‘서울마이소울샵' 개점 환영"" 이코노믹포스트",https://news.google.com/rss/articles/CBMiTEFVX3lxTE9vN28yeDlSWmFsSFNCVzI4T1hrWXhaeEdqa3VoVWZtdEtqOUZLR0duMmRSMnpFTEVKOUJIZ2hCeUVZSklMQ0JVS2VBTnU?oc=5,"google_rss_""문화체육관광위원회"" when:2d",-284.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-284.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:서울시의회 김형재 의원 강남역 서울마이소울샵 개점 환영,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:서울시의회 김형재 의원 강남역 서울마이소울샵 개점 환영,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,Y
1864,정부/국회,정부_국회,플랫폼 규제,"더블유게임즈, 소셜카지노 DTC 확대…매출 비중 38.7% 기록",더블유게임즈 소셜카지노 dtc 확대 매출 비중 38 7 기록,네이트,네이트,"Fri, 12 Jun 2026 01:09:00 GMT","더블유게임즈, 소셜카지노 DTC 확대…매출 비중 38.7% 기록 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1TVTdyUzJCWFJyZlhQNHBvOERNOU9RZGpFdXJZc1U2RHdDakd3M2w4dXhuUkg3WU0wS0NVbThQUUU2a0gtWlltbmpLdHNTY3lmaEZv?oc=5,google_rss_플랫폼 규제 when:2d,-284.0,-103.0,"earnings,financial_performance",financial_performance,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,,platform_operator_obligation,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-284.0,"policy_legislation,market_power_platform,financial_performance",government:general,,,경쟁사_해외이슈,INDUSTRY_STRUCTURAL_CHANGE,government_general_policy,government_general_policy:더블유게임즈 소셜카지노 dtc 확대 매출 비중 38 7 기록,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:더블유게임즈 소셜카지노 dtc 확대 매출 비중 38 7 기록,government_general_policy,weak_gov_basis:no_public_actor_action_domain,government_misclassified_industry_earnings,
646,정부/국회,정부_국회,과학기술정보통신부,"세이지, 과기정통부 ‘글로벌 ICT 미래 유니콘 육성기업’ 선정",세이지 과기정통부 글로벌 ict 미래 유니콘 육성기업 선정,에너지안전신문,에너지안전신문,"Thu, 11 Jun 2026 01:00:14 GMT","세이지, 과기정통부 ‘글로벌 ICT 미래 유니콘 육성기업’ 선정 에너지안전신문",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBYbXBoamh6dFdJa2taSG9Bb29GblBXYnl4eHk0clpyUmIyNkRjZ0wzMUl2eXJvcF9lMkFwNmNvdTZrOTB4NUdWNHJKNll2aWhtM0JJcndRUGZUeFpEVjl6cGZudVU?oc=5,google_rss_과학기술정보통신부 when:2d,-285.5,-42.5,,,과기정통부,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-285.5,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:세이지 과기정통부 글로벌 ict 미래 유니콘 육성기업 선정,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:세이지 과기정통부 글로벌 ict 미래 유니콘 육성기업 선정,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,Y
999,정부/국회,정부_국회,공정거래위원회,"동원건설산업, 내부거래에 신용보강까지…그룹 덕 '톡톡'",동원건설산업 내부거래에 신용보강까지 그룹 덕 톡톡,딜사이트,딜사이트,"Thu, 11 Jun 2026 20:09:04 GMT","동원건설산업, 내부거래에 신용보강까지…그룹 덕 '톡톡' 딜사이트",https://news.google.com/rss/articles/CBMiT0FVX3lxTFB0ZEFCMTBzeXBfdVFrOEpvZ3VkenhkNjFJNV94emhoQURnZXJWZlJtNENWY09ISEFabTZrdER6RzA5U2V5LVpGRHdzcS01VEU?oc=5,google_rss_공정거래위원회 규제 when:2d,-286.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-286.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:동원건설산업 내부거래에 신용보강까지 그룹 덕 톡톡,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:동원건설산업 내부거래에 신용보강까지 그룹 덕 톡톡,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,Y
1835,정부/국회,정부_국회,문화체육관광위원회,유영두 경기도의원 체육인 기회소득 사업의 반복된 수요예측 실패와 졸속 집행 질타 > 뉴스,유영두 경기도의원 체육인 기회소득 사업의 반복된 수요예측 실패와 졸속 집행 질타 뉴스,더코리아,더코리아,"Thu, 11 Jun 2026 17:41:00 GMT",유영두 경기도의원 체육인 기회소득 사업의 반복된 수요예측 실패와 졸속 집행 질타 > 뉴스 더코리아,https://news.google.com/rss/articles/CBMicEFVX3lxTE9DQkhxYjZsYmFxTE1iMmZlUFZETWF4bUlwS3FuMC11c0sxTzhFSHdPeWYyS0ZQaENoQnVaREc3V3Y1bko5ZFVVbnVjMXJqb1phODA5RG5nbWpLZGdjRWUwS3psN1N4S05VWmJPQWtOUy0?oc=5,google_rss_문화체육관광위원회 when:2d,-286.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-286.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:유영두 경기도의원 체육인 기회소득 사업의 반복된 수요예측 실패와 졸속 집행 질타 뉴스,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:유영두 경기도의원 체육인 기회소득 사업의 반복된 수요예측 실패와 졸속 집행 질타 뉴스,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,Y
3830,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"[중국 특징주] 알리바바, 협업 앱 '딩톡' 대표 전격 경질… AI 전략 내홍",중국 특징주 알리바바 협업 앱 딩톡 대표 전격 경질 ai 전략 내홍,뉴스핌,뉴스핌,"Thu, 11 Jun 2026 05:32:00 GMT","[중국 특징주] 알리바바, 협업 앱 '딩톡' 대표 전격 경질… AI 전략 내홍 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5iUW43Zm94VnBuZTB2Y2pmWDlUcXhJaThla3NyZ2U2dmZLRlEwcG92WlphMkFRWWJ2cDAyVWM5QTNEUDdzVldROXozQll0OU1nQ21hYWd3bTRScVpv?oc=5,google_rss_중국 AI when:2d,-286.5,-102.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v26_2_market_stock_commentary_excluded,,,,,,general,14.0,published_yesterday,direct_risk,,general,,,market_stock,0,,,,-286.5,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,산업동향,OFF_TOPIC,government_ai_core_policy,government_ai_core_policy:중국 특징주 알리바바 협업 앱 딩톡 대표 전격 경질 ai 전략 내홍,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,1,1,5,,,v26.2: market/stock commentary excluded from final,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:중국 특징주 알리바바 협업 앱 딩톡 대표 전격 경질 ai 전략 내홍,government_ai_core_policy,market_stock_excluded,,
1055,정부/국회,정부_국회,공정거래위원회,"보험·은행·건설업계, 협력 확대 박차…펫보험부터 외국인 결제·상생협력까지",보험 은행 건설업계 협력 확대 박차 펫보험부터 외국인 결제 상생협력까지,한국면세뉴스,한국면세뉴스,"Thu, 11 Jun 2026 01:23:36 GMT","보험·은행·건설업계, 협력 확대 박차…펫보험부터 외국인 결제·상생협력까지 한국면세뉴스",https://news.google.com/rss/articles/CBMiakFVX3lxTE96UFJzSXNOekllTzhqelBsd0dSanRNYnRONUVyOXF6ZFBRTTVGaWhoOFM1Y3J6aG45NGhnY3JPUmZoeVlsUFBVOGY4cTlBVnEwRm45N09LNnNPajBvb3R5UmJwUWV4Mzc3R1E?oc=5,google_rss_공정거래위원회 스테이블코인 when:2d,-287.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,Y,,,,,platform_operator_obligation,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-287.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:보험 은행 건설업계 협력 확대 박차 펫보험부터 외국인 결제 상생협력까지,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:보험 은행 건설업계 협력 확대 박차 펫보험부터 외국인 결제 상생협력까지,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,Y
1825,정부/국회,정부_국회,문화체육관광위원회,"정점식, 국힘 새 원내운영수석에 'TK 재선' 김승수 내정",정점식 국힘 새 원내운영수석에 tk 재선 김승수 내정,뉴스1,뉴스1,"Thu, 11 Jun 2026 01:21:01 GMT","정점식, 국힘 새 원내운영수석에 'TK 재선' 김승수 내정 뉴스1",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1mMFM5MDF4VFhobnNCYjRnSC0zNU9tbkV4TjdMeUJxcWNBTzRXc2JVM3lmRGtqU2IwN0RMNVVFc2pLbnNnM0NXdFJZa0h2U2Y1bm0xdTRvS0E1WDhRYk1z?oc=5,google_rss_문화체육관광위원회 when:2d,-287.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,direct_risk,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-287.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:정점식 국힘 새 원내운영수석에 tk 재선 김승수 내정,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:정점식 국힘 새 원내운영수석에 tk 재선 김승수 내정,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,Y
1075,정부/국회,정부_국회,공정거래위원회,"대우건설, 건설산업 상생협력 앞장…하도급대금 연동제 정착 추진",대우건설 건설산업 상생협력 앞장 하도급대금 연동제 정착 추진,뉴시스,뉴시스,"Thu, 11 Jun 2026 00:31:16 GMT","대우건설, 건설산업 상생협력 앞장…하도급대금 연동제 정착 추진 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE1GaDh6VElaaGVJOHo5Slh6c0dWanNMYm1KSDlQT081M1pTTzZTZDhYeC1qMk4xeExGS1M5YWk2bm13a2xGUHBZUTFReXNveFhiZEY5Nnc1UUt6ZXVhNThnZVg2NEk3ZFJUa1JOSV9jOVQxN0xyMzJBaNIBeEFVX3lxTE1GaDh6VElaaGVJOHo5Slh6c0dWanNMYm1KSDlQT081M1pTTzZTZDhYeC1qMk4xeExGS1M5YWk2bm13a2xGUHBZUTFReXNveFhiZEY5Nnc1UUt6ZXVhNThnZVg2NEk3ZFJUa1JOSV9jOVQxN0xyMzJBaA?oc=5,google_rss_공정거래위원회 site:newsis.com when:2d,-287.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-287.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:대우건설 건설산업 상생협력 앞장 하도급대금 연동제 정착 추진,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:대우건설 건설산업 상생협력 앞장 하도급대금 연동제 정착 추진,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,Y
1083,정부/국회,정부_국회,공정거래위원회,"대우건설, 하도급 상생협력 강화…140억 규모 동반성장펀드 운영",대우건설 하도급 상생협력 강화 140억 규모 동반성장펀드 운영,뉴스1,뉴스1,"Thu, 11 Jun 2026 00:06:42 GMT","대우건설, 하도급 상생협력 강화…140억 규모 동반성장펀드 운영 뉴스1",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1zNUpnSF9CejhJTFN2YVZIb3pUMzI0cjYwdFdURGF2WEhoMlh3RTd6eXhmV2d4Z1RPY3NldDdqckNfaWEzWFhVdmlVeXpIaHpVWTJURng2OTR0MFQ1dHdVTA?oc=5,google_rss_공정거래위원회 site:news1.kr when:2d,-287.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-287.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:대우건설 하도급 상생협력 강화 140억 규모 동반성장펀드 운영,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:대우건설 하도급 상생협력 강화 140억 규모 동반성장펀드 운영,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,Y
