id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v36_competitor_block_reason,v32_weak_non_digital_gov
30,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 부산도시철도 ‘QR 모바일 승차권’ 간편결제 참여",카카오페이 부산도시철도 qr 모바일 승차권 간편결제 참여,마일드경제,마일드경제,"Sat, 13 Jun 2026 01:48:00 GMT","카카오페이, 부산도시철도 ‘QR 모바일 승차권’ 간편결제 참여 마일드경제",https://news.google.com/rss/articles/CBMia0FVX3lxTE8xc1VuN0doOG9ibnBFM3FPOVRkN0FNQmJVWjlDcXlGbG9nZm9SV245NmVRX3J1Nk9MZV9ud2FRcmN1T2VXV2FrRkFiYmdGNWdvQWczZG9mZlpRR1BXM1lWMW00azAtanE5Uml3?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,카카오페이의 오프라인 결제 서비스 확장으로 사용자 편의성 증대 및 시장 점유율에 영향을 미친다.,2,2,2,,,"카카오페이의 오프라인 결제 서비스 확장 소식으로, 전략적 사업 확장을 파악하는 데 중요하다.",gemini,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,카카오페이,,,not_true_competitor_or_overseas,
27,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 부산도시철도 QR 모바일 승차권 간편결제 지원",카카오페이 부산도시철도 qr 모바일 승차권 간편결제 지원,디지털경제뉴스,디지털경제뉴스,"Sat, 13 Jun 2026 01:46:30 GMT","카카오페이, 부산도시철도 QR 모바일 승차권 간편결제 지원 디지털경제뉴스",https://news.google.com/rss/articles/CBMiakFVX3lxTE9JbnlEc2praEhpZTJEYWNMRTA3YkYzSmFLeUxXXzNjZG9ueG9pR2tWNWpDS044WkJxcHVPbVRKbFFRcVJSTDluYm5QaXFUY2ZmbEtjTFFXQlFDSURZclpBTkxvUHY4LTVyeVE?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,카카오페이의 오프라인 결제 서비스 확장으로 사용자 편의성 증대 및 시장 점유율에 영향을 미친다.,2,2,2,,,"카카오페이의 오프라인 결제 서비스 확장 소식으로, 전략적 사업 확장을 파악하는 데 중요하다.",gemini,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,카카오페이,,,not_true_competitor_or_overseas,
14,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[굿모닝금융] 수은·카카오페이·MG신용정보 등,굿모닝금융 수은 카카오페이 mg신용정보 등,비즈월드,비즈월드,"Fri, 12 Jun 2026 21:38:00 GMT",[굿모닝금융] 수은·카카오페이·MG신용정보 등 비즈월드,https://news.google.com/rss/articles/CBMiakFVX3lxTE5ncHh1aDVDdVZKVEY0VXZBcGNJbFhnSVdPTUF0dHdpcVVjb0IxTkQtS3dUTkpkNkNrZGFnRW1vS0pvaUp2bDl0T2gtbV95clY0TTN5NmxLMHlac2h4OXdTTHNuQWhuM0hodnc?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,카카오페이 일반 금융 동향,카카오페이의 일반적인 대외 활동 및 금융권 동향을 파악할 수 있다.,3,3,3,,,"카카오페이가 언급된 일반 금융 동향 기사로, 명확한 영향 경로가 있는 다른 기사가 있을 때 우선순위가 낮은 참조 기사이다.",gemini,FILLER_REFERENCE,,,other,,,카카오페이 일반 금융 동향,카카오페이,,,not_true_competitor_or_overseas,
11,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,월드컵 품은 네이버·카카오…응원 열기 속 서비스 띄우기 경쟁,월드컵 품은 네이버 카카오 응원 열기 속 서비스 띄우기 경쟁,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 21:08:07 GMT",월드컵 품은 네이버·카카오…응원 열기 속 서비스 띄우기 경쟁 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE95NkdtaDB0YUtxcE5wTmxTZDZMaC1vOVliSXhqby1USzg2MUsyT3dxcGJYd0V6aVVJQnRsX09SelVjQ0JCNWxGcjRPVm9QWG8?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"네이버,카카오",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오 서비스 운영,카카오 월드컵 서비스 경쟁,카카오의 월드컵 관련 서비스 운영 및 경쟁사와의 마케팅 활동을 파악할 수 있다.,3,3,3,,,"월드컵 관련 서비스 경쟁에 대한 기사로, 운영 및 마케팅 전략 관점에서 참고할 수 있으나 직접적인 리스크는 아니다.",gemini,FILLER_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,카카오 월드컵 서비스 경쟁,카카오 서비스 운영,,,not_true_competitor_or_overseas,
34,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오톡 맞고 전문가들이 알려주는 핵심 노하우 - 성공을 위한 필수 요소,카카오톡 맞고 전문가들이 알려주는 핵심 노하우 성공을 위한 필수 요소,kmrk.ru,kmrk.ru,"Fri, 12 Jun 2026 20:16:59 GMT",카카오톡 맞고 전문가들이 알려주는 핵심 노하우 - 성공을 위한 필수 요소 kmrk.ru,https://news.google.com/rss/articles/CBMigwFBVV95cUxQeTBCMlRfdlhWYWVBMFhwWW9YdTd0YkU1a1QyWmFuTm5FbWJvbnBETmN5dHBNdTBSWjdvb1JJa2ZUMllSZU5Vb2ZWNzZDVEtoSHRHaHlib2JwTHJKUzhIcGVqUTA2Z2tnMDZRZEYwU0ZMbkJJN2dKaWpOdlJRMWNqZWJQbw?oc=5,google_rss_카카오 when:2d,41.3,10.5,,,"카카오,카카오서비스,카카오톡",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,41.3,,,,,자사_및_계열사_이슈,OFF_TOPIC,self_filler_reference,self_filler_reference:카카오톡 맞고 전문가들이 알려주는 핵심 노하우 성공을 위한 필수 요소,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,Y,"카카오톡 게임 관련 단순 가이드 기사로, 카카오 대외협력팀이 알아야 할 영향 경로가 없다.",gemini,OFF_TOPIC,,,other,,,self_filler_reference:카카오톡 맞고 전문가들이 알려주는 핵심 노하우 성공을 위한 필수 요소,self_filler_reference,,,not_true_competitor_or_overseas,
1590,산업동향,산업동향,인공지능 산업 동향,"한-이탈리아, 통상환경 개선으로 첨단산업 공급망 시너지 본격화",한 이탈리아 통상환경 개선으로 첨단산업 공급망 시너지 본격화,대한민국 정책브리핑,대한민국 정책브리핑,"Fri, 12 Jun 2026 19:15:41 GMT","한-이탈리아, 통상환경 개선으로 첨단산업 공급망 시너지 본격화 대한민국 정책브리핑",https://news.google.com/rss/articles/CBMibEFVX3lxTE54WUU2d3ZMNmVMa3ByOWRncUtJaDVsSk5BZm8tSF9vNDdhbUdSODhnRUVWaERFVUM2ZUVwalBicTdzNjN3MW1ua1N6V0tsTlN5V3UzNDBNMTlHd1A4dXdJNXE0SGNGN0kzM3FfSA?oc=5,google_rss_인공지능 산업 동향 when:2d,22.5,25.0,policy_legislation,policy_legislation,,industry_without_core_digital_trend,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,22.5,"policy_legislation,ai_infrastructure_security",industry:general,,,산업동향,OFF_TOPIC,government_ai_core_policy,government_ai_core_policy:한 이탈리아 통상환경 개선으로 첨단산업 공급망 시너지 본격화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,Y,카카오와의 직접적인 정책 환경 또는 규제 의무에 닿는 영향 경로를 설명하기 어렵다. 일반적인 산업 동향이다.,gemini,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:한 이탈리아 통상환경 개선으로 첨단산업 공급망 시너지 본격화,government_ai_core_policy,,,not_true_competitor_or_overseas,
71,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,역대급 과징금으로 결론 난 쿠팡 사태…`개인정보 유출` 일상으로,역대급 과징금으로 결론 난 쿠팡 사태 개인정보 유출 일상으로,디지털데일리,디지털데일리,"Sat, 13 Jun 2026 21:00:00 GMT",역대급 과징금으로 결론 난 쿠팡 사태…`개인정보 유출` 일상으로 디지털데일리,https://news.google.com/rss/articles/CBMiZEFVX3lxTFA1MHFpNmJHZDM3WWloclh0Nml0aHYtX0R0ZXZxMTJQSHRGTjFpMzNUMi1IUS1iVUNpNFJhZUI5S0VsZ09kT09XRW1mclpBa0R3WjFNcmxQTGhaaUZvWnJ1Yk95UHA?oc=5,google_rss_카카오게임즈 site:ddaily.co.kr when:2d,-10.2,-25.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,쿠팡,v26_self_without_direct_kakao_entity;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,-10.2,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,GOV_PLATFORM_REGULATION,개인정보 보호,쿠팡 개인정보 유출 제재,"경쟁사인 쿠팡에 대한 개인정보 유출 제재는 플랫폼 사업자 전반에 대한 개인정보 보호 규제 강화 기조를 시사하며, 카카오의 개인정보 관리 및 대응 전략에 대한 점검 필요성을 제기한다.",1,1,1,,Y,"경쟁사인 쿠팡에 대한 개인정보 유출 제재 소식으로, 플랫폼 사업자 전반의 규제 환경 및 개인정보 리스크 관리에 대한 중요한 시사점을 제공한다. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain",gemini,DIRECT_RISK,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"개인정보위의 플랫폼 대상 규제 집행 강화 기조를 파악하고, 유사 사례 발생 시 카카오에 적용될 수 있는 정책적 영향을 예측해야 한다.","국내 주요 플랫폼 사업자에 대한 규제 당국의 개인정보 관련 엄격한 잣대를 확인할 수 있으며, 자사 서비스의 개인정보 보호 강화를 위한 노력을 지속해야 함을 시사한다.",쿠팡 개인정보 유출 제재,개인정보 보호,,,not_true_competitor_or_overseas,
24,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[분석] 네이버-엔비디아 회동에 ‘카카오’ 왜 없나 했더니… “오픈AI 만난다”,분석 네이버 엔비디아 회동에 카카오 왜 없나 했더니 오픈ai 만난다,이코노미톡뉴스,이코노미톡뉴스,"Fri, 12 Jun 2026 23:10:14 GMT",[분석] 네이버-엔비디아 회동에 ‘카카오’ 왜 없나 했더니… “오픈AI 만난다” 이코노미톡뉴스,https://news.google.com/rss/articles/CBMibEFVX3lxTE9MNGRWNFJZNU5xb25wbU1rSjRwUHA4S2ZNbEVNazcxamtScXlUdGZsNV9vV3JEQjNMMXI2SWtVc0V5d0dseVdjTUV5R0lLZGlXOU9yejZaclFudTZqRWVzVU1OTmRFRDFjVmZVOA?oc=5,google_rss_카카오 when:2d,-17.3,-7.7,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,global_incident:ai_security_policy:kakao:openai_security_access,rumor_or_report,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,-17.3,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오 AI,카카오 AI 협력 지형 분석,"카카오의 AI 협력 전략에 대한 외부 시각과 경쟁사 동향을 파악하고, 미래 AI 파트너십 전략 수립에 참고할 수 있다.",2,2,2,,,"카카오의 AI 협력 전략과 경쟁사 동향을 분석하는 기사로, 전략적 방향성과 대외 인식을 파악하는 데 중요하다.",gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,카카오 AI 협력 지형 분석,카카오 AI,,self_analysis_feature_deprioritized,not_true_competitor_or_overseas,
8,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[기획] '삼겹살 회동'이 드러낸 AI 협력 지형…카카오는 왜 빠졌나,기획 삼겹살 회동 이 드러낸 ai 협력 지형 카카오는 왜 빠졌나,서울경제TV,서울경제TV,"Fri, 12 Jun 2026 22:00:05 GMT",[기획] '삼겹살 회동'이 드러낸 AI 협력 지형…카카오는 왜 빠졌나 서울경제TV,https://news.google.com/rss/articles/CBMiZEFVX3lxTE94YzM2LVE2eVdBTC1PWm5JdGFiSktPbE85eGR6dnk3V2x6R0ZHWEFQOE84RDF1NW1aZ1JuZHF6Y0NPdGIwOFFJbTN4NHpKOTJtR3BZaFhKZm5aSnFUQS13Vm81bGo?oc=5,google_rss_카카오 when:2d,-17.3,-12.7,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,event:카카오:ai_infrastructure_security,review_scheduled,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,-17.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오 AI,카카오 AI 협력 지형 분석,"카카오의 AI 협력 전략에 대한 외부 시각과 경쟁사 동향을 파악하고, 미래 AI 파트너십 전략 수립에 참고할 수 있다.",2,2,2,,,"카카오의 AI 협력 전략과 경쟁사 동향을 분석하는 기사로, 전략적 방향성과 대외 인식을 파악하는 데 중요하다.",gemini,STRATEGIC_REFERENCE,,,other,,,카카오 AI 협력 지형 분석,카카오 AI,,self_analysis_feature_deprioritized,not_true_competitor_or_overseas,
804,정부/국회,정부_국회,문화체육관광위원회,"윤재영 경기도의원 ""체육 정책 예산, 집행률 탈피해 '정책 효과' 중심으로 재설계해야""",윤재영 경기도의원 체육 정책 예산 집행률 탈피해 정책 효과 중심으로 재설계해야,MSN,MSN,"Sat, 13 Jun 2026 04:02:01 GMT","윤재영 경기도의원 ""체육 정책 예산, 집행률 탈피해 '정책 효과' 중심으로 재설계해야"" MSN",https://news.google.com/rss/articles/CBMi9wNBVV95cUxOSXRqeEtmRy1VNWJaa0tRZXVmWWFsOWtJaHJidk43TEZQa09BdmhJNGlZYVhyOWpSOFd3MVNJaC05RmRJeC1lcDdQTGlMaEstX3phNkdaTjJwUVJpbGQ3a01yR0xCbHFSODR3dzBZSC1CX3p3dzhmdThaamE4VVdIcmRJM3hzU2xfVGV5Wi1QWlIyREZ6Y3dvN0ZBR3huMTQ5SzM2bnZIMVZWQm9ZdjZud2VpdkhDZzlZb2xGZnhVMHFxa1JmLWpESkV4TFhNWGtnRExQVF9CUkNUUDZubThiRzhad2NERDhRT3gwaThXRTAwZmgwYmJuYW56X19mX1c1LUI4b3RpN2dObnRreEthcS1XQWR2TTIzY0hiWFdKZ2t5bFBBLUFmc2laUlNkamk2dWJ0NHQ2UjhMQ0sxQ0Rmc2c3ZWNGbVYyckJRNm13Zy10V0kyaEkxd2x2Vk04QzE4dE54dUdQb01LYTZfdmxLUU5ZTmNLenVxMURDOFptRWYzWmZCTEkxOWJQTl9nQUQ2c3dZNW1QMVRmSGFPVlR6NUQ3bkRpRkJwb2tVSTJ2Z1FBX2Jnd0hDN01yZ0I1TFpFM2lsQkg2Z1BVYll6a05IS1RKQjdrTHFwMU9TOHdsN01aTTZEV00zV0FHQnJtem5hSTY1SkpQVQ?oc=5,"google_rss_""문화체육관광위원회"" when:2d",-28.4,40.0,policy_legislation,policy_legislation,,v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,-28.4,policy_legislation,government:policy_legislation,,,정부_국회,OFF_TOPIC,government_general_policy,government_general_policy:윤재영 경기도의원 체육 정책 예산 집행률 탈피해 정책 효과 중심으로 재설계해야,카카오 대외협력 관점 간접 참고,2,2,2,,Y,"카카오의 정책 환경, 규제 의무, 대관 경로와 무관한 지방 의원의 일반적인 정책 발언이다.",gemini,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,카카오 대외협력 관점 간접 참고,카카오 대외협력 관점 간접 참고,government_general_policy:윤재영 경기도의원 체육 정책 예산 집행률 탈피해 정책 효과 중심으로 재설계해야,government_general_policy,,,not_true_competitor_or_overseas,Y
764,정부/국회,정부_국회,중소벤처기업부,한성숙 중기부 장관 “식품 제조기업 중 스마트공장 16% 불과... 제조데이터 구축에 집중지원”,한성숙 중기부 장관 식품 제조기업 중 스마트공장 16 불과 제조데이터 구축에 집중지원,MSN,MSN,"Sat, 13 Jun 2026 14:11:33 GMT",한성숙 중기부 장관 “식품 제조기업 중 스마트공장 16% 불과... 제조데이터 구축에 집중지원” MSN,https://news.google.com/rss/articles/CBMihwRBVV95cUxOTHJXR3NhYTUxMWFLVTRoUlIwOE5jQ1VMY1dFTkNFZGlMV0tocUtzSFRZMWJYcmJ2RHRtTEpyVi1IU1VTbTd2UmlTTFdSNXhCU21kMTFDbVVVQW1kbkpIMkFtRW5lMjJEMjREWjBFcENvSHBkQ1A5NWpldFZULU1UVDU4dnZEaUVPTVZxNmdfZ2xNMEk0VC13d1hwZHFzc2duZEVfeXFPbGIzaUd2RTVVNVVyYnl4WXRFN0lwc3BPbkhxN1A3cV9NQWVDNlNDRnJNVG85aW9UTi13cUl6bERiUGVyRVlmTlRkekZwQXFYYzlhQU5WZGUwZlFUdUo2OVgxQzFSWEp5SVphNGpRXzhNaHdlSV9oQVg4aWRaMkdxazlZcjJYelFCeW02SU9pZ3BkM3h2eHlkS0wtVmEtVnRaZmsxZjEzb2ZGRkRvdVZQU2g1NDlHWkFIQVpZX0l4TjhvYnVEMy10SW43TkVqRmxqRjdOWGlsRnJNNkZ1NkJRaWxfWkJaUzV5TVQyS0FLVURrbV9JQzktenR0U0w0VWZJQm8yN015WnpIaFFsOGRtOUhQT0ZDcFdUdjNPd2IyeWxhV19xMjcwRjJRMmQ2dWlmMjJWaWVuejBzblJtVVM3RTNfeFo4ZDBwTFdnUG9yYUhaVFdNUktnLUJLaDVvOU9xR2g2Ymw0dGM?oc=5,google_rss_중소벤처기업부 when:2d,-35.4,33.0,,,,v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,-35.4,,,,,정부_국회,OFF_TOPIC,comp_overseas_regulation_data,comp_overseas_regulation_data:한성숙 중기부 장관 식품 제조기업 중 스마트공장 16 불과 제조데이터 구축에 집중지원,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,Y,카카오와의 직접적인 정책 환경 또는 규제 의무에 닿는 영향 경로를 설명하기 어렵다. 중소기업의 스마트공장 지원에 대한 일반적인 정책 뉴스이다.,gemini,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:한성숙 중기부 장관 식품 제조기업 중 스마트공장 16 불과 제조데이터 구축에 집중지원,comp_overseas_regulation_data,,,not_true_competitor_or_overseas,Y
404,정부/국회,정부_국회,금융위원회,금융위 공공기관 부실채권 정조준…이달 대책 나온다,금융위 공공기관 부실채권 정조준 이달 대책 나온다,연합뉴스,연합뉴스,"Sat, 13 Jun 2026 20:55:00 GMT",금융위 공공기관 부실채권 정조준…이달 대책 나온다 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1vejdZWXdiS2lTQlQ2MDdwU3o5R2lZZ2txYS1jSkpTdDMyYkVRQU04blpNNDZ6T3NPU29xVnYxMHFXanVBN0pEM3JzYk5vQnBWNC03dXg3ZE5EYnPSAWBBVV95cUxQVHZ4VTBTaVVjWE9CeXJkZ2hSdTlNc3ZNMWN2dUZJa1haWXNEeXVmSXRuZ1BVT3lmTDBzVjYxdkhGYTNfUnFlX2k1MTNlYmZ2MDFZTmFCSkN0Y09wazFSdmw?oc=5,google_rss_금융위원회 site:yna.co.kr when:2d,-35.5,-35.5,policy_legislation,policy_legislation,금융위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,event:금융위:policy_legislation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-35.5,policy_legislation,government:policy_legislation,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융위 공공기관 부실채권 정조준 이달 대책 나온다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,카카오의 사업 영역 및 정책 환경과 직접적인 연관성이 매우 낮은 금융 관련 일반 정책이다. / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov / v34_domestic_government_policy_forced_to_gov,gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융위 공공기관 부실채권 정조준 이달 대책 나온다,government_general_low_relevance,,,not_true_competitor_or_overseas,
1619,산업동향,산업동향,플랫폼 시장점유율,"HTX, 5월 실적 보고서 발표: 전통 금융(TradFi) 월간 거래량 10억 달러 돌파, 다방면에서의 진전이 생태계에 대한 신뢰 회복",htx 5월 실적 보고서 발표 전통 금융 tradfi 월간 거래량 10억 달러 돌파 다방면에서의 진전이 생태계에 대한 신뢰 회복,Bitcoin News,Bitcoin News,"Fri, 12 Jun 2026 17:47:11 GMT","HTX, 5월 실적 보고서 발표: 전통 금융(TradFi) 월간 거래량 10억 달러 돌파, 다방면에서의 진전이 생태계에 대한 신뢰 회복 Bitcoin News",https://news.google.com/rss/articles/CBMikgJBVV95cUxOMVFqQWJpZ1IxemRuUmh4c19XbndNemlHZHBRQUMxUHdpaVRqYkZOWHRjRG9KdTFIWkZmUTgtUW83b09oSHF1RGtaRVozWWVaV2wyZUNFdjBQVTBtS25BUUNZT29pNFhMekh0Yk1FZjRoVHYydnlJODFyd2U0Mmx5X2F2NDlFZEk2em4ySGljeklpNWliOVBIcTZXeDRnX1BoS0NEY2ZEbmNseGM3UFZleGQ2RDNtR251Y3NNOFJFTS1KRHBBVmdEX18yLUFyNF94TGUxVzNmUjFXVkxEeUFtNEFWendlT3hnZ1EtZGM5bm5QR2ItWTdlTUU3Q1RxcUVtQWppSWdLWlVkdGo2czltem5R?oc=5,google_rss_플랫폼 시장점유율 when:2d,-36.5,30.0,"earnings,financial_performance",financial_performance,,"v27_industry_without_two_of_three_basis:insufficient_industry_basis:actor=False,change=True,bridge=False",,,,,,general,14.0,published_yesterday,direct_risk,,rumor_or_report,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,-36.5,"market_power_platform,financial_performance,platform_obligation",industry:general,,,산업동향,OFF_TOPIC,industry_structural_change,industry_structural_change:htx 5월 실적 보고서 발표 전통 금융 tradfi 월간 거래량 10억 달러 돌파 다방면에서의 진전이 생태,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,Y,"특정 해외 암호화폐 거래소의 실적 보고서로, 카카오의 정책 환경 또는 사업 전략과 직접적인 영향 경로를 설명하기 어렵다. / v23_guardrail_fail:v27_industry_without_two_of_three_basis:insufficient_industry_basis:actor=False,change=True,bridge=False",gemini,,,,other,,,industry_structural_change:htx 5월 실적 보고서 발표 전통 금융 tradfi 월간 거래량 10억 달러 돌파 다방면에서의 진전이 생태,industry_structural_change,,,not_true_competitor_or_overseas,
1608,산업동향,산업동향,플랫폼 시장점유율,AI·IP 확장이 이끄는 K-콘텐츠 2026년 성장 전략,ai ip 확장이 이끄는 k 콘텐츠 2026년 성장 전략,한국AI부동산신문,한국AI부동산신문,"Sat, 13 Jun 2026 20:08:39 GMT",AI·IP 확장이 이끄는 K-콘텐츠 2026년 성장 전략 한국AI부동산신문,https://news.google.com/rss/articles/CBMiTEFVX3lxTFBHM3ZxVVdvLVB4NjZuV0JZa2p3anlTRFJqTGdtWEctTkp4bjN5M3lJNmdVMDYxSHh5cWtCYjJvNkxtZEJmTUhFN1ZKNm4?oc=5,google_rss_플랫폼 시장점유율 when:2d,-43.0,16.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,"v27_industry_without_two_of_three_basis:insufficient_industry_basis:actor=False,change=False,bridge=True",,,,,,general,24.0,published_today,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,-43.0,"policy_legislation,market_power_platform,ai_infrastructure_security",industry:ai_infrastructure,,,산업동향,OFF_TOPIC,government_ai_core_policy,government_ai_core_policy:ai ip 확장이 이끄는 k 콘텐츠 2026년 성장 전략,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,Y,"AI와 IP를 활용한 K-콘텐츠 성장 전략은 광범위한 산업 동향으로, 카카오에 대한 직접적인 정책적 의무나 전략적 변화를 유도하는 구체적인 내용이 부족하다. / v23_guardrail_fail:v27_industry_without_two_of_three_basis:insufficient_industry_basis:actor=False,change=False,bridge=True",gemini,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai ip 확장이 이끄는 k 콘텐츠 2026년 성장 전략,government_ai_core_policy,,,not_true_competitor_or_overseas,
