id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v36_competitor_block_reason,v26가드레일사유,v32_weak_non_digital_gov
688,정부/국회,정부_국회,행정안전부,'안전디딤돌' 앱 개편…이용자 위치기반 재난문자 제공,안전디딤돌 앱 개편 이용자 위치기반 재난문자 제공,네이트,네이트,"Sun, 14 Jun 2026 03:00:00 GMT",'안전디딤돌' 앱 개편…이용자 위치기반 재난문자 제공 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE93OExJaEl4bW5kX19Lb24wRmhxa1lsSnlXbGZXeUNia01oclBndjZMWW1xTGFuOWtkNklmaUZCbVhKOTBmY2ZlV0owQ0cwVWM3a08w?oc=5,google_rss_행정안전부 when:2d,-364.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-364.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:안전디딤돌 앱 개편 이용자 위치기반 재난문자 제공,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:안전디딤돌 앱 개편 이용자 위치기반 재난문자 제공,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
721,정부/국회,정부_국회,중소벤처기업부,'장인정신 강국' 이탈리아와 맞손…中企·소상공인 협력 강화,장인정신 강국 이탈리아와 맞손 소상공인 협력 강화,매일일보,매일일보,"Sun, 14 Jun 2026 03:00:00 GMT",'장인정신 강국' 이탈리아와 맞손…中企·소상공인 협력 강화 매일일보,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9BVmhzM3NNSDVqUnVMRVliYkJGbmtuc1FKLUFGT3lTTFIzU1JyZi1yUnY0MWtsN25odTRxVkJrV3gzUWZlcmszQkpRZ3F3aE41VWR1S2Jyem02ZW9PSWV3dW9NZ0E?oc=5,google_rss_중소벤처기업부 when:2d,-364.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-364.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:장인정신 강국 이탈리아와 맞손 소상공인 협력 강화,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:장인정신 강국 이탈리아와 맞손 소상공인 협력 강화,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,,
750,정부/국회,정부_국회,중소벤처기업부,"한·이탈리아, 중기·소상공인 협력 강화…양국 정상 임석하에 협약 체결",한 이탈리아 중기 소상공인 협력 강화 양국 정상 임석하에 협약 체결,아시아투데이,아시아투데이,"Sun, 14 Jun 2026 03:00:00 GMT","한·이탈리아, 중기·소상공인 협력 강화…양국 정상 임석하에 협약 체결 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE5ld1B2aWU3UE1nSkZCRFFCZy00ejYwMUg0U2xqNW12T0kyTUFLenBGRnpiMUlZTkNza1dvTlhvYXNEdXB5OXZLSDh2VFZQRXcxc0liQzZ5OW5UcGhjdjhGSldJbUxic1JIbVR6Ql9B?oc=5,google_rss_중소벤처기업부 when:2d,-364.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,,"weak_form_without_full_basis:actor=False,change=False,bridge=False",0,Y,unknown,-364.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:한 이탈리아 중기 소상공인 협력 강화 양국 정상 임석하에 협약 체결,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:한 이탈리아 중기 소상공인 협력 강화 양국 정상 임석하에 협약 체결,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,,
746,정부/국회,정부_국회,중소벤처기업부,"중기중앙회, 이탈리아 중기·협동조합과 맞손…민간협력 확대 방안 논의",중기중앙회 이탈리아 중기 협동조합과 맞손 민간협력 확대 방안 논의,더퍼블릭,더퍼블릭,"Sun, 14 Jun 2026 00:13:17 GMT","중기중앙회, 이탈리아 중기·협동조합과 맞손…민간협력 확대 방안 논의 더퍼블릭",https://news.google.com/rss/articles/CBMib0FVX3lxTE5nbExNS3JvRVh1YXBQZWV5VGw2V0hEeDN5eW9uVWZldUczRjNSUVBUMUg4ekF0Ni1NWVkyNmpXYkVfMURyLXByNFkxa3EyMlBTaG9hbUxkNXpyeXdFeFpKbGVESmFxVm1laEZRV29Md9IBb0FVX3lxTE5nbExNS3JvRVh1YXBQZWV5VGw2V0hEeDN5eW9uVWZldUczRjNSUVBUMUg4ekF0Ni1NWVkyNmpXYkVfMURyLXByNFkxa3EyMlBTaG9hbUxkNXpyeXdFeFpKbGVESmFxVm1laEZRV29Mdw?oc=5,google_rss_중소벤처기업부 when:2d,-364.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-364.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:중기중앙회 이탈리아 중기 협동조합과 맞손 민간협력 확대 방안 논의,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:중기중앙회 이탈리아 중기 협동조합과 맞손 민간협력 확대 방안 논의,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,,
255,정부/국회,정부_국회,공정거래위원회,"추미애, 노무현 참배·문재인 예방…""하나된 민주세력 지켜달라""",추미애 노무현 참배 문재인 예방 하나된 민주세력 지켜달라,뉴시스,뉴시스,"Sat, 13 Jun 2026 08:23:40 GMT","추미애, 노무현 참배·문재인 예방…""하나된 민주세력 지켜달라"" 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFB2YmZpZFJIVURSVERabzYwQzI2T1FJTHFwZDNfWmNkTkJJbDNsZEpMTVQ4ZEpTVUZGTkFfeGg5NmlNZ01XN3o1dVdpU2Y1NGdiT1VuazAzLUVSOGJ4UVZNc9IBeEFVX3lxTE1CM0syak9yTzRseHVoNEhhVWVIV1VuZW9WbU16Zjk5WWlLM1c2dzVTM0lwWE94SFlEVnNrVmxPemhodG1tS0xlRmhhRHlubm9mQUJhNjZxOUN2MDVNM01BQ1VlM1FkNk1MeGRIYzQtVGdyRlRDRTdJaw?oc=5,google_rss_공정거래위원회 site:newsis.com when:2d,-364.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-364.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:추미애 노무현 참배 문재인 예방 하나된 민주세력 지켜달라,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:추미애 노무현 참배 문재인 예방 하나된 민주세력 지켜달라,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
590,정부/국회,정부_국회,금융감독원,"이재명 대통령, '주식 선행매매' 강력 질타하며 전면 조사 예고",이재명 대통령 주식 선행매매 강력 질타하며 전면 조사 예고,공감신문,공감신문,"Sat, 13 Jun 2026 11:07:14 GMT","이재명 대통령, '주식 선행매매' 강력 질타하며 전면 조사 예고 공감신문",https://news.google.com/rss/articles/CBMiaEFVX3lxTFB0UXBoTnFwX2Rta0ZsUVQtVnItZnc2Rms0WHl0MDJDYncyR3dfdTdPVGN5WTI5WFBZdWZvR1JDM0FWS05LSFprWUhsOG91VU4tWGQzQTFmZm5URU8tT2ZKa1hLNkxjd3Js?oc=5,google_rss_금융감독원 조사 when:2d,-365.0,-45.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,,review_scheduled,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-365.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:이재명 대통령 주식 선행매매 강력 질타하며 전면 조사 예고,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:이재명 대통령 주식 선행매매 강력 질타하며 전면 조사 예고,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
318,정부/국회,정부_국회,금융위원회,"완판된 국민성장펀드, 3분기 6000억원 더 푼다",완판된 국민성장펀드 3분기 6000억원 더 푼다,ebn.co.kr,ebn.co.kr,"Sun, 14 Jun 2026 03:00:00 GMT","완판된 국민성장펀드, 3분기 6000억원 더 푼다 ebn.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1MZmVoQmxVaUJrbFN2dEpuQUYzUGNpaHJsVWRCYkxRNk5LWFktVzVCY01mY3pKcTkyX0NRQVVLSGM5Z1lvcHZ4dVBQcW1MdHR0cGJhNHhTXzF1WDhnYkxXZ0RacFg0Szlw?oc=5,google_rss_금융위원회 when:2d,-366.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-366.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:완판된 국민성장펀드 3분기 6000억원 더 푼다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:완판된 국민성장펀드 3분기 6000억원 더 푼다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
385,정부/국회,정부_국회,금융위원회,"MBK, ""고려아연 감사위에 '독립적 전수조사' 착수해야""",mbk 고려아연 감사위에 독립적 전수조사 착수해야,네이트,네이트,"Sat, 13 Jun 2026 04:07:00 GMT","MBK, ""고려아연 감사위에 '독립적 전수조사' 착수해야"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5JWW1xNF9mNHhZZ2JaeDZfZm5iTlJYR3l2Yy0yRWlDTm84SnFGS3I4SzhVN1ZoQ2dQOVdDYV9hdDRHczBnVmJvbE9Jd1g1aUxHdUsw?oc=5,google_rss_금융위원회 조사 when:2d,-368.0,-45.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-368.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:mbk 고려아연 감사위에 독립적 전수조사 착수해야,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:mbk 고려아연 감사위에 독립적 전수조사 착수해야,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
650,정부/국회,정부_국회,금융감독원,"尹, 오늘 ‘반란 우두머리 혐의’ 종합특검 두 번째 조사 - 조선비즈",오늘 반란 우두머리 혐의 종합특검 두 번째 조사,Chosunbiz,Chosunbiz,"Sat, 13 Jun 2026 00:02:00 GMT","尹, 오늘 ‘반란 우두머리 혐의’ 종합특검 두 번째 조사 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMigwFBVV95cUxQblV1cFdSM1U3VU12LUtHVG83a0x6QUtsdW9GWXhQbUswejBBOWhxeFRORlRJTWRRb1BEdVBVVVhDZXAwN0xidVpHaUN0SzB4T2FCUndnbTBTbmp6ZVl1MnhMYi0zVVRFNTdrYWxNaTlHLXJvdVMzLU5SMnFqVGhGOWZTONIBlwFBVV95cUxQeXlleDFWekNlYU1VVlktdGpqZjFUZjZTN0lDazlGbnJfSkhYT29iYkZtUEpweWROQ1BuYXQ3c1pEMG1XbThjamxMeFVfSGpXVDlZSW1RRUtyYi1SXzFkR1BKamVCMlRNTGFQMFhpa2ZrS0V4YTF0MXhVWmRKZVdRdUdnVDd3ZXNSSmttME5DakhMY0xwaDM4?oc=5,google_rss_금융감독원 site:chosun.com when:2d,-368.0,-45.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,19.0,published_yesterday+exclusive_breaking,official_action,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-368.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:오늘 반란 우두머리 혐의 종합특검 두 번째 조사,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:오늘 반란 우두머리 혐의 종합특검 두 번째 조사,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
388,정부/국회,정부_국회,금융위원회,"증선위, '회계처리 위반' 영풍·고려아연·한결엘에스 감사인 지정 조치",증선위 회계처리 위반 영풍 고려아연 한결엘에스 감사인 지정 조치,MSN,MSN,"Sat, 13 Jun 2026 10:11:06 GMT","증선위, '회계처리 위반' 영풍·고려아연·한결엘에스 감사인 지정 조치 MSN",https://news.google.com/rss/articles/CBMirANBVV95cUxOT1hSUXFlVEtGNFdfa1VBRDUxc19xMWRBc1RLS01FSjIwaVJHQjBRUXpmZkJuSUYtSlJyZ0o2Q1Nwemhma2FRdGhUdlhQV1hIT2tCVlVaTjN0TGRFUE9BZEdhVkxzZWs2c3dRcmhQVmpvdE9xaS05cUU4THFwaGJVNkJTUVEySlpaTWMzSUNueXdQVGd1c3F4b2pXTlF1Vk5FSHprRldoRUVxcExDZTFjNjdqaVRyUmZSLU5VTWdNVkJzMVdmZTdEZFpyWlZFeXVNbi1UUFFEVC1ESnFVdmVJcFRKUjVpLWExdnNUYXlXeFEtOTZrVm1BaFpzSEtEemlXcmpvVFNHdGZTTTFxVUZ0b1pMY0htWEx3Y0lNaDZ3Nlo2OGJ3cWhVUEUyaV95LTZCMUctSDRXYWRYdktGRjZWYmxocjdQUU1JMjNkNXRDeVdpdVM3NXpJSFJBMkMySldBdXMzc1RVaHBOSnZjYWJva2ZkNXNwa1BHVFVtU1Z4Z3pVeGVhQ3BTMm1Tc3VLeGlMbXRDYUpXcU5ybm5MNUlxejFSMTE5aUFYZTllSw?oc=5,google_rss_금융위원회 조사 when:2d,-368.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,global,-368.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:증선위 회계처리 위반 영풍 고려아연 한결엘에스 감사인 지정 조치,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:증선위 회계처리 위반 영풍 고려아연 한결엘에스 감사인 지정 조치,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
433,정부/국회,정부_국회,금융위원회,美 블랙록 사모대출펀드 환매 2분기 연속 5%로 제한,블랙록 사모대출펀드 환매 2분기 연속 5 로 제한,연합뉴스,연합뉴스,"Fri, 12 Jun 2026 15:21:34 GMT",美 블랙록 사모대출펀드 환매 2분기 연속 5%로 제한 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE8xZmJnTjM3RnlDU1JGNlhYZ1NzZDBORlMxMGFkVElfRDQwOWJZcWZNWHdqX3YzRmVaUWhKSTBiLU1PRnZoX1FkS1J5UElqcEpaNTZQV2xjSWpSM04zbll0NdIBYEFVX3lxTE8xZmJnTjM3RnlDU1JGNlhYZ1NzZDBORlMxMGFkVElfRDQwOWJZcWZNWHdqX3YzRmVaUWhKSTBiLU1PRnZoX1FkS1J5UElqcEpaNTZQV2xjSWpSM04zbll0NQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:2d,-368.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-368.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:블랙록 사모대출펀드 환매 2분기 연속 5 로 제한,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:블랙록 사모대출펀드 환매 2분기 연속 5 로 제한,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
610,정부/국회,정부_국회,금융감독원,문창석 기자,문창석 기자,뉴스1,뉴스1,"Sat, 13 Jun 2026 05:02:39 GMT",문창석 기자 뉴스1,https://news.google.com/rss/articles/CBMiRkFVX3lxTFA0b19Vc1lSOWNqNlBmaU5vTXZEUktqZTFYQjN0Q3hxaEhYblhRNGlVc3pmR3pqRjNTRjRTbTMzakcxVkIyX0E?oc=5,google_rss_금융감독원 site:news1.kr when:2d,-369.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;short_title,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-369.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:문창석 기자,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:문창석 기자,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
391,정부/국회,정부_국회,금융위원회,"환율 1500원대에 금융권 '비상'…금감원, 은행부터 긴급 점검",환율 1500원대에 금융권 비상 금감원 은행부터 긴급 점검,더구루,더구루,"Fri, 12 Jun 2026 15:00:58 GMT","환율 1500원대에 금융권 '비상'…금감원, 은행부터 긴급 점검 더구루",https://news.google.com/rss/articles/CBMiY0FVX3lxTFBkWnd6Q0ZHY2pVVmlLMi1uQ2p3OFN1aTU0VWJEYjR4MWZMY3llbmFQd1ZqUklvSzRFUExMZ0pETlR6T1pDUXBXVDA3TVBEbl9sV0s1RlRvS1JfTlE4Rm5IM1d3QQ?oc=5,google_rss_금융위원회 법안 when:2d,-369.5,-42.5,,,금감원,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,,investigation,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-369.5,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:환율 1500원대에 금융권 비상 금감원 은행부터 긴급 점검,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:환율 1500원대에 금융권 비상 금감원 은행부터 긴급 점검,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
629,정부/국회,정부_국회,금융감독원,카드·캐피털,카드 캐피털,매일경제,매일경제,"Sat, 13 Jun 2026 05:35:12 GMT",카드·캐피털 매일경제,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1wMkE5TGtheGxUSF9NNEtud1NRNXdvR050VVJlcHl1NnlKSGlLMTU1Sk00ZVh3bk84WUotNEczSHNQOW9zV2UteDVOOTd1NDhBdGU5bjdLSmQ2S3A4LUE?oc=5,google_rss_금융감독원 site:mk.co.kr when:2d,-370.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;short_title,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-370.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:카드 캐피털,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:카드 캐피털,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
593,정부/국회,정부_국회,금융감독원,"""중2 딸 계좌에 2000만원, 삼전 주식 사줘도 세금 0원""…아들 결혼할 땐 2억 줘도 '탈세' [은퇴자 X의 설계]",중2 딸 계좌에 2000만원 삼전 주식 사줘도 세금 0원 아들 결혼할 땐 2억 줘도 탈세 은퇴자 x의 설계,네이트,네이트,"Fri, 12 Jun 2026 22:56:00 GMT","""중2 딸 계좌에 2000만원, 삼전 주식 사줘도 세금 0원""…아들 결혼할 땐 2억 줘도 '탈세' [은퇴자 X의 설계] 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9ucFFtd0xiZEdubTllVUVmbmtNM1ZfUmRmSzJfb0RzR2N0TUtlZnVJUlllMGZySWpSMHkwZUk0N09ZWG5oQXZrWEw3RGpNN2lkV09J?oc=5,google_rss_금융감독원 조사 when:2d,-371.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-371.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:중2 딸 계좌에 2000만원 삼전 주식 사줘도 세금 0원 아들 결혼할 땐 2억 줘도 탈세 은퇴자 x의 설계,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:중2 딸 계좌에 2000만원 삼전 주식 사줘도 세금 0원 아들 결혼할 땐 2억 줘도 탈세 은퇴자 x의 설계,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
230,정부/국회,정부_국회,공정거래위원회,BTS 공연 주간 부산 숙박업소 바가지요금 소비자피해예방주의보 발령,bts 공연 주간 부산 숙박업소 바가지요금 소비자피해예방주의보 발령,서울Pn,서울Pn,"Fri, 12 Jun 2026 19:55:24 GMT",BTS 공연 주간 부산 숙박업소 바가지요금 소비자피해예방주의보 발령 서울Pn,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5yWms1cmlaM25ValNidzExRVk4eHFLR2NiVFJEVXhsSk9XM0JGNENoMzFUTXJ1b21QTzJ0TFRoamo1bDZ2cUdaZ0hrYW1JWDlKTlp1VlZkdmF6WXgzbm53N1pB?oc=5,"google_rss_""공정거래위원회"" when:2d",-371.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-371.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:bts 공연 주간 부산 숙박업소 바가지요금 소비자피해예방주의보 발령,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:bts 공연 주간 부산 숙박업소 바가지요금 소비자피해예방주의보 발령,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
