id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v36_competitor_block_reason,v26가드레일사유,v32_weak_non_digital_gov
498,정부/국회,정부_국회,공정거래위원회,공정거래위원회 전문임기제 나급(인공지능 기획) 경력경쟁채용시험 공고,공정거래위원회 전문임기제 나급 인공지능 기획 경력경쟁채용시험 공고,서울Pn,서울Pn,"Fri, 12 Jun 2026 02:08:03 GMT",공정거래위원회 전문임기제 나급(인공지능 기획) 경력경쟁채용시험 공고 서울Pn,https://news.google.com/rss/articles/CBMiYkFVX3lxTE11NTctR1UyNVR1MTFiVkxKOUtjbGlLcGppRFJEY2lrb244WnpfWXFpcUN2RExFOFhvRlh5Tm5PZm5zNjE4MWFDNnEtM0JTZjJiSlpqTzA3UkttcGlDb3llM2RB?oc=5,google_rss_공정거래위원회 when:2d,-335.5,-24.5,"ai_infrastructure_security,antitrust_platform,policy_legislation",antitrust_general,공정위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,global_incident:platform_regulation:fair_trade_authority:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-335.5,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,global_incident:platform_regulation:fair_trade_authority:platform_regulation:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:fair_trade_authority:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,,
645,정부/국회,정부_국회,공정거래위원회,"신세계·이마트, SSG닷컴 지분 전량 인수… 총 1.2조 규모 - 머니투데이",신세계 이마트 ssg닷컴 지분 전량 인수 총 1 2조 규모,머니투데이,머니투데이,"Thu, 11 Jun 2026 19:18:00 GMT","신세계·이마트, SSG닷컴 지분 전량 인수… 총 1.2조 규모 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTFA5VkVxQ25aLV9EWXlSYXNMQ1ZwTHA3RnNacTEteTZqajhRSVVSSk5LSU5oalNKaDc4X2Q3dUY5ekJfRUtsOUhUcktXZ0tCRmRjNXBfUjgtR1VzWGNwNUlaS0xOT25BYy1pczhDRTdZZ9IBb0FVX3lxTFA5VkVxQ25aLV9EWXlSYXNMQ1ZwTHA3RnNacTEteTZqajhRSVVSSk5LSU5oalNKaDc4X2Q3dUY5ekJfRUtsOUhUcktXZ0tCRmRjNXBfUjgtR1VzWGNwNUlaS0xOT25BYy1pczhDRTdZZw?oc=5,google_rss_공정거래위원회 site:mt.co.kr when:2d,-336.0,-20.0,strategy_mna_governance,strategy_mna_governance,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-336.0,"policy_legislation,strategy_mna_governance",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:신세계 이마트 ssg닷컴 지분 전량 인수 총 1 2조 규모,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:신세계 이마트 ssg닷컴 지분 전량 인수 총 1 2조 규모,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,,
859,정부/국회,정부_국회,금융위원회,"추미애 경기도지사 인수위, 6분과·15특위·3TF 체제로",추미애 경기도지사 인수위 6분과 15특위 3tf 체제로,뉴시스,뉴시스,"Fri, 12 Jun 2026 08:07:05 GMT","추미애 경기도지사 인수위, 6분과·15특위·3TF 체제로 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1QUG44b1hQMElvQTJ1OFFFRG16U011emp0XzBtdDBzeGlZM3FvT01jYmVZM3pnMDJQWlZZb3Z4ZlFFUVlyV29WUFRjYWMyUUVFRVJwdnh2ZDNRNEs0QldpZNIBeEFVX3lxTE55RkpKb081ckQ1YUVlVG0yZVRwXzZ5WGIyMG5NRG5IUzdxTGp4X2RZR01fcXVhM0lxSlE5UEZ5WldkNEZNWUdTcDg4Vmxhdkl6VXAxRWdVdnpidEtSRVNxV09BWmY5YkdPUjRqUl8tRTFSV0tSM2FVcQ?oc=5,google_rss_금융위원회 site:newsis.com when:2d,-336.0,-23.0,strategy_mna_governance,strategy_mna_governance,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-336.0,"policy_legislation,strategy_mna_governance",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:추미애 경기도지사 인수위 6분과 15특위 3tf 체제로,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:추미애 경기도지사 인수위 6분과 15특위 3tf 체제로,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,,
191,정부/국회,정부_국회,과학기술정보통신부,"한국, AI·6G 보안 국제표준 개발 주도…국제회의서 총 29건 성과",한국 ai 6g 보안 국제표준 개발 주도 국제회의서 총 29건 성과,한국방송뉴스,한국방송뉴스,"Fri, 12 Jun 2026 17:03:23 GMT","한국, AI·6G 보안 국제표준 개발 주도…국제회의서 총 29건 성과 한국방송뉴스",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9CTUtjNFl2MUxzTWF0TkRiaDdEMUFCSUJrbDhncDVRY0JiREU2OHpXZHRONG8wc2gzSXdDWExZYm0zeWlNXzZBYWN2UkVyVnloVEJldnhQcDRfSFpGZ3c?oc=5,google_rss_과학기술정보통신부 when:2d,-336.0,-27.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,direct_risk,,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,Y,unknown,-336.0,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:한국 ai 6g 보안 국제표준 개발 주도 국제회의서 총 29건 성과,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:한국 ai 6g 보안 국제표준 개발 주도 국제회의서 총 29건 성과,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,,
979,정부/국회,정부_국회,금융감독원,"""진짜 같은 가짜 링크 주의""…빗썸, 사칭 피싱 예방 가이드 공개",진짜 같은 가짜 링크 주의 빗썸 사칭 피싱 예방 가이드 공개,네이트,네이트,"Fri, 12 Jun 2026 08:00:00 GMT","""진짜 같은 가짜 링크 주의""…빗썸, 사칭 피싱 예방 가이드 공개 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE91TXZMaXFtcnFvOXUtWjhLaDhZVHpZX3d3bkp0YWZ0UER6cmxVS3BJRlNnTWNoNXNocjRIQW1vY1JMNW5vVEFibnNTRElweWpXNnJv?oc=5,google_rss_금융감독원 개인정보 when:2d,-336.4,-39.0,"digital_asset_stablecoin,phishing_security,privacy_security_reliability",security_phishing_malware,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:bithumb:phishing_or_account_takeover,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-336.4,"privacy_security_reliability,digital_asset_stablecoin",government:digital_asset,global_incident:platform_regulation:bithumb:platform_regulation:announcement,global_incident:platform_regulation:bithumb:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:bithumb:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:bithumb:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,,
973,정부/국회,정부_국회,금융감독원,"빗썸, 정보보호의 날 맞아 사칭 피싱 예방 가이드 공개",빗썸 정보보호의 날 맞아 사칭 피싱 예방 가이드 공개,현대경제신문,현대경제신문,"Fri, 12 Jun 2026 06:02:57 GMT","빗썸, 정보보호의 날 맞아 사칭 피싱 예방 가이드 공개 현대경제신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5PeTBaSk1RY2EzUlVLZnRwQmhlaE5JZkJmT2F2cUhvcm00ejk4LXYyTjlQdThEeGdaRFJ0S0JtTnJpLUpZZzFzc29mamEwNlhyc0g5WW1KaXA4U3BTNUFUSXJOUU1JZVHSAWtBVV95cUxOeEZUNTFwWXphOTRhUjNxdTQxMldvVWZNRFRDei1UVkQ4ZmFYck1zRFAwX2Z5MGZGX3BnaDlqTUFTSUh6WVpqbTdOVFNFZ1EtMGdYOE40SjllMnN4cDRWVlZnT2Z2NzVSbTVTVQ?oc=5,google_rss_금융감독원 개인정보 when:2d,-336.4,-39.0,"digital_asset_stablecoin,phishing_security,privacy_security_reliability",security_phishing_malware,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:bithumb:phishing_or_account_takeover,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-336.4,"privacy_security_reliability,digital_asset_stablecoin",government:digital_asset,global_incident:platform_regulation:bithumb:platform_regulation:announcement,global_incident:platform_regulation:bithumb:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:bithumb:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:bithumb:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,,
505,정부/국회,정부_국회,공정거래위원회,"[Why&Next] 공정위, '상호주 형성' 고려아연 순환출자 제재 착수…경영권 분쟁 변곡점되나",why next 공정위 상호주 형성 고려아연 순환출자 제재 착수 경영권 분쟁 변곡점되나,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 02:02:36 GMT","[Why&Next] 공정위, '상호주 형성' 고려아연 순환출자 제재 착수…경영권 분쟁 변곡점되나 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE0xYkJJRkRIT1lPeW5xUm9ObDB2b056Y0NselJVWHFPb2FXbXhSTEc3Vms5UmVFcVJxN3Y4dEdCWVhlLVFGaHJ6TE9NNl9rbVd5NWZpXw?oc=5,google_rss_공정거래위원회 when:2d,-336.5,-0.5,"antitrust_platform,legal_regulatory_enforcement,strategy_mna_governance",antitrust_general,공정위,v26_2_foreign_policy_not_korean_gov,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:fair_trade_authority:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-336.5,"legal_regulatory_enforcement,policy_legislation,strategy_mna_governance",government:regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation:sanction_penalty,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,SELF_DIRECT_RISK,self_governance_mna,global_incident:platform_regulation:fair_trade_authority:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,4,2,5,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local,OFF_TOPIC,OFF_TOPIC,,other,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,self_governance_mna,,weak_gov_basis:foreign_public_policy,,foreign_policy_should_be_competitor,
733,정부/국회,정부_국회,금융위원회,"영풍, 환경정화 부채 2331억 과소계상 제재 불복···행정소송 쟁점은",영풍 환경정화 부채 2331억 과소계상 제재 불복 행정소송 쟁점은,시사저널e,시사저널e,"Fri, 12 Jun 2026 07:14:06 GMT","영풍, 환경정화 부채 2331억 과소계상 제재 불복···행정소송 쟁점은 시사저널e",https://news.google.com/rss/articles/CBMickFVX3lxTE9RTzJ6UTExUy0yaUp5aVJWUVVQYjREWDVRT25iN0J0N3FweUd4RHJlMm9za1Y0YUpES2RwRTJIeDhBZkJRbnh2M3pESDhDWXlOZUV1eGh0ZThLVmZidXZqLV9lZ2theVkyZ0FnU1E0eXB0QdIBdkFVX3lxTE1YUFJ6U0xQX0ZZSHJXY3FsTFFhbjVQSndfYkJrWElLUGtMMGc3VlBTNGc4U2dkdnVJZ0FLRDdoS2FxYTBMYXo5b25vOXE3NEtkODRhbndyc0ZTeWVFUmdsd1l6Uk9RWW1McEtNNl90VmpnT0NUc2c?oc=5,google_rss_금융위원회 과징금 when:2d,-337.0,-20.0,legal_regulatory_enforcement,legal_regulatory_enforcement,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,,litigation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,unknown,-337.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:영풍 환경정화 부채 2331억 과소계상 제재 불복 행정소송 쟁점은,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:영풍 환경정화 부채 2331억 과소계상 제재 불복 행정소송 쟁점은,government_general_low_relevance,,weak_gov_basis:foreign_public_policy,,,
609,정부/국회,정부_국회,공정거래위원회,하림그룹 계열사 NS쇼핑… '홈플 익스프레스' 인수완료,하림그룹 계열사 ns쇼핑 홈플 익스프레스 인수완료,매일경제,매일경제,"Fri, 12 Jun 2026 09:02:38 GMT",하림그룹 계열사 NS쇼핑… '홈플 익스프레스' 인수완료 매일경제,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBFVWIzZDgxVmt4QXlyMmUzYlpKY2ZxSWt2alh4YUVjUUx0dDBpZ0h0QVFyQmZvUFlNZHlWdTFsdGFzdzBCeTNfczl1bmVvaFR2a19GWA?oc=5,google_rss_공정거래위원회 site:mk.co.kr when:2d,-337.0,-23.0,strategy_mna_governance,strategy_mna_governance,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-337.0,"policy_legislation,strategy_mna_governance",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:하림그룹 계열사 ns쇼핑 홈플 익스프레스 인수완료,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:하림그룹 계열사 ns쇼핑 홈플 익스프레스 인수완료,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,,
223,정부/국회,정부_국회,과학기술정보통신부,"한·이탈리아, AI·양자·로봇 협력 강화…공동연구 확대",한 이탈리아 ai 양자 로봇 협력 강화 공동연구 확대,한국경제TV,한국경제TV,"Fri, 12 Jun 2026 14:00:00 GMT","한·이탈리아, AI·양자·로봇 협력 강화…공동연구 확대 한국경제TV",https://news.google.com/rss/articles/CBMifEFVX3lxTFA3OTBiQi1VdUlaYVBTQXN2MUdoZms1N2ZBZUhuQzBjTEZ0eExRVU9uYjdNTTlNdWpjWkRlekFnWGxWSnZqenlsaTAzSkU4WUszdVNYRTNmdUQ4eXdLTTZBMG1ya1U1N2EyVUNfeFk4M2hKcGRNcDlPR2ZKbHc?oc=5,google_rss_과학기술정보통신부 when:2d,-337.4,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-337.4,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:한 이탈리아 ai 양자 로봇 협력 강화 공동연구 확대,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:한 이탈리아 ai 양자 로봇 협력 강화 공동연구 확대,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,,
693,정부/국회,정부_국회,금융위원회,'후퇴냐 진전이냐' 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위,후퇴냐 진전이냐 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위,네이트,네이트,"Fri, 12 Jun 2026 08:17:00 GMT",'후퇴냐 진전이냐' 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위 네이트,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9IMjJ5UzVwcWczaEtHMEJXdGhqLWVVbFltRWQwT09UcUEyRVJXOVh2ZEh3a1ZnMC13NGhTbmQ2TVV3SG8yVXF2ejZadkJHOG1jQTlUcUZiY2YxaXc4UDZqQw?oc=5,google_rss_금융위원회 when:2d,-337.5,-20.5,financial_performance,financial_performance,금융위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,event:금융위:financial_performance,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-337.5,"policy_legislation,financial_performance",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:후퇴냐 진전이냐 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:후퇴냐 진전이냐 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,,
677,정부/국회,정부_국회,금융위원회,‘후퇴냐 진전이냐’ 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위,후퇴냐 진전이냐 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위,이투데이,이투데이,"Fri, 12 Jun 2026 08:16:00 GMT",‘후퇴냐 진전이냐’ 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위 이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBmVTg5X0ZLMGpjSEl6VkhlOVY5Rnlzc3hjM2psVEpoWktVTU5KcnBnTDBlQVkxN0szZVNZUy1NTmVMU1BpbUhWVXFYajU0ZElXX3lVbA?oc=5,google_rss_금융위원회 when:2d,-337.5,-20.5,financial_performance,financial_performance,금융위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,event:금융위:financial_performance,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,Y,unknown,-337.5,"policy_legislation,financial_performance",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:후퇴냐 진전이냐 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:후퇴냐 진전이냐 지속가능성 공시 공개 앞두고 고민 깊어지는 금융위,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,,
304,정부/국회,정부_국회,과학기술정보통신부,"한국, AI·6G 보안 국제규칙 만든다…국제표준 경쟁 주도권 확보",한국 ai 6g 보안 국제규칙 만든다 국제표준 경쟁 주도권 확보,소비자를 위한 신문,소비자를 위한 신문,"Fri, 12 Jun 2026 08:56:00 GMT","한국, AI·6G 보안 국제규칙 만든다…국제표준 경쟁 주도권 확보 소비자를 위한 신문",https://news.google.com/rss/articles/CBMiSEFVX3lxTE5qcVNGSnMzdnlQN1d4bWxBWVluanl6bkpSYXJ6c1Z6NXc3ZmFibTJuRzhYcER5a2RRM0dwUURyd2V2cUNVaWg0Mw?oc=5,google_rss_과학기술정보통신부 AI when:2d,-338.0,-27.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,Y,unknown,-338.0,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:한국 ai 6g 보안 국제규칙 만든다 국제표준 경쟁 주도권 확보,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:한국 ai 6g 보안 국제규칙 만든다 국제표준 경쟁 주도권 확보,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,,
213,정부/국회,정부_국회,과학기술정보통신부,"한국, AI·6G 보안 국제표준 주도권 확보 나선다",한국 ai 6g 보안 국제표준 주도권 확보 나선다,신아일보,신아일보,"Fri, 12 Jun 2026 04:47:14 GMT","한국, AI·6G 보안 국제표준 주도권 확보 나선다 신아일보",https://news.google.com/rss/articles/CBMicEFVX3lxTE1BRUJldHRSNS1JOFF0QzFoLWpGVldTdy03em5GRTBQbkRaRV9QcnJGbHZBT1BXaXI3WEpNc3UxcVQzTnI2NlFuem5OcUJsc2hfUENWXzFjZDdielRrSDZjOGxlaDRUZnh5VFB1OU9fRUU?oc=5,google_rss_과학기술정보통신부 when:2d,-338.0,-27.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,Y,unknown,-338.0,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:한국 ai 6g 보안 국제표준 주도권 확보 나선다,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:한국 ai 6g 보안 국제표준 주도권 확보 나선다,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,,
236,정부/국회,정부_국회,과학기술정보통신부,"한국, AI·6G 보안표준 선점…국제무대 '주도권'",한국 ai 6g 보안표준 선점 국제무대 주도권,뉴스후플러스,뉴스후플러스,"Fri, 12 Jun 2026 04:27:32 GMT","한국, AI·6G 보안표준 선점…국제무대 '주도권' 뉴스후플러스",https://news.google.com/rss/articles/CBMibkFVX3lxTE9ldlN2M1BSanhKTHVyUGJVanVjR0RNN01xcWxGNE4tMTRrT0RFRlZCV1Vwai1XYzdNeFQxLWJhUWZ1b1JTY0NDNlBZOGN2S0FWdG4wSDVHTUxEd3hiZGdDeTJ6UEtvZnVRMXVKeEln?oc=5,google_rss_과학기술정보통신부 when:2d,-338.0,-27.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,Y,unknown,-338.0,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:한국 ai 6g 보안표준 선점 국제무대 주도권,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:한국 ai 6g 보안표준 선점 국제무대 주도권,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,,
