id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v36_competitor_block_reason
10,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[속보] 샘 올트먼 방한 돌연 연기…삼성·카카오·네이버 회동도 미뤄져,샘 올트먼 방한 돌연 연기 삼성 카카오 네이버 회동도 미뤄져,중앙일보,중앙일보,"Fri, 12 Jun 2026 07:32:37 GMT",[속보] 샘 올트먼 방한 돌연 연기…삼성·카카오·네이버 회동도 미뤄져 중앙일보,https://news.google.com/rss/articles/CBMiVkFVX3lxTE93d1dGdXdxb2JobF91Ujl5RzE2RlBLXzdxNDduc25zbnlVT2poWWQ4VHBNZklWUHdvYkd2OG9HVlVLUEQxQWMyOGpHelJUdW80QUtOTUFn?oc=5,google_rss_카카오 when:2d,59.3,22.0,,,"네이버,카카오",,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,59.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:샘 올트먼 방한 돌연 연기 삼성 카카오 네이버 회동도 미뤄져,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:샘 올트먼 방한 돌연 연기 삼성 카카오 네이버 회동도 미뤄져,self_filler_reference,,,,not_true_competitor_or_overseas
66,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[속보] 샘 올트먼 방한 돌연 연기…삼성·카카오·네이버 회동도 미뤄져,샘 올트먼 방한 돌연 연기 삼성 카카오 네이버 회동도 미뤄져,미주중앙일보,미주중앙일보,"Fri, 12 Jun 2026 07:32:00 GMT",[속보] 샘 올트먼 방한 돌연 연기…삼성·카카오·네이버 회동도 미뤄져 미주중앙일보,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5JLTBuZVBDbHJwaWhXQmFROHhrNk9EUUdLcm1qd0pqZ292N002TlNpZGV0cE9McDZjMTlyNXE5ZzZBUmFiOU1Hb3VERWJQX2ZOdGlPeVJfQkF2cEhvWV9EcmJn?oc=5,google_rss_카카오 when:2d,59.3,22.0,,,"네이버,카카오",,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,59.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:샘 올트먼 방한 돌연 연기 삼성 카카오 네이버 회동도 미뤄져,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:샘 올트먼 방한 돌연 연기 삼성 카카오 네이버 회동도 미뤄져,self_filler_reference,,,,not_true_competitor_or_overseas
2,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,월드컵 품은 네이버·카카오…응원 열기 속 서비스 띄우기 경쟁,월드컵 품은 네이버 카카오 응원 열기 속 서비스 띄우기 경쟁,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 21:08:07 GMT",월드컵 품은 네이버·카카오…응원 열기 속 서비스 띄우기 경쟁 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE95NkdtaDB0YUtxcE5wTmxTZDZMaC1vOVliSXhqby1USzg2MUsyT3dxcGJYd0V6aVVJQnRsX09SelVjQ0JCNWxGcjRPVm9QWG8?oc=5,google_rss_카카오 when:2d,57.8,13.0,,,"네이버,카카오",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,57.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:월드컵 품은 네이버 카카오 응원 열기 속 서비스 띄우기 경쟁,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:월드컵 품은 네이버 카카오 응원 열기 속 서비스 띄우기 경쟁,self_filler_reference,,,,not_true_competitor_or_overseas
82,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[ICT 종합] 카카오프렌즈 및 SOOP 소식 외,카카오프렌즈 및 soop 소식 외,게임뷰,게임뷰,"Fri, 12 Jun 2026 09:12:58 GMT",[ICT 종합] 카카오프렌즈 및 SOOP 소식 외 게임뷰,https://news.google.com/rss/articles/CBMiakFVX3lxTE9PMDlSSmFkRW1sdUd5Ym1Pc3hyZjR3bURYeUlfWk83OUFGcndyZGVlRW4waFZmcDR1aUtrUGVYdDM2SldkVUNnS19OeVNIWVR2LXdtcFg0WVdjR3EtUHc3T1NEaWlFcHhZa2c?oc=5,"google_rss_""카카오"" when:2d",56.8,19.5,,,카카오,,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,general,,roundup,0,,,56.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오프렌즈 및 soop 소식 외,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,,other,,,self_filler_reference:카카오프렌즈 및 soop 소식 외,self_filler_reference,,,,not_true_competitor_or_overseas
80,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 부산 지하철 QR 승차권 결제 참여…교통 플랫폼 확장",카카오페이 부산 지하철 qr 승차권 결제 참여 교통 플랫폼 확장,아시아투데이,아시아투데이,"Fri, 12 Jun 2026 00:01:17 GMT","카카오페이, 부산 지하철 QR 승차권 결제 참여…교통 플랫폼 확장 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE1qNmxmMlVlS1lmeFJOc1lISU5jcDk2V1JjLWxsWktIbkVtb0tISXdZUUJXcGtHYlYyeG0xcm9OSGZwMGlERHBLUU9FVmZ6UXNfenU0VW1ib19wdnZhZXk0aXVja2NRYlJVb3hzb1Vn?oc=5,google_rss_카카오 when:2d,53.8,20.0,market_power_platform,market_power_platform,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,53.8,market_power_platform,self:general,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_regulation,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,4,3,4,,,로컬 보조 라벨,local_v34_fallback,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_regulation,self_strategic_reference,,,,not_true_competitor_or_overseas
122,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"'줄 설 필요 없다'…카카오페이, 부산 지하철 QR 모바일 승차권 결제 지원",줄 설 필요 없다 카카오페이 부산 지하철 qr 모바일 승차권 결제 지원,이데일리,이데일리,"Fri, 12 Jun 2026 01:46:08 GMT","'줄 설 필요 없다'…카카오페이, 부산 지하철 QR 모바일 승차권 결제 지원 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxQM0V6SXpPSjVkcnMwVnAwMkZybktzaE01ZzBiNENadWVsYXQ2WmtPejZVUjA2cmFsV1otMFpyMjBVS3hwd3NaTkdMakM0X2VtODE0NHpybnlpWF9DWERsQWJlVmVFQVFERFRwNkZ3cURxR2VaenZKV2tZd29qMy13TQ?oc=5,google_rss_카카오 카카오페이 when:2d,51.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,51.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:줄 설 필요 없다 카카오페이 부산 지하철 qr 모바일 승차권 결제 지원,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,4,3,4,,,로컬 보조 라벨,local_v34_fallback,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:줄 설 필요 없다 카카오페이 부산 지하철 qr 모바일 승차권 결제 지원,self_strategic_reference,,,,not_true_competitor_or_overseas
12,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,샘 올트먼 방한 연기…삼성전자·네이버·카카오 일정 모두 취소 - 머니투데이,샘 올트먼 방한 연기 삼성전자 네이버 카카오 일정 모두 취소,머니투데이,머니투데이,"Fri, 12 Jun 2026 09:01:45 GMT",샘 올트먼 방한 연기…삼성전자·네이버·카카오 일정 모두 취소 - 머니투데이 머니투데이,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBSaklBNmtGWmtLSjdUT3BzVGhsT1BVUVp3ZzZHbjV5c0ZVczNjb0lGWVdIdWd4Sm83QmlUTWo0UmdUamdlSmdxaGh6THMySG1sX0M0RDI3RlJqNHJhLUF1eXk0Z2NTLWvSAWxBVV95cUxNaGp6YXZORTZ1N2puRzNYV3RIbTRZZDJ2WkIwdk0xbEZqZzQ4bWp2aXBLTGNqZWxmSy1WN0NWd1dPNmFwZm5QcnEyUy1XT2poRGtSYVhlQVlzQkpDTlFJX3NfY3UxSThlN0FXamM?oc=5,google_rss_카카오 when:2d,50.8,13.0,,,"네이버,카카오",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,50.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:샘 올트먼 방한 연기 삼성전자 네이버 카카오 일정 모두 취소,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:샘 올트먼 방한 연기 삼성전자 네이버 카카오 일정 모두 취소,self_filler_reference,,,,not_true_competitor_or_overseas
60,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""부산 지하철 승차권, 카카오페이로 간편 발급해요""",부산 지하철 승차권 카카오페이로 간편 발급해요,뉴시스,뉴시스,"Fri, 12 Jun 2026 07:27:22 GMT","""부산 지하철 승차권, 카카오페이로 간편 발급해요"" 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE9xQXpIRUVlUVVMZUdrNFByeUp5c2FQSFA2LTh5dGl3SEJHRTNIT2pZSzJLeGlISS1TMi1fRF82Qmw1TDBYY2NkakgtXzg5Mk5jd3FfXzBrYmNPdXhyMXVISFptRDYtSEVCM3ZvblZ2MllhX1FzTE94dtIBeEFVX3lxTE9xQXpIRUVlUVVMZUdrNFByeUp5c2FQSFA2LTh5dGl3SEJHRTNIT2pZSzJLeGlISS1TMi1fRF82Qmw1TDBYY2NkakgtXzg5Mk5jd3FfXzBrYmNPdXhyMXVISFptRDYtSEVCM3ZvblZ2MllhX1FzTE94dg?oc=5,google_rss_카카오 when:2d,50.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,50.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:부산 지하철 승차권 카카오페이로 간편 발급해요,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,,other,,,self_filler_reference:부산 지하철 승차권 카카오페이로 간편 발급해요,self_filler_reference,,,,not_true_competitor_or_overseas
118,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""외국인도 부산 지하철 쉽게""…카카오페이, QR 승차권 지원",외국인도 부산 지하철 쉽게 카카오페이 qr 승차권 지원,뉴스1,뉴스1,"Fri, 12 Jun 2026 01:52:54 GMT","""외국인도 부산 지하철 쉽게""…카카오페이, QR 승차권 지원 뉴스1",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1zTFJWb3dJY3dfa0JfRTZpN3lfYVk4SDhSY1NoUmlXQTU4TkFpeU5PaWpGZExheHI4bjJ1azhUMno4SlYzY1ZyOTBNWFJsOFdoeW9SZjM5NlBkQWRtMjkw?oc=5,google_rss_카카오 카카오페이 when:2d,50.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,50.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:외국인도 부산 지하철 쉽게 카카오페이 qr 승차권 지원,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,,other,,,self_filler_reference:외국인도 부산 지하철 쉽게 카카오페이 qr 승차권 지원,self_filler_reference,,,,not_true_competitor_or_overseas
178,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,"""부산 지하철 승차권, 카카오페이로 간편 발급해요""",부산 지하철 승차권 카카오페이로 간편 발급해요,파이낸셜뉴스,파이낸셜뉴스,"Fri, 12 Jun 2026 07:28:12 GMT","""부산 지하철 승차권, 카카오페이로 간편 발급해요"" 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1nSGJNTG53RzJvSl96WFJLcndmVFNjdzZtTnF4WmFybTI5N3VpcWtSVk1PMWFiejI4UWhVcjB3N2JVWWdjb0RnZ1lpNFFMSVpuRlZhUVhvTDhFZ9IBXkFVX3lxTFA3UFZraDZTV3M3eDhQMkpMR1VNYmpmaDNRMHNhRFdPdUZZcHBET2lmRjBLRXVjOFVrWWVqbFZLakdQZmd0aTlUVmxJWlplYmhWWHJKbVcyTkd6S2xVaHc?oc=5,google_rss_카카오페이 site:fnnews.com when:2d,49.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,49.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:부산 지하철 승차권 카카오페이로 간편 발급해요,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,,other,,,self_filler_reference:부산 지하철 승차권 카카오페이로 간편 발급해요,self_filler_reference,,,,not_true_competitor_or_overseas
125,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""외국인도 부산 지하철 쉽게""…카카오페이, QR 승차권 지원",외국인도 부산 지하철 쉽게 카카오페이 qr 승차권 지원,파이낸셜뉴스,파이낸셜뉴스,"Fri, 12 Jun 2026 01:53:40 GMT","""외국인도 부산 지하철 쉽게""…카카오페이, QR 승차권 지원 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBvcHRFb0QwTW96TElGdnJuQVM4TFhaZmFGLVZZSnhTZGxfcURPeU1EVUxiZURpTm00ZFFEUlRWLVU2d2ZXUmFJWlNrN2xNN3p3eWRjcXJFYy10UdIBXkFVX3lxTE1NTVlCTzAyeXo5eFRDdEZ4NlZ3eW5jei03VzFXOEpQY0xhZzFfRWdmR0hrdXNqamZDX0k5YUNLTXdWeXZTNnlfSl92R0V2aWNIc2tLZURrdnhCOHVDM2c?oc=5,google_rss_카카오 카카오페이 when:2d,49.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,49.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:외국인도 부산 지하철 쉽게 카카오페이 qr 승차권 지원,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,,other,,,self_filler_reference:외국인도 부산 지하철 쉽게 카카오페이 qr 승차권 지원,self_filler_reference,,,,not_true_competitor_or_overseas
137,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[금융단신] 토스플레이스·카카오페이·네이버페이,금융단신 토스플레이스 카카오페이 네이버페이,데일리한국,데일리한국,"Fri, 12 Jun 2026 01:43:52 GMT",[금융단신] 토스플레이스·카카오페이·네이버페이 데일리한국,https://news.google.com/rss/articles/CBMib0FVX3lxTE1kV0hFOTI2d18yYWpESkthS1FoV0FNd0ZIcHNkUnpxZVp3enVPdUh1NkpwTXFYNmY2bmZmbG9OTG9MVTBjOE1rV2U2SlVGeGdMODlOcGpBbUVHR3VsN24tbDdfb3BEcWRZeTE2OTZEVdIBc0FVX3lxTE8zVy1KSS1ONXRlYlRYSjBaMkZlOE1MNndWc0o5UGFIQlB5SnlabkV1aXVNQmhlUEhjcjZJaEM3U1htRTJyVEt2cnF0UHpCVGJudWdFazJZNHJqbmFTWkVITlc1aFk5RW1qWWU4RzZDUE5yakU?oc=5,google_rss_카카오 카카오페이 when:2d,49.3,15.5,,,"네이버,카카오,카카오페이,토스",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,49.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:금융단신 토스플레이스 카카오페이 네이버페이,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,4,3,4,,,로컬 보조 라벨,local_v34_fallback,STRATEGIC_REFERENCE,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:금융단신 토스플레이스 카카오페이 네이버페이,self_strategic_reference,,,,not_true_competitor_or_overseas
112,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"“부산 지하철, QR로 탄다”…카카오페이 교통결제 확대",부산 지하철 qr로 탄다 카카오페이 교통결제 확대,디지털데일리,디지털데일리,"Fri, 12 Jun 2026 01:03:32 GMT","“부산 지하철, QR로 탄다”…카카오페이 교통결제 확대 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9vTzYzTDRFUVY5WWhhY3Q5X2pXeWd2d1J3Q19rTF9JMEtnMGkwYUJLemdadFhfVzJnUTYzVUdFQ2ZjdVQwOW44bzdESFBJeGcybUhNQjBnVE40WWg5MllQb2tzTGk?oc=5,google_rss_카카오 카카오페이 when:2d,47.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,47.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:부산 지하철 qr로 탄다 카카오페이 교통결제 확대,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,4,3,4,,,로컬 보조 라벨,local_v34_fallback,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:부산 지하철 qr로 탄다 카카오페이 교통결제 확대,self_strategic_reference,,,,not_true_competitor_or_overseas
111,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,외국인도 부산 지하철 쉽게 탄다… 카카오페이 QR 결제 도입 - 머니투데이,외국인도 부산 지하철 쉽게 탄다 카카오페이 qr 결제 도입,머니투데이,머니투데이,"Fri, 12 Jun 2026 00:27:21 GMT",외국인도 부산 지하철 쉽게 탄다… 카카오페이 QR 결제 도입 - 머니투데이 머니투데이,https://news.google.com/rss/articles/CBMicEFVX3lxTFBydjR3TW04UEtYNF9Wb0t1VTA4RGpReExwRkxXVWJtaUdZU0xRd0RtdjY2UFdGd2VTVnYxY2NDNGdiZ1g1d1gzTkYtTDI1bHhlSHYxaEtyOEVJVF9adFdUUXF4SnFJZW1sSzBFNVg4VEzSAXBBVV95cUxQcnY0d01tOFBLWDRfVm9LdVUwOERqUXhMcEZMV1VibWlHWVNMUXdEbXY2NlBXRndlU1Z2MWNjQzRnYmdYNXdYM05GLUwyNWx4ZUh2MWhLcjhFSVRfWnRXVFFxeEpxSWVtbEswRTVYOFRM?oc=5,google_rss_카카오 카카오페이 when:2d,47.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,47.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:외국인도 부산 지하철 쉽게 탄다 카카오페이 qr 결제 도입,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,4,3,4,,,로컬 보조 라벨,local_v34_fallback,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:외국인도 부산 지하철 쉽게 탄다 카카오페이 qr 결제 도입,self_strategic_reference,,,,not_true_competitor_or_overseas
97,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"임시 주총여는 카카오게임즈, 이사회 전면 개편",임시 주총여는 카카오게임즈 이사회 전면 개편,인벤,인벤,"Fri, 12 Jun 2026 09:10:41 GMT","임시 주총여는 카카오게임즈, 이사회 전면 개편 인벤",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9HTzlPVk94Vk5mWWtDNExGWHlNTUFZQUR1YXlycWZ6N3RZd2pYaGxmbWgydTZQbXNydGJnOW9xQXRnSlRiMkUzNllwdEhnYUV3a2FIXzVYdkVBbEdiYXc?oc=5,google_rss_카카오 지분 when:2d,46.8,13.0,,,"카카오,카카오게임즈",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,46.8,,,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_governance_mna,카카오게임즈 최대주주 변경 및 공동대표 체제,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨,local_v34_fallback,DIRECT_RISK,,,other,,,카카오게임즈 최대주주 변경 및 공동대표 체제,self_governance_mna,,,,not_true_competitor_or_overseas
56,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,샘 올트먼 방한 연기...네이버·카카오 회동 '불발',샘 올트먼 방한 연기 네이버 카카오 회동 불발,테크M,테크M,"Fri, 12 Jun 2026 08:59:21 GMT",샘 올트먼 방한 연기...네이버·카카오 회동 '불발' 테크M,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1CcjJ6OGh0a2lLbkhCVHB0aFZJOXpHbE5FSUJHVXBJZmNOc2JhUUVyV1NOODZWZHozQ3dYRWNZU0R2cURvWW5iV1FpdWJYVG83UzlCNTNxY3BjQ0xldzFlNnVVTHFRUdIBakFVX3lxTFB4M3VWU3hYVUcwY3YwOHZVNzVFaEQzVXEtUWxMTnpyQ3NkelZqSEltY21wWWx5cHdWWlRVZXRhbjA5ZlptRVpiTjZ5WEVjRHhnQlgzR19ialBKeVR0NEtWMDVUWDEtbHdPV0E?oc=5,google_rss_카카오 when:2d,46.8,13.0,,,"네이버,카카오",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:샘 올트먼 방한 연기 네이버 카카오 회동 불발,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_v34_fallback,FILLER_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:샘 올트먼 방한 연기 네이버 카카오 회동 불발,self_filler_reference,,,,not_true_competitor_or_overseas
120,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"외국인 5만명 찾는 BTS 부산 공연…카카오페이, 지하철 QR 결제 도입",외국인 5만명 찾는 bts 부산 공연 카카오페이 지하철 qr 결제 도입,네이트,네이트,"Fri, 12 Jun 2026 08:54:00 GMT","외국인 5만명 찾는 BTS 부산 공연…카카오페이, 지하철 QR 결제 도입 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE43QVo4VU5uRDhvSXlTQ19Da0M5WmlMb2JKLTMyUGlhaVFqaGdNdG5xUTltdkxiOFFOTXpZZDM1OXI1U2lNRDFxenozMXY2U1NMQ1FR?oc=5,google_rss_카카오 카카오페이 when:2d,46.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:외국인 5만명 찾는 bts 부산 공연 카카오페이 지하철 qr 결제 도입,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,4,3,4,,,로컬 보조 라벨,local_v34_fallback,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:외국인 5만명 찾는 bts 부산 공연 카카오페이 지하철 qr 결제 도입,self_strategic_reference,,,,not_true_competitor_or_overseas
