"date","section","rank","title","press","url","issue_group","issue_family","body_status","qa_overall","title_hash","url_hash","summary","canonical_url","event_key","event_stage","article_form","todayness_score","todayness_reason","source_version","briefing_summary","final_source"
"2026-07-03","자사_및_계열사_이슈","3","카카오뱅크, 데이터센터 전력 사용 급증으로 전기요금 부담 확대","Traders Union","https://tradersunion.com/ko/news/financial-news/show/2554206-kakaobank-data-center-electricity-cost","self_strategic_reference:카카오뱅크 데이터센터 전력 사용 급증으로 전기요금 부담 확대","self_strategic_reference","본문추출성공","주의","카카오뱅크 데이터센터 전력 사용 급증으로 전기요금 부담 확대","https://tradersunion.com/ko/news/financial-news/show/2554206-kakaobank-data-center-electricity-cost","인터넷전문은행의 AI 투자 확대와 디지털 서비스 확장으로 데이터센터 전력 부담이 은행 운영비의 주요임. 카카오뱅크 지속가능경영보고서에 따르면 데이터센터 전력 사용량은 2021년 10.43백만kWh에서 2022년 15.26백만kWh, 2023년 19.61백만kWh, 2024년 23.22백만kWh로 늘어난음.","https://tradersunion.com/ko/news/financial-news/show/2554206-kakaobank-data-center-electricity-cost","v27:platform_enforcement:kakao:delivery_platform_fee_mfn","decision","analysis_with_direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","인터넷전문은행의 AI 투자 확대와 디지털 서비스 확장으로 데이터센터 전력 부담이 은행 운영비의 주요임. 카카오뱅크 지속가능경영보고서에 따르면 데이터센터 전력 사용량은 2021년 10.43백만kWh에서 2022년 15.26백만kWh, 2023년 19.61백만kWh, 2024년 23.22백만kWh로 늘어난음.","CEO_Morning_Briefing"
"2026-07-03","정부_국회","4","공정위, 구글 앱마켓 ’시장지배적 지위 남용’ 제재 착수","연합뉴스TV","https://www.yonhapnewstv.co.kr/news/MYH20260702051750G83","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","본문추출성공","주의","공정위 구글 앱마켓 시장지배적 지위 남용 제재 착수","https://www.yonhapnewstv.co.kr/news/MYH20260702051750G83","경제 공정위, 구글 앱마켓 '시장지배적 지위 남용' 제재 착수 최지원 기자 입력 2026-07-02 05:17 기사 읽어주기 서비스는 크롬기반의 브라우저에서만 사용하실 수 있음. [앵커] 구글이 시장지배적 지위를 이용해 게임사와 계약을 맺고 다른 앱마켓보음.","https://www.yonhapnewstv.co.kr/news/MYH20260702051750G83","v27:platform_enforcement:kakao:delivery_platform_fee_mfn","penalty_or_sanction","official_action","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","경제 공정위, 구글 앱마켓 '시장지배적 지위 남용' 제재 착수 최지원 기자 입력 2026-07-02 05:17 기사 읽어주기 서비스는 크롬기반의 브라우저에서만 사용하실 수 있음. [앵커] 구글이 시장지배적 지위를 이용해 게임사와 계약을 맺고 다른 앱마켓보음.","CEO_Morning_Briefing"
"2026-07-03","정부_국회","5","개보위 ""AI 유연 적용 규율로 전환""...'3차 개인정보 기본계획' 발표","v.daum.net","https://v.daum.net/v/20260703100154114","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","government_ai_core_policy","본문추출실패_대체없음_제목링크만","주의","개보위 ai 유연 적용 규율로 전환 3차 개인정보 기본계획 발표","https://v.daum.net/v/20260703100154114","개보위 ""AI 유연 적용 규율로 전환""...'3차 개인정보 기본계획' 발표 v.daum.net","https://v.daum.net/v/20260703100154114","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","action_started","direct_risk","24.0","published_today","google_rss_v44_final_artifact_sync_only","개보위 ""AI 유연 적용 규율로 전환""...'3차 개인정보 기본계획' 발표 v.daum.net","CEO_Morning_Briefing"
"2026-07-03","정부_국회","6","美하원 법사위 ""韓정부 쿠팡 차별"" … 과도한 과징금과 강압적 조사·규제 부과","Queen 이코노미퀸","http://www.queen.co.kr/news/articleView.html?idxno=459631","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","본문추출성공","주의","하원 법사위 정부 쿠팡 차별 과도한 과징금과 강압적 조사 규제 부과","http://www.queen.co.kr/news/articleView.html?idxno=459631","보고서는 한국 정부가 미국 기업들에 과도한 과징금과 강도 높은 조사, 규제를 적용하는 반면 국내 경쟁업체에는 상대적으로 관대한 기준을 적용해 결과적으로 한국 기업을 보호하는 효과를 낳고 있다고 지적했음. 특히 최근 개인정보 유출 사태와 관련해 6200억 원대 과징금을 부과받은 쿠팡 사례를 대표적인 사례로 제시하며 집중적으로 다뤘음.","http://www.queen.co.kr/news/articleView.html?idxno=459631","v27:platform_enforcement:coupang:privacy_data_violation","penalty_or_sanction","analysis_with_direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","보고서는 한국 정부가 미국 기업들에 과도한 과징금과 강도 높은 조사, 규제를 적용하는 반면 국내 경쟁업체에는 상대적으로 관대한 기준을 적용해 결과적으로 한국 기업을 보호하는 효과를 낳고 있다고 지적했음. 특히 최근 개인정보 유출 사태와 관련해 6200억 원대 과징금을 부과받은 쿠팡 사례를 대표적인 사례로 제시하며 집중적으로 다뤘음.","CEO_Morning_Briefing"
"2026-07-03","정부_국회","7","규제완화 요청한 가상자산업계…이찬진 ""공감하지만, 공은 국회에""","이데일리","https://www.edaily.co.kr/News/Read?newsId=05457926645510584&mediaCodeNo=257","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_appointment_governance","본문추출성공","주의","규제완화 요청한 가상자산업계 이찬진 공감하지만 공은 국회에","https://www.edaily.co.kr/News/Read?newsId=05457926645510584&mediaCodeNo=257","[이데일리 서민지 기자] 가상자산업계가 이찬진 금융감독원장에게 디지털자산기본법의 조속한 처리와 법인 및 외국인 투자 허용, 은행 실명계좌 확대 등을 강력하게 건의했음. 이 원장은 업계의 고충에 공감을 표하면서도 “공은 국회에 있다”며 입법을 통해 현안을 풀어가자는 취지의 답변을 한 것으로 알려졌다.이 원장은 2일 서울 마포 프론트원 박병원홀에서 주요임.","https://www.edaily.co.kr/News/Read?newsId=05457926645510584&mediaCodeNo=257","global_incident:platform_regulation:dunamu_upbit:platform_transaction_user_protection_obligation","decision","official_action","32.0","published_yesterday+today_date_action","google_rss_v44_final_artifact_sync_only","[이데일리 서민지 기자] 가상자산업계가 이찬진 금융감독원장에게 디지털자산기본법의 조속한 처리와 법인 및 외국인 투자 허용, 은행 실명계좌 확대 등을 강력하게 건의했음. 이 원장은 업계의 고충에 공감을 표하면서도 “공은 국회에 있다”며 입법을 통해 현안을 풀어가자는 취지의 답변을 한 것으로 알려졌다.이 원장은 2일 서울 마포 프론트원 박병원홀에서 주요임.","CEO_Morning_Briefing"
"2026-07-03","정부_국회","8","금융위, AI 보안위협 대응 지원...신속 대응 시 제재부담 완화","한스경제","https://www.hansbiz.co.kr/news/articleView.html?idxno=847774","global_incident:ai_security_policy:financial_authority:ai_security_policy","government_ai_core_policy","본문추출성공","주의","금융위 ai 보안위협 대응 지원 신속 대응 시 제재부담 완화","https://www.hansbiz.co.kr/news/articleView.html?idxno=847774","내용요약 보안테스트·패치 과정 경미한 장애는 면책 경영진 책임·패치 우선순위 등 대응요령 배포 금융위원회임. 이에 따라 앞으로 금융회사가 보안 목적 AI를 활용해 테스트를 진행하거나 금융위·금감원·금융보안원 등이 전파한 보안취약점에 대해 보안패치를 실행하는 과정에서 경미한 전산장애가 발생해도 제재 면책을 받을 수 있음.","https://www.hansbiz.co.kr/news/articleView.html?idxno=847774","v27:platform_enforcement:toss:privacy_data_violation","penalty_or_sanction","official_action","41.0","published_today+yesterday_date_action+exclusive_breaking","google_rss_v44_final_artifact_sync_only","내용요약 보안테스트·패치 과정 경미한 장애는 면책 경영진 책임·패치 우선순위 등 대응요령 배포 금융위원회임. 이에 따라 앞으로 금융회사가 보안 목적 AI를 활용해 테스트를 진행하거나 금융위·금감원·금융보안원 등이 전파한 보안취약점에 대해 보안패치를 실행하는 과정에서 경미한 전산장애가 발생해도 제재 면책을 받을 수 있음.","CEO_Morning_Briefing"
"2026-07-03","경쟁사_해외이슈","9","[#시큐리티 포커스] 쿠콘 'eKYC-AML 통합 솔루션' 공급·양부남 의원 '위치추적 장치 스토킹 규정 법안' 발의·아카마이-엔비디아 'AI 팩토리 보안 협력'","뉴스웍스","https://www.newsworks.co.kr/news/articleViewAmp.html?idxno=845955","global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking","comp_overseas_regulation_data","본문추출성공","주의","시큐리티 포커스 쿠콘 ekyc aml 통합 솔루션 공급 양부남 의원 위치추적 장치 스토킹 규정 법안 발의 아카마이 엔비디아 ai 팩토리 보안 협력","https://www.newsworks.co.kr/news/articleViewAmp.html?idxno=845955","[#시큐리티 포커스] 쿠콘 'eKYC-AML 통합 솔루션' 공급·양부남 의원 '위치추적 장치 스토킹 규정 법안' 발의·아카마이-엔비디아 'AI 팩토리 보안 협력' [뉴스웍스=박광하 기자] 2일 보안 업계에서는 쿠콘의 케이에스넷 대상 비대면 고객확인-자금세탁방지 통합 솔루션 공급, 양부남 국회의원의 위치추적 장치를 스토킹행위로 규정하는 스토킹범죄의 처벌 등에 관한 법률 개정안 대표발의, 아카마이 테크놀로지스와 엔비디아의 AI 팩토리 제로 트러스트 보안 아키텍처 통합 협력 등의 소식이 전해졌음.","https://www.newsworks.co.kr/news/articleViewAmp.html?idxno=845955","global_incident:platform_regulation:digital_asset_sector:platform_data_protection_obligation","decision","official_action","19.0","published_yesterday+exclusive_breaking","google_rss_v44_final_artifact_sync_only","[#시큐리티 포커스] 쿠콘 'eKYC-AML 통합 솔루션' 공급·양부남 의원 '위치추적 장치 스토킹 규정 법안' 발의·아카마이-엔비디아 'AI 팩토리 보안 협력' [뉴스웍스=박광하 기자] 2일 보안 업계에서는 쿠콘의 케이에스넷 대상 비대면 고객확인-자금세탁방지 통합 솔루션 공급, 양부남 국회의원의 위치추적 장치를 스토킹행위로 규정하는 스토킹범죄의 처벌 등에 관한 법률 개정안 대표발의, 아카마이 테크놀로지스와 엔비디아의 AI 팩토리 제로 트러스트 보안 아키텍처 통합 협력 등의 소식이 전해졌음.","CEO_Morning_Briefing"
"2026-07-03","경쟁사_해외이슈","10","SKT, T 우주 ‘구글 AI 플랜’ 출시...구독 플랫폼 중 가장 다양한 라인업 갖춰","인공지능신문","https://www.aitimes.kr/news/articleView.html?idxno=40809","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","본문추출성공","주의","skt t 우주 구글 ai 플랜 출시 구독 플랫폼 중 가장 다양한 라인업 갖춰","https://www.aitimes.kr/news/articleView.html?idxno=40809","오픈AI, 세계 최고 수준 차세대 추론 모델 'GPT-5.6' 공개…플래그십 '솔' 제한 프리뷰 시작 세계 최초 완전 오픈소스 의료 LLM '메디트론FO' 공개…EPFL, 학습 데이터부터 코드·평가 방식까지 BMW, 휴머노이드 로봇 '피겨 03' 생산현장 투입…피지컬 AI 기반 스마트 공장 가속화 앤트로픽, '클로드 페이블 5·미토스 5' 수출통제 해제…7월 1일부터 서비스 순차 복원 [AI 이슈] ""인공지능, 상한 음식·알레르기 물질까지도 냄새로 잡는다""…UC버클리·KAIST, AI 기반 '전자코' 개발 ""CPU·GPU·NPU 통합 시대 본격 개막""...퀄컴, 모듈러 인수로 AI 인프라 판 흔든음.","https://www.aitimes.kr/news/articleView.html?idxno=40809","global_incident:platform_regulation:naver:platform_data_protection_obligation","action_started","direct_risk","24.0","published_today","google_rss_v44_final_artifact_sync_only","오픈AI, 세계 최고 수준 차세대 추론 모델 'GPT-5.6' 공개…플래그십 '솔' 제한 프리뷰 시작 세계 최초 완전 오픈소스 의료 LLM '메디트론FO' 공개…EPFL, 학습 데이터부터 코드·평가 방식까지 BMW, 휴머노이드 로봇 '피겨 03' 생산현장 투입…피지컬 AI 기반 스마트 공장 가속화 앤트로픽, '클로드 페이블 5·미토스 5' 수출통제 해제…7월 1일부터 서비스 순차 복원 [AI 이슈] ""인공지능, 상한 음식·알레르기 물질까지도 냄새로 잡는다""…UC버클리·KAIST, AI 기반 '전자코' 개발 ""CPU·GPU·NPU 통합 시대 본격 개막""...퀄컴, 모듈러 인수로 AI 인프라 판 흔든음.","CEO_Morning_Briefing"
"2026-07-03","경쟁사_해외이슈","11","네이버, 하반기 주목할 포인트는 AI팩토리·두나무 합병-메리츠","이데일리","https://www.edaily.co.kr/News/Read?newsId=02660086645510912&mediaCodeNo=257","global_incident:mna_capital:naver:dunamu_upbit_capital","comp_domestic_ai_platform","본문추출성공","주의","네이버 하반기 주목할 포인트는 ai팩토리 두나무 합병 메리츠","https://www.edaily.co.kr/News/Read?newsId=02660086645510912&mediaCodeNo=257","[이데일리 신하연 기자] 메리츠증권(008560)은 3일 NAVER(035420)(네이버)에 대해 2분기 실적은 시장 기대에 부합하는 수준을 기록하는 가운데 하반기에는 글로벌 AI팩토리 사업과 두나무 관련 모멘텀이 본격적인 기업가치 재평가를 이끌 것으로 전망했음.","https://www.edaily.co.kr/News/Read?newsId=02660086645510912&mediaCodeNo=257","global_incident:digital_asset_policy:naver:digital_asset_policy","decision","analysis_with_direct_risk","24.0","published_today","google_rss_v44_final_artifact_sync_only","[이데일리 신하연 기자] 메리츠증권(008560)은 3일 NAVER(035420)(네이버)에 대해 2분기 실적은 시장 기대에 부합하는 수준을 기록하는 가운데 하반기에는 글로벌 AI팩토리 사업과 두나무 관련 모멘텀이 본격적인 기업가치 재평가를 이끌 것으로 전망했음.","CEO_Morning_Briefing"
"2026-07-03","경쟁사_해외이슈","12","오브젠, 네이버클라우드·스트레티지 협업에 AI 보안 신사업까지…""성장 동력 확보""","네이트","https://news.nate.com/view/20260703n04237","global_incident:ai_security_policy:naver:ai_security_policy","comp_domestic_ai_platform","본문추출성공","주의","오브젠 네이버클라우드 스트레티지 협업에 ai 보안 신사업까지 성장 동력 확보","https://news.nate.com/view/20260703n04237","""올해 1분기 분기별 수주총액이 354억원으로 최대치 기록…매출 전환 여부 주목 시점"" ""올해 1분기 분기별 수주총액이 354억원으로 최대치 기록…매출 전환 여부 주목 시점"" 프라임경제 독립리서치 밸류파인더는 3일 오브젠(417860)에 대해 지난해 12월 완료한 잘레시아 인수에 따른 외형 확대 속에 네이버클라우드,스트레티지(Strategy,구 마이크로스트레티지)와의 협업 모멘텀, 인공지능(AI) 보안,거버넌스 신사업 진출이 동시에 진행되며 중장기 성장 동력을 확보했다고 평가했음. 지난해 12월 데이터 엔지니어링 전문기업 잘레시아 지분 100%를 인수하며 사업 영역을 확장했음.","https://news.nate.com/view/20260703n04237","privacy_security:naver:data_leak","action_started","analysis_with_direct_risk","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","""올해 1분기 분기별 수주총액이 354억원으로 최대치 기록…매출 전환 여부 주목 시점"" ""올해 1분기 분기별 수주총액이 354억원으로 최대치 기록…매출 전환 여부 주목 시점"" 프라임경제 독립리서치 밸류파인더는 3일 오브젠(417860)에 대해 지난해 12월 완료한 잘레시아 인수에 따른 외형 확대 속에 네이버클라우드,스트레티지(Strategy,구 마이크로스트레티지)와의 협업 모멘텀, 인공지능(AI) 보안,거버넌스 신사업 진출이 동시에 진행되며 중장기 성장 동력을 확보했다고 평가했음. 지난해 12월 데이터 엔지니어링 전문기업 잘레시아 지분 100%를 인수하며 사업 영역을 확장했음.","CEO_Morning_Briefing"
"2026-07-03","경쟁사_해외이슈","13","메타, 잉여 AI 연산능력 논란…데이터센터 투자 과잉 신호인가","글로벌이코노믹","https://www.g-enews.com/article/Global-Biz/2026/07/2026070309225150519a1f309431_1","comp_overseas_regulation_data:메타 잉여 ai 연산능력 논란 데이터센터 투자 과잉 신호인가","comp_overseas_regulation_data","본문추출성공","주의","메타 잉여 ai 연산능력 논란 데이터센터 투자 과잉 신호인가","https://www.g-enews.com/article/Global-Biz/2026/07/2026070309225150519a1f309431_1","남는 컴퓨팅 자원 외부 판매 검토…AI 인프라 수익화냐, 빅테크 과잉투자 후유증이냐 논란 메타, 잉여 AI 연산능력 논란…데이터센터 투자 과잉 신호인가 이미지 확대보기 메타가 잉여 인공지능 연산능력의 외부 판매를 검토하면서 AI 데이터센터 투자가 새 수익원으로 이어질지, 과잉투자 논란으로 번질지 관심이 쏠리고 있음.","https://www.g-enews.com/article/Global-Biz/2026/07/2026070309225150519a1f309431_1","global_incident:platform_regulation:openai:platform_content_moderation_obligation","decision","analysis_with_direct_risk","24.0","published_today","google_rss_v44_final_artifact_sync_only","남는 컴퓨팅 자원 외부 판매 검토…AI 인프라 수익화냐, 빅테크 과잉투자 후유증이냐 논란 메타, 잉여 AI 연산능력 논란…데이터센터 투자 과잉 신호인가 이미지 확대보기 메타가 잉여 인공지능 연산능력의 외부 판매를 검토하면서 AI 데이터센터 투자가 새 수익원으로 이어질지, 과잉투자 논란으로 번질지 관심이 쏠리고 있음.","CEO_Morning_Briefing"
"2026-07-06","자사_및_계열사_이슈","1","[단독]라인게임즈 조동현 대표 퇴임...카카오게임즈 합류 앞둬","MTN 머니투데이방송","https://news.mtn.co.kr/news-detail/2026070609131563394","global_incident:leadership_service:kakao:leadership_service","self_filler_reference","본문추출성공","주의","라인게임즈 조동현 대표 퇴임 카카오게임즈 합류 앞둬","https://news.mtn.co.kr/news-detail/2026070609131563394","[단독]라인게임즈 조동현 대표 퇴임...카카오게임즈 합류 앞둬 김태환 카카오게임즈 대표, 배영진 라인게임즈 대표와 내놓을 '실행 플랜'에 이목 쏠려 서정근부장 조동현 라인게임즈 대표가 퇴임해 회사를 떠나 카카오게임즈에 합류한음. 카카오게임즈 인수 빅딜의 주역인 김태환 대표와 함께 카카오게임즈 경영을 맡을 전망임.","https://news.mtn.co.kr/news-detail/2026070609131563394","global_incident:leadership_service:kakao:executive_change","decision","analysis_with_direct_risk","47.0","published_today+today_date_action+exclusive_breaking","google_rss_v44_final_artifact_sync_only","[단독]라인게임즈 조동현 대표 퇴임...카카오게임즈 합류 앞둬 김태환 카카오게임즈 대표, 배영진 라인게임즈 대표와 내놓을 '실행 플랜'에 이목 쏠려 서정근부장 조동현 라인게임즈 대표가 퇴임해 회사를 떠나 카카오게임즈에 합류한음. 카카오게임즈 인수 빅딜의 주역인 김태환 대표와 함께 카카오게임즈 경영을 맡을 전망임.","CEO_Morning_Briefing"
"2026-07-06","자사_및_계열사_이슈","2","[#IT라운지] '나혼렙' 극장판 애니 제작·이스트 'AX 사업 순항'·알바몬 '임체사업주 명단'·워크데이 'AI 에이전트 개발 플랫폼'·비즈넵-중기중앙회, 엔피-부천공무원노조, 카카오-기상청 'MOU'","뉴스웍스","https://www.newsworks.co.kr/news/articleView.html?idxno=846172","카카오 노조 임단협/파업 및 내부 갈등","self_labor","본문추출성공","주의","it라운지 나혼렙 극장판 애니 제작 이스트 ax 사업 순항 알바몬 임체사업주 명단 워크데이 ai 에이전트 개발 플랫폼 비즈넵 중기중앙회 엔피 부천공무원노조 카카오 기상청 mou","https://www.newsworks.co.kr/news/articleView.html?idxno=846172","[뉴스웍스=문병도 기자] 6일 IT업계에서는 AX 사업 순항, 임금체불 사업주 명단 공개, MOU 체결 소식이 전해졌음. ◆'나혼렙' 극장판 애니 제작 카카오엔터테인먼트의 대표 IP '나 혼자만 레벨업'이 애니메이션 극장판으로 제작됨.","https://www.newsworks.co.kr/news/articleView.html?idxno=846172","v27:platform_enforcement:naver:deceptive_membership_price_ad","decision","analysis_with_direct_risk","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","[뉴스웍스=문병도 기자] 6일 IT업계에서는 AX 사업 순항, 임금체불 사업주 명단 공개, MOU 체결 소식이 전해졌음. ◆'나혼렙' 극장판 애니 제작 카카오엔터테인먼트의 대표 IP '나 혼자만 레벨업'이 애니메이션 극장판으로 제작됨.","CEO_Morning_Briefing"
"2026-07-06","자사_및_계열사_이슈","3","카카오게임즈, 라인야후 3천억원 투자 유치...지분구조 개편","인벤","https://www.inven.co.kr/webzine/news?news=314725&site=IT","카카오게임즈 최대주주 변경 및 공동대표 체제","self_governance_mna","본문추출실패_대체없음_제목링크만","주의","카카오게임즈 라인야후 3천억원 투자 유치 지분구조 개편","https://www.inven.co.kr/webzine/news?news=314725&site=IT","카카오게임즈, 라인야후 3천억원 투자 유치...지분구조 개편 인벤","https://www.inven.co.kr/webzine/news?news=314725&site=IT","global_incident:leadership_service:kakao:service_reform_backlash","general","direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","카카오게임즈, 라인야후 3천억원 투자 유치...지분구조 개편 인벤","CEO_Morning_Briefing"
"2026-07-06","자사_및_계열사_이슈","4","컴투스홀딩스, 퍼즐 게임 '파우팝 매치' 카카오톡-카카오페이 플랫폼 선출시","지디넷코리아","https://zdnet.co.kr/view?no=20260706101440","global_incident:platform_regulation:kakao:platform_regulation","self_strategic_reference","본문추출성공","주의","컴투스홀딩스 퍼즐 게임 파우팝 매치 카카오톡 카카오페이 플랫폼 선출시","https://zdnet.co.kr/view?no=20260706101440","컴투스홀딩스(대표 정철호)는 모바일 퍼즐 게임. ‘파우팝 매치(Pawpop Match)’를 ‘카카오톡’과 ‘카카오페이’를 통해 선공개 했다고 6일 밝힘.","https://zdnet.co.kr/view?no=20260706101440","global_incident:platform_regulation:kakao:platform_regulation","review_scheduled","direct_risk","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","컴투스홀딩스(대표 정철호)는 모바일 퍼즐 게임. ‘파우팝 매치(Pawpop Match)’를 ‘카카오톡’과 ‘카카오페이’를 통해 선공개 했다고 6일 밝힘.","CEO_Morning_Briefing"
"2026-07-06","정부_국회","5","백악관까지 나선 ‘쿠팡 방어’···공정위 제재에 온플법도 흔들리나","v.daum.net","https://v.daum.net/v/20260705171816994?f=p","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","본문추출성공","주의","백악관까지 나선 쿠팡 방어 공정위 제재에 온플법도 흔들리나","https://v.daum.net/v/20260705171816994?f=p","백악관까지 나선 ‘쿠팡 방어’···공정위 제재에 온플법도 흔들리나 박상영 기자 2026임. 가 매우 작은 폰트 작은 폰트 보통 폰트 큰 폰트 매우 큰 폰트 가 이 글자크기로 변경됨.","https://v.daum.net/v/20260705171816994?f=p","v27:platform_enforcement:coupang:deceptive_membership_price_ad","penalty_or_sanction","analysis_with_direct_risk","31.0","published_yesterday+yesterday_date_action+exclusive_breaking","google_rss_v44_final_artifact_sync_only","백악관까지 나선 ‘쿠팡 방어’···공정위 제재에 온플법도 흔들리나 박상영 기자 2026임. 가 매우 작은 폰트 작은 폰트 보통 폰트 큰 폰트 매우 큰 폰트 가 이 글자크기로 변경됨.","CEO_Morning_Briefing"
"2026-07-06","정부_국회","6","[IT뒷담화] 개인정보위, 22일 KT 개인정보 유출 과징금 결정···규모 촉각","이뉴스투데이","http://www.enewstoday.co.kr/news/articleViewAmp.html?idxno=2445342","global_incident:platform_regulation:kt:platform_data_protection_obligation","comp_domestic_direct_risk","본문추출성공","주의","it뒷담화 개인정보위 22일 kt 개인정보 유출 과징금 결정 규모 촉각","http://www.enewstoday.co.kr/news/articleViewAmp.html?idxno=2445342","[IT뒷담화] 개인정보위, 22일 KT 개인정보 유출 과징금 결정···규모 촉각 [이뉴스투데이 백연식 기자] 개인정보보호위원회가 오는 22일 전체회의를 열고 KT의 개인정보 유출 사건에 대한 제재 수위를 최종 확정하는 것으로 알려졌음. 4일 정부 당국에 따르면 개인정보위는 오는 22일 전체회의 안건으로 KT 개인정보 유출 사건 제재안을 상정할 예정임.","http://www.enewstoday.co.kr/news/articleViewAmp.html?idxno=2445342","privacy_security:skt:data_leak","penalty_or_sanction","analysis_with_direct_risk","5.0","exclusive_breaking","google_rss_v44_final_artifact_sync_only","[IT뒷담화] 개인정보위, 22일 KT 개인정보 유출 과징금 결정···규모 촉각 [이뉴스투데이 백연식 기자] 개인정보보호위원회가 오는 22일 전체회의를 열고 KT의 개인정보 유출 사건에 대한 제재 수위를 최종 확정하는 것으로 알려졌음. 4일 정부 당국에 따르면 개인정보위는 오는 22일 전체회의 안건으로 KT 개인정보 유출 사건 제재안을 상정할 예정임.","CEO_Morning_Briefing"
"2026-07-06","정부_국회","7","구글 앱마켓 제재 국내외 확산…방미통위 과징금 절차 속도","K뉴스통신","https://www.knewstv.kr/news/articleView.html?idxno=12080","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","본문추출실패_대체없음_제목링크만","주의","구글 앱마켓 제재 국내외 확산 방미통위 과징금 절차 속도","https://www.knewstv.kr/news/articleView.html?idxno=12080","구글 앱마켓 제재 국내외 확산…방미통위 과징금 절차 속도 K뉴스통신","https://www.knewstv.kr/news/articleView.html?idxno=12080","v27:platform_enforcement:google:app_market_payment_fee","penalty_or_sanction","official_action","0.0","","google_rss_v44_final_artifact_sync_only","구글 앱마켓 제재 국내외 확산…방미통위 과징금 절차 속도 K뉴스통신","CEO_Morning_Briefing"
"2026-07-06","정부_국회","8","개인정보 유출 과징금, 피해 규모 등 따져 산정…SKT엔 1348억 부과","네이트","https://news.nate.com/view/20260704n00281","global_incident:platform_regulation:skt:platform_regulation","comp_domestic_direct_risk","본문추출성공","주의","개인정보 유출 과징금 피해 규모 등 따져 산정 skt엔 1348억 부과","https://news.nate.com/view/20260704n00281","해롤드 로저스 쿠팡 대표이사가 2025년 12월 30일 오전 서울 여의도 국회 과학기술정보방송통신위원회에서 열린 '쿠팡 침해사고 및 개인정보 유출, 불공정 거래, 노동환경 실태 파악과 재발방지 대책 마련을 위한 청문회'에 출석해 증인 선서 후 최민희 위원장에게 선서장을 전달하고 있음.","https://news.nate.com/view/20260704n00281","v27:platform_enforcement:coupang:privacy_data_violation","penalty_or_sanction","official_action","5.0","exclusive_breaking","google_rss_v44_final_artifact_sync_only","해롤드 로저스 쿠팡 대표이사가 2025년 12월 30일 오전 서울 여의도 국회 과학기술정보방송통신위원회에서 열린 '쿠팡 침해사고 및 개인정보 유출, 불공정 거래, 노동환경 실태 파악과 재발방지 대책 마련을 위한 청문회'에 출석해 증인 선서 후 최민희 위원장에게 선서장을 전달하고 있음.","CEO_Morning_Briefing"
"2026-07-06","정부_국회","9","[글로벌 이슈 & 분석]가상자산, 제재 회피의 새 통로로 부상…한국도 ‘사이버 금융안보’ 체계 서둘러야","코리아포스트 한글판","https://www.koreapost.co.kr/news/articleView.html?idxno=87483","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_appointment_governance","본문추출성공","주의","글로벌 이슈 분석 가상자산 제재 회피의 새 통로로 부상 한국도 사이버 금융안보 체계 서둘러야","https://www.koreapost.co.kr/news/articleView.html?idxno=87483","[코리아포스트한글판 윤경숙 선임기자] 미국 제재 대상국들이 가상자산을 활용해 국제 금융망을 우회하는 사례가 급증하면서 한국도 가상자산을 단순한 투자자산이 아닌 ‘금융안보’의 핵심 영역으로 봐야 한다는 지적이 나온음. DB 및 재판매 금 월스트리트저널은4일(현지시간) 블록체인 분석업체 체이널리시스를 인용해 제재 대상과 연계된 가상자산 주소들이 지난해 1천억 달러 이상을 수취했다고 보도했음.","https://www.koreapost.co.kr/news/articleView.html?idxno=87483","global_incident:platform_regulation:financial_authority:platform_data_protection_obligation","penalty_or_sanction","analysis_with_direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","[코리아포스트한글판 윤경숙 선임기자] 미국 제재 대상국들이 가상자산을 활용해 국제 금융망을 우회하는 사례가 급증하면서 한국도 가상자산을 단순한 투자자산이 아닌 ‘금융안보’의 핵심 영역으로 봐야 한다는 지적이 나온음. DB 및 재판매 금 월스트리트저널은4일(현지시간) 블록체인 분석업체 체이널리시스를 인용해 제재 대상과 연계된 가상자산 주소들이 지난해 1천억 달러 이상을 수취했다고 보도했음.","CEO_Morning_Briefing"
